seed,state_idx,ego_id,neighbor_id,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied
3001,0,0,1,0.01877327263355255,0.02999999839812517,-0.0006171108107082546,-0.0006171108107082546,6.44761778689773e-11,0.01877327263355255,0.02999999839812517,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.007181190415371552,0.0048697635134649,0.01122672576457262,-0.0006171108751844324,0.01122672576457262,0.0006171108751844324,0.009777755476534367,0.011235441081225872,0.009777755476534367,0
3001,0,0,2,0.009795100428164005,0.0,0.0007862139609642327,0.0007862139609642327,0.0,0.009795100428164005,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.6615383533331063,0.0024705365984602247,0.0019189718361260623,0.009795100428164005,0.0007862139609642327,0.009795100428164005,0.0007862139609642327,0.004510549362748861,0.007214494980871677,0.004510549362748861,0
3001,0,0,3,0.01604745164513588,0.0,0.0029069429729133844,0.0029069429729133844,0.0,0.01604745164513588,0.0,0,1,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.004430805629070047,0.003507420255323134,0.01604745164513588,0.0029069429729133844,0.01604745164513588,0.0029069429729133844,0.006322513800114393,0.004226729739457369,0.006322513800114393,0
3001,0,0,4,0.016733339056372643,0.011999998241662979,0.001281171920709312,0.001281171920709312,3.469446951953614e-18,0.016733339056372643,0.011999998241662979,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.005779517240156018,0.004342604119925809,0.004733340814709663,0.0012811719207093085,0.004733340814709663,0.0012811719207093085,0.005993094760924578,0.008946222253143787,0.005993094760924578,0
3001,0,0,5,0.016604632139205933,0.0,0.0012308582663536072,0.0012308582663536072,0.0,0.016604632139205933,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004505497463616359,0.003479433163295131,0.016604632139205933,0.0012308582663536072,0.016604632139205933,0.0012308582663536072,0.014091412536799908,0.009005255997180939,0.014091412536799908,0
3001,0,1,0,0.018347013741731644,0.012000000104308128,0.0010103970998898149,0.0010103970998898149,0.0,0.018347013741731644,0.012000000104308128,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004005199775850794,0.003589238960450218,0.006347013637423515,0.0010103970998898149,0.006347013637423515,0.0010103970998898149,0.00727708637714386,0.008017254061996937,0.00727708637714386,0
3001,0,1,2,0.02233736962080002,0.0,0.000813207880128175,0.000813207880128175,0.0,0.02233736962080002,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.6615383533331063,0.0059895052651048435,0.004656029137722134,0.02233736962080002,0.000813207880128175,0.02233736962080002,0.000813207880128175,0.007949124090373516,0.015365918166935444,0.007949124090373516,0
3001,0,1,3,0.023121614009141922,0.029999999329447746,-0.0031405643094331026,-0.0031405643094331026,0.002076923018894517,0.023121614009141922,0.029999999329447746,1,2,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.010293083548065653,0.007230855748759991,0.006878385320305824,-0.00521748732832762,0.006878385320305824,0.00521748732832762,0.006612700875848532,0.012149757705628872,0.006612700875848532,0
3001,0,1,4,0.012956930324435234,0.012000000104308128,0.0022790024522691965,0.0022790024522691965,0.0,0.012956930324435234,0.012000000104308128,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.003672349347008017,0.003081053258443373,0.0009569302201271057,0.0022790024522691965,0.0009569302201271057,0.0022790024522691965,0.007910980843007565,0.00740014435723424,0.007910980843007565,0
3001,0,1,5,0.01996748335659504,0.0,0.0023950824979692698,0.0023950824979692698,0.0,0.01996748335659504,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0049037725804253265,0.003721365953117785,0.01996748335659504,0.0023950824979692698,0.01996748335659504,0.0023950824979692698,0.010776135139167309,0.013367175124585629,0.010776135139167309,0
3001,0,2,0,0.021915271878242493,0.0,-0.001999590778723359,-0.001999590778723359,0.0,0.021915271878242493,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005801495628918025,0.00496873756616055,0.021915271878242493,-0.001999590778723359,0.021915271878242493,0.001999590778723359,0.005961719434708357,0.012098461389541626,0.005961719434708357,0
3001,0,2,1,0.015558932907879353,0.0,0.000258847838267684,0.000258847838267684,0.0,0.015558932907879353,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0043245959298007395,0.0033472582230140513,0.015558932907879353,0.000258847838267684,0.015558932907879353,0.000258847838267684,0.008853553794324398,0.011986332945525646,0.008853553794324398,0
3001,0,2,3,0.018270255997776985,0.044999999925494194,-0.00465901056304574,-0.00465901056304574,-0.01142307666839602,0.018270255997776985,0.044999999925494194,1,4,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.010702042645918128,0.007976117019490588,0.02672974392771721,0.00676406610535028,0.02672974392771721,0.00676406610535028,0.006053986493498087,0.012028192169964314,0.006053986493498087,0
3001,0,2,4,0.022237084805965424,0.0,-0.00801942776888609,-0.00801942776888609,0.0,0.022237084805965424,0.0,0,1,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.00584185965942818,0.0049386322331275885,0.022237084805965424,-0.00801942776888609,0.022237084805965424,0.00801942776888609,0.01018097996711731,0.011607221327722073,0.01018097996711731,0
3001,0,2,5,0.01708180457353592,0.029999999329447746,0.00657705357298255,0.00657705357298255,-8.673617379884035e-19,0.01708180457353592,0.029999999329447746,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.006188152681123873,0.005117438548277601,0.012918194755911827,0.0065770535729825505,0.012918194755911827,0.0065770535729825505,0.0069258203729987144,0.013573950156569481,0.0069258203729987144,0
3001,1,0,1,0.014963332563638687,0.030000001192092896,-0.001724823727272451,-0.001724823727272451,0.0,0.014963332563638687,0.030000001192092896,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.007038908004840986,0.005012580033766447,0.015036668628454208,-0.001724823727272451,0.015036668628454208,0.001724823727272451,0.008219432085752487,0.009328269399702549,0.008219432085752487,0
3001,1,0,2,0.016835983842611313,0.0,-0.0014864696422591805,-0.0014864696422591805,0.0,0.016835983842611313,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0036995373151560824,0.002434250683738635,0.016835983842611313,-0.0014864696422591805,0.016835983842611313,0.0014864696422591805,0.01164566446095705,0.006236260756850243,0.01164566446095705,0
3001,1,0,3,0.021819986402988434,0.0,0.00431893952190876,0.00431893952190876,0.0,0.021819986402988434,0.0,0,1,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.005057786076193237,0.0037795799238794663,0.021819986402988434,0.00431893952190876,0.021819986402988434,0.00431893952190876,0.006112906616181135,0.006444618571549654,0.006112906616181135,0
3001,1,0,4,0.017769215628504753,0.012000001966953278,0.0026220951694995165,0.0026220951694995165,0.0,0.017769215628504753,0.012000001966953278,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.006199129931224654,0.004730899404932761,0.0057692136615514755,0.0026220951694995165,0.0057692136615514755,0.0026220951694995165,0.004893610719591379,0.006064250599592924,0.004893610719591379,0
3001,1,0,5,0.0193953700363636,0.0,0.006105147302150726,0.006105147302150726,0.0,0.0193953700363636,0.0,0,1,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.005063712935672562,0.004087777496949279,0.0193953700363636,0.006105147302150726,0.0193953700363636,0.006105147302150726,0.006192163098603487,0.009699261747300625,0.006192163098603487,0
