seed,state_idx,ego_id,neighbor_id,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation
3005,0,0,1,0.01407492347061634,0.035999998450279236,-0.002635469427332282,-0.002635469427332282,0.0,0.01407492347061634,0.035999998450279236,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004904783637553575,0.0033757533745829176,0.021925074979662895,-0.002635469427332282,0.021925074979662895,0.002635469427332282,0.005457344464957714,0.008369509130716324,0.005457344464957714,0,10,11,10,11,1,1,1,1,1,1,0.017999999225139618,0.017999999225139618,0.017999999225139618,0,0.011144149582833052,-0.00018161232583224773,0.010962537257000804,0.010962537257000804,0.6090298738285513,0.6191194479202324,0,0
3005,0,0,2,0.015608296729624271,0.02999999839812517,-0.0007283035083673894,-0.0007283035083673894,-6.44761778689773e-11,0.015608296729624271,0.02999999839812517,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.00459795062754976,0.0035945257315268884,0.0143917016685009,-0.0007283034438912116,0.0143917016685009,0.0007283034438912116,0.0029358204919844866,0.010442514903843403,0.0029358204919844866,0,10,11,10,8,1,1,1,1,0,0,0.014999999664723873,0.014999998733401299,0.014999998733401299,0,0.011118708178400993,0.002426084131002426,0.008692624047398567,0.008692624047398567,0.5795083187602034,0.7412472744842552,0,0
3005,0,0,3,0.01700173318386078,0.024000000208616257,-0.004400575067847967,-0.004400575067847967,-0.010800000033527614,0.01700173318386078,0.024000000208616257,1,3,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.0029282332897534067,0.002357002774793544,0.006998267024755478,0.006399424965679646,0.006998267024755478,0.006399424965679646,0.004275909624993801,0.007964693009853363,0.004275909624993801,0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.009410867467522621,-0.004098466131836176,0.005312401335686445,0.005312401335686445,0.44270010745910215,0.7842389488100103,1,0
3005,0,0,4,0.01068324688822031,0.02999999839812517,-1.9746521502383985e-05,-1.9746521502383985e-05,-6.44761778689773e-11,0.01068324688822031,0.02999999839812517,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004491578112203755,0.003291746017319211,0.01931675150990486,-1.9746457026206116e-05,0.01931675150990486,1.9746457026206116e-05,0.0021979340817779303,0.009328965097665787,0.0021979340817779303,0,10,11,10,4,1,1,1,1,0,0,0.014999999664723873,0.014999998733401299,0.014999998733401299,0,0.01090901531279087,-0.0012337537482380867,0.009675261564552784,0.009675261564552784,0.6450174921020735,0.7272677489298172,0,0
3005,0,0,5,0.014207307249307632,0.041999999433755875,0.002630951814353466,0.002630951814353466,0.0020769230167453096,0.014207307249307632,0.041999999433755875,1,4,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.007918951428892167,0.005079164042980713,0.027792692184448242,0.0005540287976081564,0.027792692184448242,0.0005540287976081564,0.0042463261634111404,0.009068717248737812,0.0042463261634111404,0,10,3,10,0,1,1,1,1,0,0,0.012000000104308128,0.017999999225139618,0.012000000104308128,0,0.024438893422484398,0.00851623248308897,0.015922660939395428,0.015922660939395428,1.3268884000825152,2.036574434171094,0,0
3005,0,1,0,0.015359258279204369,0.035999998450279236,-0.0006822705618105829,-0.0006822705618105829,0.0,0.015359258279204369,0.035999998450279236,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005183870133671238,0.003564823683373322,0.020640740171074867,-0.0006822705618105829,0.020640740171074867,0.0006822705618105829,0.0037228099536150694,0.0064680916257202625,0.0037228099536150694,0,10,11,10,8,1,1,1,1,0,0,0.017999999225139618,0.017999999225139618,0.017999999225139618,0,0.012739961966872215,0.0014163462910801172,0.011323615675792098,0.011323615675792098,0.6290897868471583,0.7077756952944201,0,0
3005,0,1,2,0.0190973449498415,0.02999999839812517,-0.0007191870827227831,-0.0007191870827227831,-6.44761778689773e-11,0.0190973449498415,0.02999999839812517,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004106043015097484,0.0029945627105723346,0.010902653448283672,-0.0007191870182466052,0.010902653448283672,0.0007191870182466052,0.004180428106337786,0.00782764982432127,0.004180428106337786,0,10,11,10,8,1,1,1,1,0,0,0.014999999664723873,0.014999998733401299,0.014999998733401299,0,0.010599596425890923,0.001726997084915638,0.008872599340975285,0.008872599340975285,0.5915066726784579,0.7066398213946669,0,0
3005,0,1,3,0.016401518136262894,0.024000000208616257,-0.004417264834046364,-0.004417264834046364,-0.010800000033527614,0.016401518136262894,0.024000000208616257,1,3,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.0030403621933519824,0.0023185152025926394,0.007598482072353363,0.00638273519948125,0.007598482072353363,0.00638273519948125,0.0043684085831046104,0.007529313676059246,0.0043684085831046104,0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.01104667317122221,-0.005201923660933971,0.0058447495102882385,0.0058447495102882385,0.48706245495697215,0.9205560896000606,1,0
3005,0,1,4,0.014089327305555344,0.04499999899417162,0.00019588088616728783,0.00019588088616728783,0.0020769229522691317,0.014089327305555344,0.04499999899417162,1,4,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.009254410215827801,0.005805538757841968,0.030910671688616276,-0.001881042066101844,0.030910671688616276,0.001881042066101844,0.004821072798222303,0.007105015683919191,0.004821072798222303,0,10,3,10,8,1,1,1,1,0,0,0.014999999664723873,0.015000000596046448,0.014999999664723873,0,0.030952956527471542,0.01257379399612546,0.018379162531346083,0.018379162531346083,1.2252775294768259,2.0635304812882698,0,0
3005,0,1,5,0.01744401827454567,0.024000000208616257,-0.003400605171918869,-0.003400605171918869,0.0,0.01744401827454567,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.00393317484742896,0.0030053109867421127,0.006555981934070587,-0.003400605171918869,0.006555981934070587,0.003400605171918869,0.0048369658179581165,0.008209822699427605,0.0048369658179581165,0,10,11,10,8,1,1,1,1,0,0,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.008580447174608707,0.00015846127644181252,0.008421985898166895,0.008421985898166895,0.701832152080008,0.7150372583353758,0,0
3005,0,2,0,0.013330614194273949,0.035999998450279236,0.0008883271366357803,0.0008883271366357803,0.0,0.013330614194273949,0.035999998450279236,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005040911795683261,0.003505201437152349,0.022669384256005287,0.0008883271366357803,0.022669384256005287,0.0008883271366357803,0.004431384615600109,0.00792599841952324,0.004431384615600109,0,10,11,10,11,1,1,1,1,1,1,0.017999999225139618,0.017999999225139618,0.017999999225139618,0,0.012967910151928663,-0.0016332182567566633,0.011334691895172,0.011334691895172,0.6297051323947533,0.7204394838982598,0,0
3005,0,2,1,0.016644809395074844,0.047999998554587364,-0.00014978088438510895,-0.00014978088438510895,0.018692307150707785,0.016644809395074844,0.047999998554587364,1,4,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.014270730493015978,0.012566078123608989,0.03135518915951252,-0.018842088035092894,0.03135518915951252,0.018842088035092894,0.004197155125439167,0.008903812617063522,0.004197155125439167,0,1,11,10,11,4,1,0,0,1,0,0.0,0.017999999225139618,0.0,1,0.039541538804769516,0.018440876621752977,0.02110066218301654,0.02110066218301654,inf,inf,0,0
3005,0,2,3,0.015767106786370277,0.024000000208616257,-0.004646353889256716,-0.004646353889256716,-0.010800000033527614,0.015767106786370277,0.024000000208616257,1,3,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.0027208225460942388,0.0019693327461474046,0.00823289342224598,0.006153646144270898,0.00823289342224598,0.006153646144270898,0.003935020882636309,0.00856846198439598,0.003935020882636309,0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.011633879505097866,-0.005682815331965685,0.005951064173132181,0.005951064173132181,0.495922010116957,0.9694899503310154,1,0
3005,0,2,4,0.013931402936577797,0.02999999839812517,0.0005710360128432512,0.0005710360128432512,-6.44761778689773e-11,0.013931402936577797,0.02999999839812517,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0037008160499325503,0.002542302872125919,0.016068595461547375,0.0005710360773194291,0.016068595461547375,0.0005710360773194291,0.0049078078009188175,0.00803210586309433,0.0049078078009188175,0,10,11,10,11,1,1,1,1,1,1,0.014999999664723873,0.014999998733401299,0.014999998733401299,0,0.008809409104287624,-0.000775111373513937,0.008034297730773687,0.008034297730773687,0.5356198939459433,0.5872939898768953,0,0
3005,0,2,5,0.014267107471823692,0.024000000208616257,0.0013238495448604226,0.0013238495448604226,0.0,0.014267107471823692,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0035128412786869486,0.002641703856326419,0.009732892736792564,0.0013238495448604226,0.009732892736792564,0.0013238495448604226,0.005655481945723295,0.007949397899210453,0.005655481945723295,0,10,11,10,8,1,1,1,1,0,0,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.007176786661148071,-0.00019275769591331482,0.0069840289652347565,0.0069840289652347565,0.5820024087105978,0.598065549897081,0,0
3005,1,0,1,0.01510519627481699,0.035999998450279236,0.005130432080477476,0.005130432080477476,0.0,0.01510519627481699,0.035999998450279236,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004909869801941712,0.003625648549465826,0.020894802175462246,0.005130432080477476,0.020894802175462246,0.005130432080477476,0.0030488690827041864,0.003857950447127223,0.0030488690827041864,0,10,11,10,11,1,1,1,1,1,1,0.017999999225139618,0.017999999225139618,0.017999999225139618,0,0.019090159446932375,-0.008642758533824235,0.01044740091310814,0.01044740091310814,0.5804111868247652,1.060564459373431,0,0
3005,1,0,2,0.015721715986728668,0.029999999329447746,0.0024589349050074816,0.0024589349050074816,0.0,0.015721715986728668,0.029999999329447746,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0038338926957698412,0.002932871080185535,0.014278283342719078,0.0024589349050074816,0.014278283342719078,0.0024589349050074816,0.002873629331588745,0.006013111211359501,0.002873629331588745,0,10,11,10,8,1,1,1,1,0,0,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.013904978521168232,-0.00633424986153841,0.007570728659629822,0.007570728659629822,0.5047152552565866,0.9269985887979152,0,0
3005,1,0,3,0.017515968531370163,0.024000000208616257,-0.004715441260486841,-0.004715441260486841,-0.010800000033527614,0.017515968531370163,0.024000000208616257,1,3,0.007692308165132999,0.2094469155167731,13,1.661538461366525,0.0032521482250245444,0.002594273578728268,0.006484031677246094,0.006084558773040772,0.006484031677246094,0.006084558773040772,0.0023293071426451206,0.00813114084303379,0.0023293071426451206,0,10,11,10,8,1,1,1,1,0,0,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.013586689718067646,-0.006913162302225828,0.006673527415841818,0.006673527415841818,0.5561272798194352,1.1322241333306222,0,0
3005,1,0,4,0.011507358402013779,0.029999999329447746,0.003613954409956932,0.003613954409956932,0.0,0.011507358402013779,0.029999999329447746,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004476661754301062,0.0032524100130082233,0.018492640927433968,0.003613954409956932,0.018492640927433968,0.003613954409956932,0.0025015089195221663,0.0032795737497508526,0.0025015089195221663,0,10,11,10,8,1,1,1,1,0,0,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.017928872490301728,-0.00867130106780678,0.009257571422494948,0.009257571422494948,0.6171714419611866,1.1952581927362178,0,0
3005,1,0,5,0.015288015827536583,0.041999999433755875,0.004125536885112524,0.004125536885112524,0.0020769230167453096,0.015288015827536583,0.041999999433755875,1,4,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.009651570133567851,0.005887255034018198,0.02671198360621929,0.0020486138683672144,0.02671198360621929,0.0020486138683672144,0.002111645881086588,0.004991474561393261,0.002111645881086588,0,10,1,10,11,1,1,1,1,0,0,0.012000000104308128,0.017999999225139618,0.012000000104308128,0,0.025429454166442156,0.006595647661015391,0.018833806505426764,0.018833806505426764,1.5694838618097366,2.1191211621167163,0,0
3005,1,1,0,0.011681879870593548,0.035999998450279236,0.0015884231543168426,0.0015884231543168426,0.0,0.011681879870593548,0.035999998450279236,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005322241713670006,0.0036094901014185514,0.024318118579685688,0.0015884231543168426,0.024318118579685688,0.0015884231543168426,0.002482104580849409,0.010596714913845062,0.002482104580849409,0,10,11,10,8,1,1,1,1,0,0,0.017999999225139618,0.017999999225139618,0.017999999225139618,0,0.021124495193362236,-0.008906015194952488,0.012218479998409748,0.012218479998409748,0.6788044735771357,1.1735831168180721,0,0
3005,1,1,2,0.01553565077483654,0.029999999329447746,0.0011769774137064815,0.0011769774137064815,0.0,0.01553565077483654,0.029999999329447746,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0037873664869218205,0.0026145992778550237,0.014464348554611206,0.0011769774137064815,0.014464348554611206,0.0011769774137064815,0.0035414511803537607,0.01057952269911766,0.0035414511803537607,0,10,11,10,0,1,1,1,1,0,0,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.014449524693191051,-0.006702305283397436,0.007747219409793615,0.007747219409793615,0.5164813055304978,0.9633016677442069,0,0
3005,1,1,3,0.014854400418698788,0.024000000208616257,-0.0031090183183550835,-0.0031090183183550835,-0.010800000033527614,0.014854400418698788,0.024000000208616257,1,3,0.007692308165132999,0.2094469155167731,13,1.661538461366525,0.003149220441866881,0.0022220250175020396,0.009145599789917469,0.00769098171517253,0.009145599789917469,0.00769098171517253,0.0035164509899914265,0.010873745195567608,0.0035164509899914265,0,10,11,10,8,1,1,1,1,0,0,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.012269645929336548,-0.005830708425492048,0.0064389375038445,0.0064389375038445,0.5365781206562533,1.0224704852237139,0,0
3005,1,1,4,0.012350457720458508,0.029999999329447746,0.003494837088510394,0.003494837088510394,0.0,0.012350457720458508,0.029999999329447746,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004273063569567032,0.0031480741075421933,0.01764954160898924,0.003494837088510394,0.01764954160898924,0.003494837088510394,0.0037764152511954308,0.010484600439667702,0.0037764152511954308,0,10,11,10,0,1,1,1,1,0,0,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.016726265661418438,-0.007606909144669771,0.009119356516748667,0.009119356516748667,0.6079571147054782,1.1150844023519746,0,0
3005,1,1,5,0.013078768737614155,0.024000000208616257,0.0009394620428793132,0.0009394620428793132,0.0,0.013078768737614155,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.003600592799929591,0.0027196998845719724,0.010921231471002102,0.0009394620428793132,0.010921231471002102,0.0009394620428793132,0.004549473058432341,0.010967856273055077,0.004549473058432341,0,10,11,10,8,1,1,1,1,0,0,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.01604611985385418,-0.008808696642518044,0.007237423211336136,0.007237423211336136,0.6031185957021636,1.3371766428646488,0,0
3005,1,2,0,0.014624018222093582,0.035999998450279236,0.00013281039719004184,0.00013281039719004184,0.0,0.014624018222093582,0.035999998450279236,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004596828008255167,0.003023474053934371,0.021375980228185654,0.00013281039719004184,0.021375980228185654,0.00013281039719004184,0.0017750427359715104,0.005203592590987682,0.0017750427359715104,0,10,11,10,11,1,1,1,1,1,1,0.017999999225139618,0.017999999225139618,0.017999999225139618,0,0.017697927687549964,-0.007009937500697561,0.010687990186852403,0.010687990186852403,0.5937772581637153,0.9832182471892683,0,0
3005,1,2,1,0.017405275255441666,0.035999998450279236,-0.0012973840348422527,-0.0012973840348422527,0.0,0.017405275255441666,0.035999998450279236,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.00422211448734813,0.003039849872463906,0.01859472319483757,-0.0012973840348422527,0.01859472319483757,0.0012973840348422527,0.0027644953224807978,0.005402744747698307,0.0027644953224807978,0,10,11,10,11,1,1,1,1,1,1,0.017999999225139618,0.017999999225139618,0.017999999225139618,0,0.01493963785469532,-0.005642275791615248,0.009297362063080072,0.009297362063080072,0.5165201368506146,0.8299799165452153,0,0
3005,1,2,3,0.0171678364276886,0.024000000208616257,-0.004195802845060825,-0.004195802845060825,-0.010800000033527614,0.0171678364276886,0.024000000208616257,1,3,0.007692308165132999,0.2094469155167731,13,1.661538461366525,0.003006176426247258,0.002346604869607285,0.006832163780927658,0.006604197188466788,0.006832163780927658,0.006604197188466788,0.003300497541204095,0.005895255133509636,0.003300497541204095,0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.01063541043549776,-0.004635554738342762,0.005999855697154999,0.005999855697154999,0.4999879704168491,0.8862841952542596,1,0
3005,1,2,4,0.014597702771425247,0.029999999329447746,0.0016050582053139806,0.0016050582053139806,0.0,0.014597702771425247,0.029999999329447746,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0035894243377280746,0.0026647183167907967,0.015402296558022499,0.0016050582053139806,0.015402296558022499,0.0016050582053139806,0.002461298368871212,0.004345193039625883,0.002461298368871212,0,10,11,10,11,1,1,1,1,1,1,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.012897326843813062,-0.00519617844838649,0.007701148395426571,0.007701148395426571,0.5134099045040437,0.8598218088060525,0,0
3005,1,2,5,0.013931142166256905,0.024000000208616257,-0.0006958033773116767,-0.0006958033773116767,0.0,0.013931142166256905,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0030901896628242804,0.002398627562194886,0.010068858042359352,-0.0006958033773116767,0.010068858042359352,0.0006958033773116767,0.00232200906611979,0.00518851587548852,0.00232200906611979,0,10,11,10,8,1,1,1,1,0,0,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.011887443251907825,-0.005524470936506987,0.006362972315400839,0.006362972315400839,0.5302476883409746,0.9906202623815067,0,0
3005,2,0,1,0.01408589631319046,0.035999998450279236,-0.0019421122269704938,-0.0019421122269704938,0.0,0.01408589631319046,0.035999998450279236,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005677487668146635,0.004583365022833046,0.021914102137088776,-0.0019421122269704938,0.021914102137088776,0.0019421122269704938,0.004050255287438631,0.005402784328907728,0.004050255287438631,0,10,11,10,8,1,1,1,1,0,0,0.017999999225139618,0.017999999225139618,0.017999999225139618,0,0.028802707325667143,-0.017645130632445216,0.011157576693221927,0.011157576693221927,0.6198653985295037,1.600150475864464,0,0
