seed,state_idx,ego_id,neighbor_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,learned_q_range,oracle_q_range_from_surface,capacity_head_q_range_consistency_abs,capacity_q_error_bound,capacity_q_error_bound_violation,direction_head_q_consistency_abs,oracle_direction_q_consistency_abs,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation,learned_direction_from_q,oracle_direction_from_q,direction_weight_l1,direction_q_error_bound,direction_sign_margin,lambda_D,direction_sign_match_from_q,direction_sign_certified,direction_sign_violation,oracle_capacity_rank,learned_capacity_rank,oracle_capacity_topk_member,learned_capacity_topk_member,oracle_capacity_margin_to_topk_boundary
5010,0,0,1,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.011169680394232273,0.017999999225139618,0.004440945107489824,0.004440945107489824,0.0,0.011169680394232273,0.017999999225139618,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0024402418954387888,0.0019750252974663238,0.006830318830907345,0.004440945107489824,0.006830318830907345,0.004440945107489824,0.0028344441670924425,0.008427879773080349,0.0028344441670924425,0,0.011169680001330562,0.017999999225139618,3.92901711165905e-10,0.00971658890193794,0,7.98400807272559e-11,0.0,10,11,2,11,1,1,1,0,1,0,0.008999999612569809,0.008999999612569809,0.008999999612569809,0,0.009937114373315126,-0.005078819922346156,0.00485829445096897,0.00485829445096897,0.5398105177897624,1.1041238667873385,0,0,0.004440945187329905,0.0,1.6615384505345263,0.00807224303430347,0.0,inf,0,0,0,2,2,0,0,0.006000000983476639
5010,0,0,2,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.011786321178078651,0.024000000208616257,0.0014115317026153207,0.0014115317026153207,0.0,0.011786321178078651,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.002863519622135747,0.00203330077495448,0.012213679030537605,0.0014115317026153207,0.012213679030537605,0.0014115317026153207,0.003348030848428607,0.005449079908430576,0.003348030848428607,0,0.011786320887040347,0.024000000208616257,2.9103830456733704e-10,0.01221367932157591,0,3.6273306992622156e-10,0.0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.011452176899183542,-0.005345337238395587,0.006106839660787955,0.006106839660787955,0.5089033006421003,0.9543480666364401,0,0,0.0014115320653483906,0.0,1.6615384505345263,0.01014674890764841,0.0,inf,0,0,0,1,1,1,1,0.006000000983476639
5010,0,0,3,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.009191963821649551,0.0,0.0013190297177061439,0.0013190297177061439,0.0,0.009191963821649551,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0021750712229060784,0.0017296737528367508,0.009191963821649551,0.0013190297177061439,0.009191963821649551,0.0013190297177061439,0.0032471679151058197,0.006820708978921175,0.0032471679151058197,0,0.009191964170895517,0.0,3.4924596548080444e-10,0.009191964170895517,0,2.4246173406690386e-10,0.0,0,0,2,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.007587835192680359,-0.0029918531072326005,0.0045959820854477584,0.0045959820854477584,inf,inf,0,0,0.0013190294752444098,0.0,1.6615384505345263,0.00763640095293931,0.0,inf,0,0,0,3,3,0,0,0.024000000208616257
5010,0,0,4,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.008221032097935677,0.0,0.002582235261797905,0.002582235261797905,0.0,0.008221032097935677,0.0,0,1,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.0024631368366247602,0.0021416444387204244,0.008221032097935677,0.002582235261797905,0.008221032097935677,0.002582235261797905,0.0034184474498033524,0.007147247437387705,0.0034184474498033524,0,0.008221032214350998,0.0,1.1641532182693481e-10,0.008221032214350998,0,2.708924668783086e-10,0.0,0,0,2,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.006380347069352865,-0.002269830962177366,0.004110516107175499,0.004110516107175499,inf,inf,0,0,0.002582234990905438,0.0,1.6615384505345263,0.006829780563613592,0.0,inf,0,0,0,4,4,0,0,0.024000000208616257
5010,0,0,5,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.008162821643054485,0.0,0.003212164156138897,0.003212164156138897,0.0,0.008162821643054485,0.0,0,1,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.002346905616990202,0.0020068353593084938,0.008162821643054485,0.003212164156138897,0.008162821643054485,0.003212164156138897,0.003246466862037778,0.007303427904844284,0.003246466862037778,0,0.008162821410223842,0.0,2.3283064365386963e-10,0.008162821410223842,0,5.496197824118865e-10,0.0,0,0,2,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.008432765491306782,-0.004351354786194861,0.004081410705111921,0.004081410705111921,inf,inf,0,0,0.0032121636065191145,0.0,1.6615384505345263,0.006781420818966689,0.0,inf,0,0,0,5,5,0,0,0.024000000208616257
5010,0,1,0,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.01380008552223444,0.012000000104308128,0.0012145891087129712,0.0012145891087129712,0.0,0.01380008552223444,0.012000000104308128,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.0027415507220699647,0.0023169462216367735,0.0018000854179263115,0.0012145891087129712,0.0018000854179263115,0.0012145891087129712,0.0027264209929853678,0.004087241366505623,0.0027264209929853678,0,0.013800085347611457,0.012000000104308128,1.7462298274040222e-10,0.01042480074102059,0,2.8609742396337734e-10,0.0,10,11,2,11,1,1,1,0,1,0,0.006000000052154064,0.006000000052154064,0.006000000052154064,0,0.009564249543473125,-0.0043518491729628295,0.005212400370510295,0.005212400370510295,0.8687333875337196,1.5940415767228964,0,0,0.0012145888226155472,0.0,1.6615384505345263,0.008660603635183266,0.0,inf,0,0,0,2,2,0,0,0.012000000104308128
5010,0,1,2,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.014813736081123352,0.024000000208616257,0.0012661151122301817,0.0012661151122301817,0.0,0.014813736081123352,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.002372779700797689,0.0019256155882802237,0.009186264127492905,0.0012661151122301817,0.009186264127492905,0.0012661151122301817,0.00416673393920064,0.008189287967979908,0.00416673393920064,0,0.014813736081123352,0.024000000208616257,0.0,0.009186264127492905,0,3.012135029248353e-12,0.0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.011290696449577808,-0.006697564385831356,0.004593132063746452,0.004593132063746452,0.38276100198511404,0.9408913626195993,1,0,0.0012661151092180467,0.0,1.6615384505345263,0.007631665532297731,0.0,inf,0,0,0,1,1,1,1,0.012000000104308128
5010,0,1,3,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.006286971736699343,0.0,0.0004885658272542059,0.0004885658272542059,0.0,0.006286971736699343,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.001961112508173406,0.0016842532907089098,0.006286971736699343,0.0004885658272542059,0.006286971736699343,0.0004885658272542059,0.0027108360081911087,0.004354627802968025,0.0027108360081911087,0,0.00628697156207636,0.0,1.7462298274040222e-10,0.00628697156207636,0,2.3740954016061855e-10,0.0,0,0,8,0,13,13,0,1,1,1,0.0,0.0,0.0,1,0.007204217836260796,-0.004060732055222616,0.00314348578103818,0.00314348578103818,inf,inf,0,0,0.0004885655898446658,0.0,1.6615384505345263,0.005223022493903493,0.0,inf,0,0,0,3,5,0,0,0.024000000208616257
5010,0,1,4,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.008149035274982452,0.0,0.0009221570217050612,0.0009221570217050612,0.0,0.008149035274982452,0.0,0,1,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.002347942323830979,0.0017783197866389029,0.008149035274982452,0.0009221570217050612,0.008149035274982452,0.0009221570217050612,0.0030527038034051657,0.002240977482870221,0.0030527038034051657,0,0.008149034983944148,0.0,2.9103830456733704e-10,0.008149034983944148,0,6.87923779356045e-11,0.0,0,0,8,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.007458179723471403,-0.003383662231499329,0.004074517491972074,0.004074517491972074,inf,inf,0,0,0.0009221569529126833,0.0,1.6615384505345263,0.006769967480287104,0.0,inf,0,0,0,4,3,0,0,0.024000000208616257
5010,0,1,5,0,4db5ed84e50851115e92f0f686ac3d9033f345afd858f1fe94986d4964b1688e,6422b3ba4af70009e3bdb634f81efb12dc4f4c47a37225332594babd0b417e68,0.0068433573469519615,0.0,0.0013458449393510818,0.0013458449393510818,0.0,0.0068433573469519615,0.0,0,1,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.0021229012426365245,0.001692085429067178,0.0068433573469519615,0.0013458449393510818,0.0068433573469519615,0.0013458449393510818,0.0025167756248265505,0.003430776298046112,0.0025167756248265505,0,0.006843357172328979,0.0,1.7462298274040222e-10,0.006843357172328979,0,4.0203876382552406e-10,0.0,0,0,8,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0076857744716107845,-0.004264095885446295,0.0034216785861644894,0.0034216785861644894,inf,inf,0,0,0.001345844537312318,0.0,1.6615384505345263,0.005685250536282914,0.0,inf,0,0,0,5,4,0,0,0.024000000208616257
