seed,state_idx,ego_id,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,direction_crossfit_aipw_signed_bias,direction_crossfit_aipw_signed_mae,direction_crossfit_aipw_signed_rmse,direction_crossfit_aipw_signed_spearman,direction_crossfit_aipw_signed_p_value,direction_crossfit_aipw_signed_constant_case,direction_crossfit_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case
3004,0,0,1,1.0,0.2,1.0,1,5,0,1.1545292139053345,0.005326949991285801,0.0,-0.003266582963988185,0.00014935396029613912,0.010838245041668415,0.012650080025196075,0.6155870112510925,0.2689977701158222,0,-0.0012314470950514078,0.001282415702007711,0.0015655008610337973,0.0,1.0,0,0.0,0.002513685030862689,0.002513685030862689,0.0027579308953136206,-0.35355339059327373,0.5594043441634877,0,1.0,-0.001772926189005375,0.0033731977455317974,0.0037842588499188423,-0.7071067811865475,0.18169011381620942,0,0.0,0.0023425827299250897,0.004378701818621401,0.17070989108169404,0,0.0023425827299250897,0.004378701818621401,0.31644503471403945,0.9493351041421183,3,0.0035617406038419668,0.005208173373537349,0.001246246925065894,0.0015507691390927037,65,3,2,0.013173752619574467,0.5,0.0,0,5,nan,nan,0.0,nan,0.6155870112510925,0.010838245041668415,-0.003266582963988185,0.0,0.001282415702007711,-0.0012314470950514078,0.0,-0.003266582963988185,0.00014935396029613912,0.010838245041668415,0.012650080025196075,0.6155870112510925,0.2689977701158222,0
3004,0,1,1,0.0,0.2,-0.25,1,5,0,1.1545292139053345,0.004065845161676407,0.0,-0.007555819116532803,0.00012268467980902642,0.01087099127471447,0.013408022932708263,0.6324555320336759,0.25221549635550466,0,0.00013048705295659602,0.0009612118010409176,0.0011755854357033968,-0.7071067811865475,0.18169011381620942,0,1.0,0.0031850971281528473,0.0031850971281528473,0.0032513649202883244,0.7071067811865475,0.18169011381620942,0,1.0,0.0005177069688215852,0.002013519871979952,0.002273883204907179,0.7071067811865475,0.18169011381620942,0,1.0,0.001850335833688195,0.004102153131269297,0.13865361887815714,0,0.001850335833688195,0.004102153131269297,0.29072780972035744,0.8721834291610724,3,0.004174298479651602,0.005335173105326953,0.0010937979203048626,0.001406769203644533,65,3,2,0.015355675636480251,-0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.6324555320336759,0.01087099127471447,-0.007555819116532803,-0.7071067811865475,0.0009612118010409176,0.00013048705295659602,1.0,-0.007555819116532803,0.00012268467980902642,0.01087099127471447,0.013408022932708263,0.6324555320336759,0.25221549635550466,0
3004,0,2,1,1.0,0.2,1.0,1,5,0,1.1545292139053345,0.0025502899661660194,0.0,0.0002064005529973656,6.3047613366507e-05,0.007771152071654797,0.007942935451865196,0.8944271909999157,0.04051932635383408,0,7.675304368603975e-05,0.00036088371416553855,0.00041999993845820427,0.0,1.0,1,0.0,0.0016335842665284872,0.0016335842665284872,0.0017230113735422492,0.0,1.0,1,0.0,-0.003709238488227129,0.0042734043672680855,0.005284405313432217,0.0,1.0,1,0.0,0.001083302751635394,0.001734422120021946,0.4165501002448397,0,0.001083302751635394,0.001734422120021946,0.6289709020331511,1.2579418040663022,2,0.002169310399599803,0.0025021034275234193,0.0001955343058773924,0.0007379999848902228,65,2,3,0.009455939754843712,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.007771152071654797,0.0002064005529973656,0.0,0.00036088371416553855,7.675304368603975e-05,0.0,0.0002064005529973656,6.3047613366507e-05,0.007771152071654797,0.007942935451865196,0.8944271909999157,0.04051932635383408,0
3004,1,0,1,1.0,0.2,1.0,1,5,0,89.65514373779297,0.016968000680208206,0.0,0.0015431076753884554,6.10570641583763e-05,0.007096578367054462,0.007964813150465488,0.8944271909999157,0.04051932635383408,0,-0.0008455159259028733,0.0010186806321144104,0.0012997222365811467,0.0,1.0,1,0.0,-0.008418651297688484,0.0162266306579113,0.027899568900465965,0.0,1.0,1,0.0,0.008170925080776215,0.008170925080776215,0.008541637100279331,0.0,1.0,1,0.0,0.0014407947557542977,0.001997585562538476,0.4165501002448397,0,0.0014407947557542977,0.001997585562538476,0.6289709020331511,1.2579418040663022,2,0.005502822185651614,0.005880846184212744,0.00025937262517804037,0.0007199999454617512,65,2,3,0.008643724955618382,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.007096578367054462,0.0015431076753884554,0.0,0.0010186806321144104,-0.0008455159259028733,0.0,0.0015431076753884554,6.10570641583763e-05,0.007096578367054462,0.007964813150465488,0.8944271909999157,0.04051932635383408,0
3004,1,1,1,1.0,0.2,1.0,1,5,0,89.65514373779297,0.013637128286063671,0.0,-0.0008759172633290291,7.935739267850295e-05,0.00854809395968914,0.008951236493885517,0.8660254037844386,0.05766888562243736,0,-0.0007539553917013109,0.001019264804199338,0.0012760995887219906,0.0,1.0,1,0.0,-0.005550418980419636,0.013062292709946632,0.02123676799237728,0.0,1.0,1,0.0,-0.017887046560645103,0.017887046560645103,0.018036575987935066,0.0,1.0,1,0.0,0.001595242553701922,0.002213809792458804,0.41649763471150675,0,0.001595242553701922,0.002213809792458804,0.6289709020331511,1.2579418040663022,2,0.004664118758563956,0.0051565929069823805,0.000318561996817122,0.0005760000100135804,65,2,3,0.01178001333028078,0.0,0.0,0,5,nan,nan,0.0,nan,0.8660254037844386,0.00854809395968914,-0.0008759172633290291,0.0,0.001019264804199338,-0.0007539553917013109,0.0,-0.0008759172633290291,7.935739267850295e-05,0.00854809395968914,0.008951236493885517,0.8660254037844386,0.05766888562243736,0
3004,1,2,1,1.0,0.2,1.0,1,5,0,89.65514373779297,0.012278975918889046,0.0,0.0017898187506943941,8.015159983187914e-05,0.008968908339738846,0.009129898622632027,0.8944271909999157,0.04051932635383408,0,-0.0007338707218877971,0.001185909379273653,0.001227254164405167,0.0,1.0,1,0.0,-0.00017426139675080776,0.0061344122514128685,0.00780705688521266,0.0,1.0,1,0.0,-0.009130674414336681,0.009130674414336681,0.009735815227031708,0.0,1.0,1,0.0,0.0014850490908386441,0.0020523174471360874,0.20089015650829067,0,0.0014850490908386441,0.0020523174471360874,0.6289709020331511,1.2579418040663022,2,0.003819934887668261,0.0041832586703343545,0.00027378044874824716,0.0007379999681264195,65,2,3,0.008973861578851938,0.9999999999999999,0.3333333333333333,0,5,nan,nan,0.0,nan,0.8944271909999157,0.008968908339738846,0.0017898187506943941,0.0,0.001185909379273653,-0.0007338707218877971,0.0,0.0017898187506943941,8.015159983187914e-05,0.008968908339738846,0.009129898622632027,0.8944271909999157,0.04051932635383408,0
3004,2,0,1,1.0,0.2,1.0,1,5,0,1.1545292139053345,0.0027210330590605736,0.0,0.00238621118478477,7.632584311068058e-05,0.008349517360329628,0.00905648060142994,0.8944271909999157,0.04051932635383408,0,-0.00030276598408818245,0.0011362868826836348,0.0013509091222658753,0.0,1.0,1,0.0,-6.209853745531291e-05,0.00042592285899445415,0.0004598349623847753,0.0,1.0,1,0.0,-0.014227310195565224,0.014227310195565224,0.01446753554046154,0.0,1.0,1,0.0,0.0015602407349186078,0.002188389331019393,0.4165501002448397,0,0.0015602407349186078,0.002188389331019393,0.6289709020331511,1.2579418040663022,2,0.0016623244256781897,0.0022512342601996495,0.000311288111167768,0.0007199999454617512,65,2,3,0.010011102072894573,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.008349517360329628,0.00238621118478477,0.0,0.0011362868826836348,-0.00030276598408818245,0.0,0.00238621118478477,7.632584311068058e-05,0.008349517360329628,0.00905648060142994,0.8944271909999157,0.04051932635383408,0
3004,2,1,1,0.0,0.2,-0.25,1,5,0,1.1545292139053345,0.003496801946312189,0.0,0.003775435732677579,3.847375774057582e-05,0.006827551871538162,0.007261382881551981,0.8660254037844386,0.05766888562243736,0,-0.0002827682183124125,0.0007614398491568863,0.0008614236721768975,0.0,1.0,1,0.0,0.0026692941319197416,0.0026692941319197416,0.002712761517614126,0.0,1.0,1,0.0,-0.01135873980820179,0.01135873980820179,0.011408427730202675,0.0,1.0,1,0.0,0.001315586777891655,0.001745420990724531,0.41649763471150675,0,0.001315586777891655,0.001745420990724531,0.6289709020331511,1.2579418040663022,2,0.002945638976794166,0.0033137473256773745,0.00019802213826601722,0.0005760000100135804,65,2,3,0.00381514523178339,0.0,0.0,0,5,nan,nan,0.0,nan,0.8660254037844386,0.006827551871538162,0.003775435732677579,0.0,0.0007614398491568863,-0.0002827682183124125,0.0,0.003775435732677579,3.847375774057582e-05,0.006827551871538162,0.007261382881551981,0.8660254037844386,0.05766888562243736,0
3004,2,2,1,1.0,0.2,1.0,1,5,0,1.1545292139053345,0.031247979030013084,0.0,-0.0051585109904408455,0.0001601141702849418,0.010781180113554,0.013664714060723782,0.8944271909999157,0.04051932635383408,0,0.004519334994256496,0.005521401762962341,0.011186566203832626,-0.44721359549995787,0.45018485575210104,0,1.0,-0.026728641241788864,0.026728641241788864,0.028927961364388466,-0.8944271909999157,0.04051932635383408,0,1.0,-0.002357926918193698,0.009496524930000305,0.010396542027592659,-0.11180339887498947,0.8579446176050994,0,1.0,0.0018743905861525849,0.004037422743637323,0.21993945736972276,0,0.0018743905861525849,0.004037422743637323,0.6080136712242985,1.216027342448597,2,0.027708153627239742,0.03042044938080838,0.0010595508567045958,0.0015687690972811953,65,2,3,0.019924615044146776,0.9999999999999999,0.0,1,4,0.024910950562207552,nan,0.0,1.0,0.8944271909999157,0.010781180113554,-0.0051585109904408455,-0.44721359549995787,0.005521401762962341,0.004519334994256496,1.0,-0.0051585109904408455,0.0001601141702849418,0.010781180113554,0.013664714060723782,0.8944271909999157,0.04051932635383408,0
3004,3,0,1,1.0,0.2,1.0,1,5,0,1.154529333114624,0.0033379613887518644,0.0,0.0021415092051029205,6.463145837187767e-05,0.007684201933443546,0.008319706656038761,0.8944271909999157,0.04051932635383408,0,-0.0008787584374658763,0.0012577141169458628,0.0013566178968176246,0.051298917604257706,0.934712848108234,0,1.0,0.0016109934076666832,0.0016109934076666832,0.0019549094140529633,0.051298917604257706,0.934712848108234,0,1.0,-0.00021881985594518483,0.0016697056125849485,0.002187838312238455,0.15389675281277312,0.8048288166080632,0,1.0,0.0013063583594675248,0.0019022705893078807,0.28870292621625454,0,0.0013063583594675248,0.0019022705893078807,0.6289709020331511,1.2579418040663022,2,0.0021995663248862212,0.0027411447704318945,0.00023521117067147384,0.0007199999789893632,65,2,3,0.00955871632322669,0.9999999999999999,0.0,1,4,0.002107844345644116,nan,0.0,1.0,0.8944271909999157,0.007684201933443546,0.0021415092051029205,0.051298917604257706,0.0012577141169458628,-0.0008787584374658763,1.0,0.0021415092051029205,6.463145837187767e-05,0.007684201933443546,0.008319706656038761,0.8944271909999157,0.04051932635383408,0
