seed,state_idx,ego_id,neighbor_id,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation
3005,0,0,1,0.02269320748746395,0.03000000026077032,0.0075673810206353664,0.0075673810206353664,6.44761778689773e-11,0.02269320748746395,0.03000000026077032,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.006164098190659923,0.004641710579417337,0.00730679277330637,0.007567380956159189,0.00730679277330637,0.007567380956159189,0.007728190161287785,0.007078592665493488,0.007728190161287785,0,10,11,10,5,1,1,1,1,0,0,0.014999999664723873,0.015000000596046448,0.014999999664723873,0,0.05564225371927023,0.043760553118772805,0.011881700600497425,0.011881700600497425,0.7921133910716089,3.709483664198103,0,0
3005,0,0,2,0.015477673150599003,0.03000000026077032,0.00024370336905121803,0.00024370336905121803,6.447618133842425e-11,0.015477673150599003,0.03000000026077032,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005845213874088014,0.005057527634078228,0.014522327110171318,0.0002437033045750367,0.014522327110171318,0.0002437033045750367,0.004779858514666557,0.009434386156499386,0.004779858514666557,0,10,11,10,5,1,1,1,1,0,0,0.014999999664723873,0.015000000596046448,0.014999999664723873,0,0.05202652420848608,0.04292620159685612,0.009100322611629963,0.009100322611629963,0.606688187669202,3.4684350247579694,0,0
3005,0,0,3,0.019270313903689384,0.017999999225139618,-0.0020795210730284452,-0.0020795210730284452,-0.008099999606050554,0.019270313903689384,0.017999999225139618,1,3,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.004361020389712833,0.0036880099297275206,0.0012703146785497665,0.006020478533022108,0.0012703146785497665,0.006020478533022108,0.002719215350225568,0.006841924972832203,0.002719215350225568,0,10,11,10,5,1,1,1,1,0,0,0.008999999612569809,0.008999999612569809,0.008999999612569809,0,0.043788909912109375,0.03572197072207928,0.008066939190030098,0.008066939190030098,0.8963266152548989,4.865434644125072,0,0
3005,0,0,4,0.020658263936638832,0.0,0.006491128355264664,0.006491128355264664,0.0,0.020658263936638832,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.006064347201407477,0.005359477501296433,0.020658263936638832,0.006491128355264664,0.020658263936638832,0.006491128355264664,0.007969507947564125,0.006906452588737011,0.007969507947564125,0,0,0,3,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.05370336212217808,0.043374230386689305,0.010329131735488772,0.010329131735488772,inf,inf,0,0
3005,0,0,5,0.017357442528009415,0.0,-0.0005397720378823578,-0.0005397720378823578,0.0,0.017357442528009415,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005105511952368107,0.004262055970243448,0.017357442528009415,-0.0005397720378823578,0.017357442528009415,0.0005397720378823578,0.005021350923925638,0.005060250870883465,0.005021350923925638,0,0,0,3,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0488869845867157,0.04020826332271099,0.008678721264004707,0.008678721264004707,inf,inf,0,0
3005,0,1,0,0.02016083151102066,0.017999999225139618,0.0010306480107828975,0.0010306480107828975,0.0,0.02016083151102066,0.017999999225139618,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.0030893043049598653,0.002513086697783806,0.0021608322858810425,0.0010306480107828975,0.0021608322858810425,0.0010306480107828975,0.007183745503425598,0.0039526838809251785,0.007183745503425598,0,10,11,10,11,1,1,1,1,1,1,0.008999999612569809,0.008999999612569809,0.008999999612569809,0,0.016600871924310923,0.011269064503721893,0.00533180742058903,0.00533180742058903,0.5924230722346238,1.8445414043268835,0,0
3005,0,1,2,0.01914232224225998,0.03000000026077032,-0.0012085683410987258,-0.0012085683410987258,6.44761778689773e-11,0.01914232224225998,0.03000000026077032,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004819548718325193,0.0039044428370843404,0.010857678018510342,-0.0012085684055749037,0.010857678018510342,0.0012085684055749037,0.005101867951452732,0.0035988031886518,0.005101867951452732,0,10,11,10,8,1,1,1,1,0,0,0.014999999664723873,0.015000000596046448,0.014999999664723873,0,0.020052381791174412,0.01096184877678752,0.009090533014386892,0.009090533014386892,0.6060355478384095,1.3368254826253387,0,0
3005,0,1,3,0.017337394878268242,0.017999999225139618,-0.002218944486230612,-0.002218944486230612,-0.008099999606050554,0.017337394878268242,0.017999999225139618,1,3,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.0034986361883679795,0.002829012026774047,0.000662604346871376,0.005881055119819942,0.000662604346871376,0.005881055119819942,0.006299244239926338,0.004458787851035595,0.006299244239926338,0,10,11,10,8,1,1,1,1,0,0,0.008999999612569809,0.008999999612569809,0.008999999612569809,0,0.010412237723357975,0.0042270784615539014,0.006185159261804074,0.006185159261804074,0.6872399475623976,1.1569153523979903,0,0
3005,0,1,4,0.016827519983053207,0.0,0.006141297984868288,0.006141297984868288,1.734723475976807e-18,0.016827519983053207,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004835359443451352,0.004031884242207385,0.016827519983053207,0.006141297984868286,0.016827519983053207,0.006141297984868286,0.0063673462718725204,0.0031614594627171755,0.0063673462718725204,0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.01901756040751934,0.010603800183162093,0.008413760224357247,0.008413760224357247,inf,inf,0,0
3005,0,1,5,0.015314970165491104,0.0,0.00016167557623703033,0.00016167557623703033,1.734723475976807e-18,0.015314970165491104,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.003794530726174329,0.002642008250017138,0.015314970165491104,0.0001616755762370286,0.015314970165491104,0.0001616755762370286,0.005876957438886166,0.005945637822151184,0.005876957438886166,0,0,0,10,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.01804751716554165,0.010390031849965453,0.007657485315576196,0.007657485315576196,inf,inf,0,0
3005,0,2,0,0.016378693282604218,0.018000001087784767,-0.004946324974298477,-0.004946324974298477,3.868570672138638e-10,0.016378693282604218,0.018000001087784767,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.0036128361623055313,0.0032265136636980976,0.0016213078051805496,-0.004946325361155544,0.0016213078051805496,0.004946325361155544,0.008236957713961601,0.008509738370776176,0.008236957713961601,0,10,11,10,4,1,1,1,1,0,0,0.00899999774992466,0.009000003337860107,0.00899999774992466,0,0.04763759579509497,0.04228914901614189,0.005348446778953075,0.005348446778953075,0.5942720129010974,5.293067522766186,0,0
3005,0,2,1,0.018487244844436646,0.029999997466802597,-0.0024063102900981903,-0.0024063102900981903,2.579047114759092e-10,0.018487244844436646,0.029999997466802597,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.005386971599015331,0.0036022119756551033,0.011512752622365952,-0.002406310548002902,0.011512752622365952,0.002406310548002902,0.010007577948272228,0.009441285394132137,0.010007577948272228,0,10,11,10,12,1,1,1,1,0,0,0.01499999687075615,0.015000000596046448,0.01499999687075615,0,0.05602945643477142,0.04546585550997406,0.010563600924797356,0.010563600924797356,0.7042402085691132,3.7352978748952883,0,0
