seed,state_idx,ego_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,direction_crossfit_aipw_signed_bias,direction_crossfit_aipw_signed_mae,direction_crossfit_aipw_signed_rmse,direction_crossfit_aipw_signed_spearman,direction_crossfit_aipw_signed_p_value,direction_crossfit_aipw_signed_constant_case,direction_crossfit_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case,oracle_topk_ids,learned_topk_ids,oracle_topk_gap,oracle_topk_unique,capacity_topk_match,lambda_topk_Q,lambda_topk_actual_error,capacity_topk_q_certified,capacity_topk_q_certified_violation,capacity_topk_actual_error_certified,capacity_topk_actual_error_certified_violation,capacity_topk_interval_separation,capacity_topk_interval_certified,capacity_topk_interval_certified_violation,oracle_full_rank_min_gap,oracle_full_rank_unique,lambda_full_rank_Q,strict_relation_pair_count,strict_relation_pair_order_accuracy,q_certified_relation_pair_count,q_certified_relation_pair_violation_count,actual_error_certified_relation_pair_count,actual_error_certified_relation_pair_violation_count,capacity_q_error_bound_violation_count
5009,0,0,0,1b047c10e9fac1e79f49ff7f8ef53d05c6ee805b7c7686d0f697bd35e8e7acda,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.00896790623664856,0.00024463768932037055,0.016304729506373405,0.01802944950759411,0.30779350562554625,0.614384002810333,0,0.005112371873110533,0.006218354217708111,0.012616350315511227,-0.9746794344808964,0.0048182304681985335,0,0.0,0.005112371873110533,0.006218354217708111,0.012616350315511227,-0.9746794344808964,0.0048182304681985335,0,0.0,-0.005113658029586077,0.010180492885410786,0.013072963804006577,0.15389675281277312,0.8048288166080632,0,1.0,0.004324223147085235,0.00651454641742539,0.20791170433019673,0,0.004324223147085235,0.00651454641742539,0.4873001038418531,1.4619003115255593,3,0.023921924249421304,0.026361603848622843,0.002758555476611349,0.0017127691698487026,65,3,2,0.01094630112250646,-0.5,1.0,1,4,0.028120478195783023,nan,0.0,0.0,0.30779350562554625,0.016304729506373405,0.00896790623664856,-0.9746794344808964,0.006218354217708111,0.005112371873110533,0.0,0.00896790623664856,0.00024463768932037055,0.016304729506373405,0.01802944950759411,0.30779350562554625,0.614384002810333,0,1,3,0.00299999862909317,1,0,19.38306424824849,6.114023737560629,0,0,0,0,-0.05015027872286737,0,0,0.0,0,inf,9,0.6666666666666666,0,0,4,0,0
5009,0,1,0,1b047c10e9fac1e79f49ff7f8ef53d05c6ee805b7c7686d0f697bd35e8e7acda,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0010133963078260422,0.00024360782117582858,0.01406220905482769,0.015640804544091225,0.7181848464596079,0.17179530490798894,0,-0.0008711650734767318,0.0015207964461296797,0.0021388584282249212,-0.20519567041703082,0.7405819415910723,0,1.0,-0.0008711650734767318,0.0015207964461296797,0.0021388584282249212,-0.20519567041703082,0.7405819415910723,0,1.0,-0.15684913098812103,0.15684913098812103,0.15755318105220795,0.20519567041703082,0.7405819415910723,0,0.0,0.004221789609605018,0.006314799976870339,0.17446778839032537,0,0.004221789609605018,0.006314799976870339,0.4659809486189915,1.3979428458569745,3,0.020817494583808674,0.022416601463055474,0.002591985418612306,0.002000769163679622,65,3,2,0.013505450139443079,0.5,1.0,0,5,nan,nan,0.0,nan,0.7181848464596079,0.01406220905482769,-0.0010133963078260422,-0.20519567041703082,0.0015207964461296797,-0.0008711650734767318,1.0,-0.0010133963078260422,0.00024360782117582858,0.01406220905482769,0.015640804544091225,0.7181848464596079,0.17179530490798894,0,0,3,0.008999998681247234,1,0,6.826703104667738,4.187669287305296,0,0,0,0,-0.059498664108105004,0,0,0.0,0,inf,9,0.7777777777777778,2,0,6,0,0
5009,0,2,0,1b047c10e9fac1e79f49ff7f8ef53d05c6ee805b7c7686d0f697bd35e8e7acda,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.01958123967051506,0.0001523414539406076,0.021356020122766495,0.023146629333496094,0.7071067811865475,0.18169011381620942,0,-0.0003701992391142994,0.003327785525470972,0.0035975270438939333,0.0,1.0,1,0.0,-0.0003701992391142994,0.003327785525470972,0.0035975270438939333,0.0,1.0,1,0.0,0.12413259595632553,0.12413259595632553,0.12619787454605103,0.0,1.0,1,0.0,0.005106626448053426,0.006568693262292046,0.27580936205249484,0,0.005106626448053426,0.006568693262292046,0.6289709020331511,0.6289709020331511,1,0.015526355599286034,0.01738721909344619,0.0028046025263152603,0.0006479999442100537,65,1,4,0.004436954855918884,nan,1.0,0,5,nan,nan,0.2,nan,0.7071067811865475,0.021356020122766495,0.01958123967051506,0.0,0.003327785525470972,-0.0003701992391142994,0.0,0.01958123967051506,0.0001523414539406076,0.021356020122766495,0.023146629333496094,0.7071067811865475,0.18169011381620942,0,4,4,0.035999998450279236,1,1,1.3198421594432594,0.9487041991060131,0,0,1,0,-0.04566766694188118,0,0,0.0,0,inf,4,1.0,0,0,4,0,0
5009,1,0,1,65e3535c8022e7f204ccc3563f35dd6d5ad278322e288a8b5de33f73622a831f,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0016098007326945662,0.00020944667630828917,0.012819075956940651,0.014561529271304607,0.6668859288553501,0.21889398131323157,0,0.00035712175304070115,0.003337319940328598,0.0045427922159433365,0.3,0.623837664781073,0,0.5,0.00035712175304070115,0.003337319940328598,0.0045427922159433365,0.3,0.623837664781073,0,0.5,0.07205592840909958,0.07205592840909958,0.07469169050455093,-0.09999999999999999,0.8728885715695384,0,0.5,0.00390855100876569,0.005526987582867237,0.1867994723041543,0,0.00390855100876569,0.005526987582867237,0.40463270853082395,1.213898125592472,3,0.005178413695942324,0.0072118892727038265,0.0019855934631759606,0.001712769239482975,65,3,2,0.012966042074064413,-0.5,1.0,1,4,0.0064516278941184335,nan,0.25,1.0,0.6668859288553501,0.012819075956940651,-0.0016098007326945662,0.3,0.003337319940328598,0.00035712175304070115,0.5,-0.0016098007326945662,0.00020944667630828917,0.012819075956940651,0.014561529271304607,0.6668859288553501,0.21889398131323157,0,1,3,0.0030000023543834686,1,0,18.22998205187587,12.024053870138966,0,0,0,0,-0.04525041731540114,0,0,0.0,0,inf,9,0.7777777777777778,2,0,5,0,0
5009,1,1,1,65e3535c8022e7f204ccc3563f35dd6d5ad278322e288a8b5de33f73622a831f,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.0008625753107480705,0.00021024692978244275,0.013443280942738056,0.014525528065860271,0.7181848464596079,0.17179530490798894,0,-0.002762335818260908,0.007345030549913645,0.010602494701743126,0.6,0.28475697986529386,0,0.5,-0.002762335818260908,0.007345030549913645,0.010602494701743126,0.6,0.28475697986529386,0,0.5,0.013168616220355034,0.01945267990231514,0.023055436089634895,0.19999999999999998,0.7470600781046621,0,0.5,0.004799439067009991,0.006587056465041957,0.28388868637148157,0,0.004799439067009991,0.006587056465041957,0.5761791445591983,1.728537433677595,3,0.00934238558760486,0.014175827072075629,0.002820305336787318,0.0032469233530186973,65,3,2,0.011840377934277058,0.5,1.0,2,3,0.013377674967817093,0.9999999999999999,0.3333333333333333,0.5,0.7181848464596079,0.013443280942738056,0.0008625753107480705,0.6,0.007345030549913645,-0.002762335818260908,0.5,0.0008625753107480705,0.00021024692978244275,0.013443280942738056,0.014525528065860271,0.7181848464596079,0.17179530490798894,0,0,3,0.00900000799447298,1,0,5.984382820839048,3.494637604599074,0,0,0,0,-0.053816445637494326,0,0,0.0,0,inf,9,0.7777777777777778,2,0,6,0,0
5009,1,2,1,65e3535c8022e7f204ccc3563f35dd6d5ad278322e288a8b5de33f73622a831f,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.013773990795016289,0.0001344964693998918,0.017430823296308517,0.018006091937422752,0.7071067811865475,0.18169011381620942,0,0.0004582235706038773,0.0037522397469729185,0.004577558487653732,0.0,1.0,1,0.0,0.0004582235706038773,0.0037522397469729185,0.004577558487653732,0.0,1.0,1,0.0,-0.04057604447007179,0.06551718711853027,0.06877491623163223,0.0,1.0,1,0.0,0.004428831822054252,0.005309642227797493,0.28983356690262174,0,0.004428831822054252,0.005309642227797493,0.6289709020331511,0.6289709020331511,1,0.007948135454073333,0.009326258698160476,0.0018324995381686715,0.0006479999442100537,65,1,4,0.009142082184553146,nan,1.0,0,5,nan,nan,0.4,nan,0.7071067811865475,0.017430823296308517,0.013773990795016289,0.0,0.0037522397469729185,0.0004582235706038773,0.0,0.013773990795016289,0.0001344964693998918,0.017430823296308517,0.018006091937422752,0.7071067811865475,0.18169011381620942,0,4,4,0.035999998450279236,1,1,0.9678953886181615,0.8582758258865467,1,0,1,0,-0.029742162441834807,0,0,0.0,0,inf,4,1.0,4,0,4,0,0
5009,2,0,2,36b0f689cfb9071528ba10e90250ae6a5a474adbf1d4167c89ca6b26f77a33ef,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0010410696268081665,0.00042017860687337816,0.01828530989587307,0.020524678751826286,-0.6668859288553501,0.21889398131323157,0,-0.0004584075359161943,0.004247797653079033,0.004686517640948296,0.44721359549995787,0.45018485575210104,0,0.5,-0.0004584075359161943,0.004247797653079033,0.004686517640948296,0.44721359549995787,0.45018485575210104,0,0.5,0.10355569422245026,0.10355569422245026,0.1045570820569992,0.44721359549995787,0.45018485575210104,0,0.5,0.005732346528358538,0.008341592983806639,0.007293562014645642,0,0.005732346528358538,0.008341592983806639,0.07099197729228093,0.2129759318768428,3,0.014925386914266989,0.016025919467561982,0.004522841277986989,0.0025435383187761697,65,3,2,0.016105316889782745,0.5,1.0,1,4,0.005641671449117942,nan,0.25,1.0,-0.6668859288553501,0.01828530989587307,-0.0010410696268081665,0.44721359549995787,0.004247797653079033,-0.0004584075359161943,0.5,-0.0010410696268081665,0.00042017860687337816,0.01828530989587307,0.020524678751826286,-0.6668859288553501,0.21889398131323157,0,3,4,0.011999999172985554,1,0,7.825729161597749,3.9744644526178354,0,0,0,0,-0.06725410977378488,0,0,0.0,0,inf,9,0.2222222222222222,0,0,1,0,0
5009,2,1,2,36b0f689cfb9071528ba10e90250ae6a5a474adbf1d4167c89ca6b26f77a33ef,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.003849499626085162,0.0003273042384535074,0.01645830273628235,0.018496565520763397,0.41039134083406165,0.49253578170279755,0,-4.748981518787332e-05,0.005122169386595488,0.005961183458566666,0.6708203932499368,0.21516994256955022,0,0.5,-4.748981518787332e-05,0.005122169386595488,0.005961183458566666,0.6708203932499368,0.21516994256955022,0,0.5,0.13460072875022888,0.13460072875022888,0.13616198301315308,0.6708203932499368,0.21516994256955022,0,0.5,0.004930720540051508,0.006240811781098799,0.1608469935348141,0,0.004930720540051508,0.006240811781098799,0.2593785574345483,0.7781356723036449,3,0.00641427300848031,0.007678958697593555,0.0025316025596616018,0.002000769137029468,65,3,2,0.01827015820890665,-0.5,1.0,1,4,0.010681010197876747,nan,0.25,1.0,0.41039134083406165,0.01645830273628235,-0.003849499626085162,0.6708203932499368,0.005122169386595488,-4.748981518787332e-05,0.5,-0.003849499626085162,0.0003273042384535074,0.01645830273628235,0.018496565520763397,0.41039134083406165,0.49253578170279755,0,0,5,0.009000002406537533,1,0,7.0434202129437455,5.641054405884136,0,0,0,0,-0.051744664713623933,0,0,0.0,0,inf,9,0.6666666666666666,0,0,3,0,0
5009,2,2,2,36b0f689cfb9071528ba10e90250ae6a5a474adbf1d4167c89ca6b26f77a33ef,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.01070511993020773,0.00011379120405763388,0.01492527686059475,0.015112604014575481,0.7071067811865475,0.18169011381620942,0,0.0013638417003676295,0.0013638417003676295,0.0017319527687504888,0.0,1.0,1,0.0,0.0013638417003676295,0.0013638417003676295,0.0017319527687504888,0.0,1.0,1,0.0,-0.03784111514687538,0.03784111514687538,0.041897550225257874,0.0,1.0,1,0.0,0.003198244667353009,0.004427493689853178,0.2664598921524103,0,0.003198244667353009,0.004427493689853178,0.5765566601970551,0.5765566601970551,1,0.005844102814220465,0.007051060706184373,0.0012741755242898314,0.0006479999442100537,65,1,4,0.010550389066338539,nan,1.0,0,5,nan,nan,0.0,nan,0.7071067811865475,0.01492527686059475,0.01070511993020773,0.0,0.0013638417003676295,0.0013638417003676295,0.0,0.01070511993020773,0.00011379120405763388,0.01492527686059475,0.015112604014575481,0.7071067811865475,0.18169011381620942,0,4,4,0.035999998450279236,1,1,1.1621495277780423,0.7775529725955216,0,0,1,0,-0.03382928855717182,0,0,0.0,0,inf,4,1.0,0,0,4,0,0
5009,3,0,3,6ff9f0c3d61b755b81d8628bba49e2e7b67008dfb224662dc93924b876062f50,5182243265f5440bc484354e863989d6bbf9d208e1cbfa3be95368d24ab8e2c1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.00668547535315156,0.00021933112293481827,0.013555554673075676,0.016248896718025208,-0.6668859288553501,0.21889398131323157,0,0.0009406666504219174,0.0032801381312310696,0.003747270442545414,0.8944271909999157,0.04051932635383408,0,1.0,0.0009406666504219174,0.0032801381312310696,0.003747270442545414,0.8944271909999157,0.04051932635383408,0,1.0,0.09195438772439957,0.09195438772439957,0.09521520882844925,-0.22360679774997894,0.7176856442107861,0,0.0,0.0038514814571633843,0.005072871242612151,0.27843551953421314,0,0.0038514814571633843,0.005072871242612151,0.4891995904702286,1.4675987714106857,3,0.010663266462114945,0.011938808356741782,0.001672711471867888,0.0008819999426901364,65,3,2,0.007821991108357906,0.5,1.0,1,4,0.006114005765691405,nan,0.0,1.0,-0.6668859288553501,0.013555554673075676,0.00668547535315156,0.8944271909999157,0.0032801381312310696,0.0009406666504219174,1.0,0.00668547535315156,0.00021933112293481827,0.013555554673075676,0.016248896718025208,-0.6668859288553501,0.21889398131323157,0,3,2,0.017999999225139618,1,0,2.0632380084969735,1.1357440998642752,0,0,0,0,-0.04112636996433139,0,0,0.0,0,inf,9,0.2222222222222222,0,0,2,0,0
