seed,state_idx,ego_id,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case
3001,0,0,1,1.0,0.2,1.0,1,5,0,89.65514373779297,0.032189808785915375,0.0,0.007190760225057602,0.00010381743777543306,0.011681449599564075,0.012470945715904236,0.8944271909999157,0.04051932635383408,0,0.0011176152620464563,0.001364459632895887,0.0015878090634942055,0.0,1.0,1,0.0,-0.001892430940642953,0.02609347365796566,0.03413809835910797,0.0,1.0,1,0.0,0.003623638577627007,0.005118738366290439,0.07903722091696412,0,0.003623638577627007,0.005118738366290439,-0.07862136275414389,-0.15724272550828777,2,0.01586315118922637,0.01677459767044866,0.0017030963600646913,0.000521999930843714,65,2,3,0.007980033289641142,0.9999999999999999,0.6666666666666666,0,5,nan,nan,0.0,nan,0.8944271909999157,0.011681449599564075,0.007190760225057602,0.0,0.001364459632895887,0.0011176152620464563,0.0,0.007190760225057602,0.00010381743777543306,0.011681449599564075,0.012470945715904236,0.8944271909999157,0.04051932635383408,0
3001,0,1,1,1.0,0.2,1.0,1,5,0,89.65514373779297,0.02311868593096733,0.0,0.008546082302927971,0.0001241986610693857,0.0112974364310503,0.014044009149074554,0.10540925533894596,0.8660377229253148,0,0.0002560405991971493,0.00234303530305624,0.002822575159370899,-0.7071067811865475,0.18169011381620942,0,0.0,0.002400925848633051,0.018740711733698845,0.021824302151799202,0.0,1.0,0,1.0,0.0044557086116987004,0.006251343899349246,0.15184248299448863,0,0.0044557086116987004,0.006251343899349246,0.350408070756038,1.0512242122681141,3,0.014063222883011733,0.015013078373093939,0.0025401545356155174,0.0009747691961343476,65,3,2,0.0047274430592854815,0.8660254037844387,1.0,0,5,nan,nan,0.0,nan,0.10540925533894596,0.0112974364310503,0.008546082302927971,-0.7071067811865475,0.00234303530305624,0.0002560405991971493,0.0,0.008546082302927971,0.0001241986610693857,0.0112974364310503,0.014044009149074554,0.10540925533894596,0.8660377229253148,0
3001,0,2,1,0.0,0.2,-0.25,1,5,0,89.65514373779297,0.011357816867530346,0.0,0.004012669902294874,0.0004035398014821112,0.019871845841407776,0.020485149696469307,-0.22360679774997894,0.7176856442107861,0,0.000716189737431705,0.004723797552287579,0.005610468797385693,-0.11180339887498947,0.8579446176050994,0,1.0,-0.003152026329189539,0.006324841175228357,0.009483949281275272,0.3354101966249684,0.5810906728217107,0,1.0,0.005269636718014076,0.006918291063099461,0.131463562941507,0,0.005269636718014076,0.006918291063099461,0.32278286234772324,0.6455657246954465,2,0.006225723039747558,0.008038333386032482,0.003111078830194521,0.001730769185635907,65,2,3,0.019823969341814518,0.9999999999999999,1.0,1,4,0.00676406610535028,nan,0.5,1.0,-0.22360679774997894,0.019871845841407776,0.004012669902294874,-0.11180339887498947,0.004723797552287579,0.000716189737431705,1.0,0.004012669902294874,0.0004035398014821112,0.019871845841407776,0.020485149696469307,-0.22360679774997894,0.7176856442107861,0
3001,1,0,1,0.0,0.2,-0.25,1,5,0,89.65514373779297,0.03880680724978447,0.0,0.009756776504218578,0.00018383085262030363,0.015771444886922836,0.016704058274626732,-0.6708203932499368,0.21516994256955022,0,0.0019669777248054743,0.0032514953054487705,0.003687439486384392,0.0,1.0,1,0.0,-0.010404802858829498,0.038236360996961594,0.05658171698451042,0.0,1.0,1,0.0,0.0040090175086533175,0.005529636567415329,0.013640179604994751,0,0.0040090175086533175,0.005529636567415329,-0.02620712091804796,-0.05241424183609592,2,0.017897282633930443,0.01878967287218072,0.0019874972369002914,0.0005220000593662288,65,2,3,0.010402941145002842,-0.9999999999999999,1.0,0,5,nan,nan,0.2,nan,-0.6708203932499368,0.015771444886922836,0.009756776504218578,0.0,0.0032514953054487705,0.0019669777248054743,0.0,0.009756776504218578,0.00018383085262030363,0.015771444886922836,0.016704058274626732,-0.6708203932499368,0.21516994256955022,0
3001,1,1,1,0.0,0.2,-0.25,1,5,0,89.65514373779297,0.02337109111249447,0.0,0.01078510470688343,0.00014827202539891005,0.013873957097530365,0.016266237944364548,-0.6324555320336759,0.25221549635550466,0,-2.1427462343126535e-05,0.002419319236651063,0.002825164934620261,0.21081851067789192,0.7335793204938504,0,1.0,-0.0075960783287882805,0.022813033312559128,0.03505322337150574,0.31622776601683794,0.6041813035905923,0,1.0,0.005074961667607632,0.006386727558472371,0.19247073376072868,0,0.005074961667607632,0.006386727558472371,0.355714506258159,1.0671435187744769,3,0.010598056243571382,0.01202929927508794,0.002651368778899779,0.0009747691832391124,65,3,2,0.006955498751873772,0.8660254037844387,1.0,0,5,nan,nan,0.0,nan,-0.6324555320336759,0.013873957097530365,0.01078510470688343,0.21081851067789192,0.002419319236651063,-2.1427462343126535e-05,1.0,0.01078510470688343,0.00014827202539891005,0.013873957097530365,0.016266237944364548,-0.6324555320336759,0.25221549635550466,0
3001,1,2,1,0.0,0.2,-0.25,1,5,0,89.65514373779297,0.018494466319680214,0.0,0.0049044350162148476,0.00021526198543142527,0.015197733417153358,0.015469823963940144,0.0,1.0,0,0.0032951415050774813,0.005263092927634716,0.007103637792170048,-0.22360679774997894,0.7176856442107861,0,0.0,0.00501479534432292,0.012777747586369514,0.01888350024819374,0.8944271909999157,0.04051932635383408,0,1.0,0.003728994121912801,0.0049146314527770164,0.24130418518999994,0,0.003728994121912801,0.0049146314527770164,0.36689969285267143,0.7337993857053429,2,0.007145658512420666,0.008178288827349035,0.0015699841505806332,0.0008999999597668652,65,2,3,0.012866622768342495,0.0,1.0,1,4,0.014362822956405582,nan,0.0,0.0,0.0,0.015197733417153358,0.0049044350162148476,-0.22360679774997894,0.005263092927634716,0.0032951415050774813,0.0,0.0049044350162148476,0.00021526198543142527,0.015197733417153358,0.015469823963940144,0.0,1.0,0
3001,2,0,1,1.0,0.2,1.0,1,5,0,89.6551513671875,0.42458710074424744,0.0,0.04439709335565567,8.028537558857352e-05,0.04439709335565567,0.04529224708676338,0.6708203932499368,0.21516994256955022,0,-0.0024051344953477383,0.010726043954491615,0.011572095565497875,0.0,1.0,1,0.0,-0.2617529630661011,0.4138610363006592,0.5431423187255859,0.0,1.0,1,0.0,0.009719140452922447,0.0128110882284529,0.3405847922908689,0,0.009719140452922447,0.0128110882284529,0.5241424183609592,1.0482848367219184,2,0.13363120753604632,0.1342873648022428,0.01066805880381829,0.0005219999699592748,65,2,3,0.03524926118552685,0.9999999999999999,1.0,0,5,nan,nan,0.8,nan,0.6708203932499368,0.04439709335565567,0.04439709335565567,0.0,0.010726043954491615,-0.0024051344953477383,0.0,0.04439709335565567,8.028537558857352e-05,0.04439709335565567,0.04529224708676338,0.6708203932499368,0.21516994256955022,0
3001,2,1,1,1.0,0.2,1.0,1,5,0,89.6551513671875,0.06983844935894012,0.0,0.011232013814151287,6.812879291828722e-05,0.013175527565181255,0.013938684947788715,0.8944271909999157,0.04051932635383408,0,0.0028377589769661427,0.00411826791241765,0.004960889928042889,0.5642880936468347,0.3217233358243003,0,0.0,0.0439998060464859,0.07102029025554657,0.0926080197095871,-0.6668859288553501,0.21889398131323157,0,0.0,0.006028657770211417,0.008430923441248142,0.045532243175635104,0,0.006028657770211417,0.008430923441248142,0.38128351215646256,0.7625670243129251,2,0.022164712645910467,0.022999795166066147,0.004620230554692181,0.002636307500007066,65,2,3,0.008546557161025703,0.9999999999999999,1.0,1,4,0.009192914400715377,nan,0.0,0.0,0.8944271909999157,0.013175527565181255,0.011232013814151287,0.5642880936468347,0.00411826791241765,0.0028377589769661427,0.0,0.011232013814151287,6.812879291828722e-05,0.013175527565181255,0.013938684947788715,0.8944271909999157,0.04051932635383408,0
3001,2,2,1,1.0,0.2,1.0,1,5,0,89.65514373779297,0.0345008410513401,0.0,-0.0054724328219890594,0.0013304956955835223,0.029383886605501175,0.036884184926748276,0.22360679774997894,0.7176856442107861,0,-0.0006011520745232701,0.0018100012093782425,0.0022079036571085453,0.44721359549995787,0.45018485575210104,0,1.0,0.0065685175359249115,0.036310840398073196,0.050782088190317154,0.44721359549995787,0.45018485575210104,0,1.0,0.005757350912255637,0.011245964951449054,0.19354192863236772,0,0.005757350912255637,0.011245964951449054,0.43278808409799263,0.8655761681959853,2,0.019502612387049548,0.02260510179808369,0.008220662299799333,0.00680769200336475,65,2,3,0.04357039788737893,0.9999999999999999,1.0,1,4,0.003464697310056249,nan,0.0,1.0,0.22360679774997894,0.029383886605501175,-0.0054724328219890594,0.44721359549995787,0.0018100012093782425,-0.0006011520745232701,1.0,-0.0054724328219890594,0.0013304956955835223,0.029383886605501175,0.036884184926748276,0.22360679774997894,0.7176856442107861,0
3001,3,0,1,0.0,0.2,-0.25,1,5,0,89.6551513671875,0.046157095581293106,0.0,0.007532921619713306,0.00012136889563407749,0.012742588296532631,0.013345928862690926,0.22360679774997894,0.7176856442107861,0,0.0041532376781105995,0.0041532376781105995,0.004836218897253275,0.0,1.0,1,0.0,-0.03270873427391052,0.044272881001234055,0.0624459944665432,0.0,1.0,1,0.0,0.0037838271427789384,0.005214088217901483,-0.019201175905492612,0,0.0037838271427789384,0.005214088217901483,-0.02620712091804796,-0.05241424183609592,2,0.011098481571445098,0.012415495128954991,0.0017671365363638389,0.0005220000593662288,65,2,3,0.00940985418856144,-0.9999999999999999,1.0,0,5,nan,nan,0.4,nan,0.22360679774997894,0.012742588296532631,0.007532921619713306,0.0,0.0041532376781105995,0.0041532376781105995,0.0,0.007532921619713306,0.00012136889563407749,0.012742588296532631,0.013345928862690926,0.22360679774997894,0.7176856442107861,0
