seed,state_idx,ego_id,neighbor_id,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied
3005,0,0,1,0.02269320748746395,0.03000000026077032,0.0075673810206353664,0.3075481355190277,6.44761778689773e-11,0.02269320748746395,0.03000000026077032,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.006164098190659923,0.004641710579417337,0.00730679277330637,0.007567380956159189,0.00730679277330637,0.007567380956159189,0.007728190161287785,0.007078592665493488,0.007728190161287785,1
3005,0,0,2,0.015477673150599003,0.03000000026077032,0.00024370336905121803,-0.039334919303655624,6.447618133842425e-11,0.015477673150599003,0.03000000026077032,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005845213874088014,0.005057527634078228,0.014522327110171318,0.0002437033045750367,0.014522327110171318,0.0002437033045750367,0.004779858514666557,0.009434386156499386,0.004779858514666557,1
3005,0,0,3,0.019270313903689384,0.017999999225139618,-0.0020795210730284452,-0.04407954216003418,-0.008099999606050554,0.019270313903689384,0.017999999225139618,1,3,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.004361020389712833,0.0036880099297275206,0.0012703146785497665,0.006020478533022108,0.0012703146785497665,0.006020478533022108,0.002719215350225568,0.006841924972832203,0.002719215350225568,1
3005,0,0,4,0.020658263936638832,0.0,0.006491128355264664,-0.04118121415376663,0.0,0.020658263936638832,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.006064347201407477,0.005359477501296433,0.020658263936638832,0.006491128355264664,0.020658263936638832,0.006491128355264664,0.007969507947564125,0.006906452588737011,0.007969507947564125,1
3005,0,0,5,0.017357442528009415,0.0,-0.0005397720378823578,-0.03942518308758736,0.0,0.017357442528009415,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005105511952368107,0.004262055970243448,0.017357442528009415,-0.0005397720378823578,0.017357442528009415,0.0005397720378823578,0.005021350923925638,0.005060250870883465,0.005021350923925638,1
3005,0,1,0,0.02016083151102066,0.017999999225139618,0.0010306480107828975,0.0444939024746418,0.0,0.02016083151102066,0.017999999225139618,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.0030893043049598653,0.002513086697783806,0.0021608322858810425,0.0010306480107828975,0.0021608322858810425,0.0010306480107828975,0.007183745503425598,0.0039526838809251785,0.007183745503425598,1
3005,0,1,2,0.01914232224225998,0.03000000026077032,-0.0012085683410987258,-0.009020325727760792,6.44761778689773e-11,0.01914232224225998,0.03000000026077032,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004819548718325193,0.0039044428370843404,0.010857678018510342,-0.0012085684055749037,0.010857678018510342,0.0012085684055749037,0.005101867951452732,0.0035988031886518,0.005101867951452732,1
3005,0,1,3,0.017337394878268242,0.017999999225139618,-0.002218944486230612,-0.012205815874040127,-0.008099999606050554,0.017337394878268242,0.017999999225139618,1,3,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.0034986361883679795,0.002829012026774047,0.000662604346871376,0.005881055119819942,0.000662604346871376,0.005881055119819942,0.006299244239926338,0.004458787851035595,0.006299244239926338,1
3005,0,1,4,0.016827519983053207,0.0,0.006141297984868288,-0.010506965219974518,1.734723475976807e-18,0.016827519983053207,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004835359443451352,0.004031884242207385,0.016827519983053207,0.006141297984868286,0.016827519983053207,0.006141297984868286,0.0063673462718725204,0.0031614594627171755,0.0063673462718725204,1
3005,0,1,5,0.015314970165491104,0.0,0.00016167557623703033,-0.00930283684283495,1.734723475976807e-18,0.015314970165491104,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.003794530726174329,0.002642008250017138,0.015314970165491104,0.0001616755762370286,0.015314970165491104,0.0001616755762370286,0.005876957438886166,0.005945637822151184,0.005876957438886166,1
