seed,state_idx,ego_id,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,direction_crossfit_aipw_signed_bias,direction_crossfit_aipw_signed_mae,direction_crossfit_aipw_signed_rmse,direction_crossfit_aipw_signed_spearman,direction_crossfit_aipw_signed_p_value,direction_crossfit_aipw_signed_constant_case,direction_crossfit_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case
3001,0,0,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.004683980252593756,0.000167376987519674,0.012904222123324871,0.013759239576756954,0.9486832980505138,0.013846832988859059,0,0.0019461270421743393,0.002092082519084215,0.0023613821249455214,0.26352313834736496,0.6683968370871738,0,1.0,0.0019461270421743393,0.002092082519084215,0.0023613821249455214,0.26352313834736496,0.6683968370871738,0,1.0,-0.0038021113723516464,0.003969598561525345,0.005115222185850143,-0.9486832980505138,0.013846832988859059,0,0.0,0.0033974106473153866,0.00537102291025643,0.21215795458778883,0,0.0033974106473153866,0.00537102291025643,0.5022944863930604,1.506883459179181,3,0.005474079701189812,0.006935495872780511,0.0018751126616624641,0.0012627690842243438,65,3,2,0.012170630817612013,0.8660254037844387,1.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.012904222123324871,0.004683980252593756,0.26352313834736496,0.002092082519084215,0.0019461270421743393,1.0,0.004683980252593756,0.000167376987519674,0.012904222123324871,0.013759239576756954,0.9486832980505138,0.013846832988859059,0
3001,0,1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.0014692684635519981,0.00010508626291994005,0.007647035177797079,0.010355917736887932,0.9486832980505138,0.013846832988859059,0,-0.00041613331995904446,0.00041613331995904446,0.0005638503353111446,0.0,1.0,1,0.0,-0.00041613331995904446,0.00041613331995904446,0.0005638503353111446,0.0,1.0,1,0.0,-0.0022379569709300995,0.0025583733804523945,0.002824407769367099,0.0,1.0,1,0.0,0.0011835419812608928,0.0021841537185427703,0.5021370414454688,0,0.0011835419812608928,0.0021841537185427703,0.6289709020331511,1.8869127060994533,3,0.004881369227615113,0.0051765778527188295,0.00031008428530457377,0.0007919999467134488,65,3,2,0.00797016949703296,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.007647035177797079,-0.0014692684635519981,0.0,0.00041613331995904446,-0.00041613331995904446,0.0,-0.0014692684635519981,0.00010508626291994005,0.007647035177797079,0.010355917736887932,0.9486832980505138,0.013846832988859059,0
3001,0,2,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.002214067615568638,0.00011382056254660711,0.009839208796620369,0.010895992629230022,0.7071067811865475,0.18169011381620942,0,-0.00014562997967004776,0.001661864691413939,0.0019176556961610913,0.0,1.0,1,0.0,-0.00014562997967004776,0.001661864691413939,0.0019176556961610913,0.0,1.0,1,0.0,-0.002098360098898411,0.002098360098898411,0.00222203996963799,0.0,1.0,1,0.0,0.0016651349815198346,0.00257242178338332,0.2804840970025371,0,0.0016651349815198346,0.00257242178338332,0.5765566601970551,0.5765566601970551,1,0.0035554024296848533,0.004218786371300936,0.00043012799905562635,0.0004499999798834326,65,1,4,0.01906285248696804,nan,0.0,0,5,nan,nan,0.0,nan,0.7071067811865475,0.009839208796620369,0.002214067615568638,0.0,0.001661864691413939,-0.00014562997967004776,0.0,0.002214067615568638,0.00011382056254660711,0.009839208796620369,0.010895992629230022,0.7071067811865475,0.18169011381620942,0
3001,1,0,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.005155166145414114,0.00017709305393509567,0.009390940889716148,0.014271258376538754,0.9486832980505138,0.013846832988859059,0,-0.00019298316328786314,0.0010383895132690668,0.0010750509100034833,0.7071067811865475,0.18169011381620942,0,1.0,-0.00019298316328786314,0.0010383895132690668,0.0010750509100034833,0.7071067811865475,0.18169011381620942,0,1.0,-0.003623340977355838,0.003623340977355838,0.00445016473531723,0.0,1.0,0,0.0,0.0018318419884091254,0.003963437986614371,0.32436373030371696,0,0.0018318419884091254,0.003963437986614371,0.5666973026411685,1.7000919079235053,3,0.00438677064062526,0.005389231173474411,0.0010210746437929559,0.001262769201141138,65,3,2,0.012121756871541342,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.009390940889716148,-0.005155166145414114,0.7071067811865475,0.0010383895132690668,-0.00019298316328786314,1.0,-0.005155166145414114,0.00017709305393509567,0.009390940889716148,0.014271258376538754,0.9486832980505138,0.013846832988859059,0
3001,1,1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.004313776735216379,0.00021280119835864753,0.009382319636642933,0.015212162397801876,0.9486832980505138,0.013846832988859059,0,-0.0004544067196547985,0.0014683154877275229,0.0015373610658571124,0.0,1.0,0,0.0,-0.0004544067196547985,0.0014683154877275229,0.0015373610658571124,0.0,1.0,0,0.0,-0.0003010486834682524,0.002150176092982292,0.0022809614893049,0.7071067811865475,0.18169011381620942,0,1.0,0.002041141688375949,0.0041883756982144926,0.33148231877151735,0,0.002041141688375949,0.0041883756982144926,0.5988987107652224,1.7966961322956672,3,0.003072062461825016,0.004635372300979116,0.001140261914310593,0.0016227691403444015,65,3,2,0.011501393280923367,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.009382319636642933,-0.004313776735216379,0.0,0.0014683154877275229,-0.0004544067196547985,0.0,-0.004313776735216379,0.00021280119835864753,0.009382319636642933,0.015212162397801876,0.9486832980505138,0.013846832988859059,0
3001,1,2,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.006884834263473749,0.00014308566460385919,0.013677065260708332,0.013801689259707928,0.0,1.0,0,-0.002283570123836398,0.002283570123836398,0.0025839507579803467,0.0,1.0,1,0.0,-0.002283570123836398,0.002283570123836398,0.0025839507579803467,0.0,1.0,1,0.0,0.005317309871315956,0.005317309871315956,0.005345840938389301,0.0,1.0,1,0.0,0.002677798641503915,0.003472836860626855,0.12043022325724098,0,0.002677798641503915,0.003472836860626855,0.5765566601970551,0.5765566601970551,1,0.019165602082816455,0.019487442775150243,0.0007839387309343583,0.00045000000782311,65,1,4,0.01698057632893324,nan,1.0,0,5,nan,nan,0.0,nan,0.0,0.013677065260708332,0.006884834263473749,0.0,0.002283570123836398,-0.002283570123836398,0.0,0.006884834263473749,0.00014308566460385919,0.013677065260708332,0.013801689259707928,0.0,1.0,0
3001,2,0,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.005825711414217949,0.00015247655392158777,0.0104443384334445,0.013653405010700226,0.6668859288553501,0.21889398131323157,0,-0.004885267466306686,0.00528139341622591,0.010066783055663109,-0.35355339059327373,0.5594043441634877,0,0.0,-0.004885267466306686,0.00528139341622591,0.010066783055663109,-0.35355339059327373,0.5594043441634877,0,0.0,-0.01649569720029831,0.01649569720029831,0.019370893016457558,-0.7071067811865475,0.18169011381620942,0,0.0,0.0030982902040016234,0.006088700716980243,0.075415539679045,0,0.0030982902040016234,0.006088700716980243,0.4235205568336222,1.2705616705008667,3,0.006475475406981647,0.01160845907118745,0.0024096979673621224,0.0025089229692358264,65,3,2,0.013558374717831612,-0.5,0.0,1,4,0.022392147880119187,nan,0.0,0.0,0.6668859288553501,0.0104443384334445,-0.005825711414217949,-0.35355339059327373,0.00528139341622591,-0.004885267466306686,0.0,-0.005825711414217949,0.00015247655392158777,0.0104443384334445,0.013653405010700226,0.6668859288553501,0.21889398131323157,0
3001,2,1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.00043575401650741696,7.363826443906873e-05,0.006829933729022741,0.008592330850660801,0.9486832980505138,0.013846832988859059,0,-0.0007639102987013757,0.0007639102987013757,0.0008897609659470618,0.0,1.0,1,0.0,-0.0007639102987013757,0.0007639102987013757,0.0008897609659470618,0.0,1.0,1,0.0,-0.009861002676188946,0.009861002676188946,0.010101831518113613,0.0,1.0,1,0.0,0.0013518739225891882,0.0020908314400202373,0.3109304456267084,0,0.0013518739225891882,0.0020908314400202373,0.6289709020331511,1.8869127060994533,3,0.00900571495740923,0.009237178010990164,0.00028415244718751144,0.0007919999243617083,65,3,2,0.00657056054721276,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.006829933729022741,0.00043575401650741696,0.0,0.0007639102987013757,-0.0007639102987013757,0.0,0.00043575401650741696,7.363826443906873e-05,0.006829933729022741,0.008592330850660801,0.9486832980505138,0.013846832988859059,0
3001,2,2,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.00741681968793273,0.00014788821863476187,0.014165121130645275,0.014244207181036472,-0.35355339059327373,0.5594043441634877,0,-0.0022848844528198242,0.002531882841140032,0.00302954763174057,0.0,1.0,1,0.0,-0.0022848844528198242,0.002531882841140032,0.00302954763174057,0.0,1.0,1,0.0,0.0014471884351223707,0.0014471884351223707,0.001587375532835722,0.0,1.0,1,0.0,0.0028079992678214814,0.0036235184753730843,0.10656707304673635,0,0.0028079992678214814,0.0036235184753730843,0.5765566601970551,0.5765566601970551,1,0.021575909895965688,0.02191601645099413,0.0008534425991890552,0.00045000000782311,65,1,4,0.016870751045644283,nan,1.0,0,5,nan,nan,0.2,nan,-0.35355339059327373,0.014165121130645275,0.00741681968793273,0.0,0.002531882841140032,-0.0022848844528198242,0.0,0.00741681968793273,0.00014788821863476187,0.014165121130645275,0.014244207181036472,-0.35355339059327373,0.5594043441634877,0
3001,3,0,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0032221809960901737,5.6223147112177685e-05,0.006484399549663067,0.008161225356161594,0.7905694150420948,0.11136715471408393,0,0.00016811069508548826,0.0008845824049785733,0.0010336620034649968,0.15389675281277312,0.8048288166080632,0,1.0,0.00016811069508548826,0.0008845824049785733,0.0010336620034649968,0.15389675281277312,0.8048288166080632,0,1.0,-0.014846196398139,0.014846196398139,0.014999394305050373,0.051298917604257706,0.934712848108234,0,1.0,0.0011920506706373137,0.0018406038147598073,0.3105544942345159,0,0.0011920506706373137,0.0018406038147598073,0.6289709020331511,1.8869127060994533,3,0.0014258108105143317,0.0020714169775124347,0.00022020845618904306,0.0004319999851584441,65,3,2,0.008088817043850819,0.0,0.0,1,4,0.0015492326278239493,nan,0.0,1.0,0.7905694150420948,0.006484399549663067,-0.0032221809960901737,0.15389675281277312,0.0008845824049785733,0.00016811069508548826,1.0,-0.0032221809960901737,5.6223147112177685e-05,0.006484399549663067,0.008161225356161594,0.7905694150420948,0.11136715471408393,0
