seed,state_idx,ego_id,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case
3001,3,1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.014301493763923645,0.00010221418051514775,0.01647154614329338,0.017514191567897797,0.8944271909999157,0.04051932635383408,0,-0.0027569893281906843,0.007025985512882471,0.007848426699638367,0.09999999999999999,0.8728885715695384,0,0.0,-0.0027569893281906843,0.007025985512882471,0.007848426699638367,0.09999999999999999,0.8728885715695384,0,0.0,0.005844095060546722,0.007612955088401479,0.18254677209714018,0,0.005844095060546722,0.007612955088401479,0.5597115590382176,1.1194231180764351,2,0.020415546021495874,0.021672045477413717,0.0037672105365711677,0.0009747692303067216,65,2,3,0.011314457282423973,0.9999999999999999,1.0,0,5,nan,nan,0.8,nan,0.8944271909999157,0.01647154614329338,0.014301493763923645,0.09999999999999999,0.007025985512882471,-0.0027569893281906843,0.0,0.014301493763923645,0.00010221418051514775,0.01647154614329338,0.017514191567897797,0.8944271909999157,0.04051932635383408,0
3001,3,2,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.020033614709973335,0.0002850728342309594,0.020808018743991852,0.026199592277407646,-0.8660254037844386,0.05766888562243736,0,-0.0019771158695220947,0.004842209629714489,0.006472151726484299,0.3354101966249684,0.5810906728217107,0,1.0,-0.0019771158695220947,0.004842209629714489,0.006472151726484299,0.3354101966249684,0.5810906728217107,0,1.0,0.005707214576792876,0.007879348840380896,0.33385921512589034,0,0.005707214576792876,0.007879348840380896,0.5503495392790072,1.1006990785580144,2,0.010117063029275205,0.012728883025734617,0.004035468979646766,0.0008999999597668652,65,2,3,0.0013937558978796005,0.0,1.0,1,4,0.006635979021899404,nan,0.25,1.0,-0.8660254037844386,0.020808018743991852,0.020033614709973335,0.3354101966249684,0.004842209629714489,-0.0019771158695220947,1.0,0.020033614709973335,0.0002850728342309594,0.020808018743991852,0.026199592277407646,-0.8660254037844386,0.05766888562243736,0
3001,4,0,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.0186680369079113,0.0001436145103070885,0.0186680369079113,0.022183554247021675,-0.11180339887498947,0.8579446176050994,0,0.005216534249484539,0.005357368849217892,0.0061370600014925,0.0,1.0,1,0.0,0.005216534249484539,0.005357368849217892,0.0061370600014925,0.0,1.0,1,0.0,0.006744077100732623,0.008447006168745,-0.07208310298947226,0,0.006744077100732623,0.008447006168745,-0.10482848367219184,-0.2096569673443837,2,0.006820891045320493,0.009443780739345077,0.004637874358963047,0.0005220000593662288,65,2,3,0.0044262586161494255,0.9999999999999999,1.0,0,5,nan,nan,0.8,nan,-0.11180339887498947,0.0186680369079113,0.0186680369079113,0.0,0.005357368849217892,0.005216534249484539,0.0,0.0186680369079113,0.0001436145103070885,0.0186680369079113,0.022183554247021675,-0.11180339887498947,0.8579446176050994,0
3001,4,1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.017000310122966766,5.2117984523647465e-06,0.017000310122966766,0.01715291105210781,0.8660254037844386,0.05766888562243736,0,-0.0003998642787337303,0.007412540260702372,0.007605649996548891,0.0,1.0,1,0.0,-0.0003998642787337303,0.007412540260702372,0.007605649996548891,0.0,1.0,1,0.0,0.00496265274257614,0.006010511633447007,0.15924100751380776,0,0.00496265274257614,0.006010511633447007,0.6289709020331511,1.2579418040663022,2,0.017859942140057684,0.019007641028116536,0.002348206256227118,0.0001439999969154597,65,2,3,0.01582487882114947,0.0,1.0,0,5,nan,nan,0.8,nan,0.8660254037844386,0.017000310122966766,0.017000310122966766,0.0,0.007412540260702372,-0.0003998642787337303,0.0,0.017000310122966766,5.2117984523647465e-06,0.017000310122966766,0.01715291105210781,0.8660254037844386,0.05766888562243736,0
3001,4,2,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.01596599817276001,0.0004005439695902169,0.02260741963982582,0.02560189552605152,-0.11180339887498947,0.8579446176050994,0,0.0003540019388310611,0.0065892962738871574,0.008478385396301746,0.44721359549995787,0.45018485575210104,0,1.0,0.0003540019388310611,0.0065892962738871574,0.008478385396301746,0.44721359549995787,0.45018485575210104,0,1.0,0.007943089049000889,0.010124094180948316,0.1642046927996502,0,0.007943089049000889,0.010124094180948316,0.42187445237830157,0.8437489047566031,2,0.03595614306574974,0.037946047648531676,0.00666232339400625,0.0033923074955264014,65,2,3,0.008301777765154839,0.9999999999999999,1.0,1,4,0.013916081591222734,nan,0.25,1.0,-0.11180339887498947,0.02260741963982582,0.01596599817276001,0.44721359549995787,0.0065892962738871574,0.0003540019388310611,1.0,0.01596599817276001,0.0004005439695902169,0.02260741963982582,0.02560189552605152,-0.11180339887498947,0.8579446176050994,0
3001,5,0,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.031055878847837448,0.00011874125630129129,0.031055878847837448,0.03291213512420654,0.7826237921249264,0.11761376087345812,0,0.005326251033693552,0.006604888942092657,0.009781311266124249,0.0,1.0,1,0.0,0.005326251033693552,0.006604888942092657,0.009781311266124249,0.0,1.0,1,0.0,0.010027844485270202,0.011997171022910392,0.21425574425691754,0,0.010027844485270202,0.011997171022910392,0.3406925719346235,0.681385143869247,2,0.11902929508628754,0.11975412717453925,0.009355587315942451,0.0005219999699592748,65,2,3,0.021579086780548096,-0.9999999999999999,1.0,0,5,nan,nan,0.4,nan,0.7826237921249264,0.031055878847837448,0.031055878847837448,0.0,0.006604888942092657,0.005326251033693552,0.0,0.031055878847837448,0.00011874125630129129,0.031055878847837448,0.03291213512420654,0.7826237921249264,0.11761376087345812,0
3001,5,1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.015998946502804756,3.771897536353208e-05,0.015998946502804756,0.017137248069047928,0.28867513459481287,0.6376180914006019,0,-0.0020900799427181482,0.0029339042957872152,0.00360465026460588,0.0,1.0,1,0.0,-0.0020900799427181482,0.0029339042957872152,0.00360465026460588,0.0,1.0,1,0.0,0.0042311488094149965,0.00531699871114462,0.15063475372987917,0,0.0042311488094149965,0.00531699871114462,0.5503495392790072,1.1006990785580144,2,0.005129622030430115,0.006281001267625496,0.0018375808941303807,0.0001440000248551387,65,2,3,0.009429474361240864,0.0,1.0,0,5,nan,nan,0.4,nan,0.28867513459481287,0.015998946502804756,0.015998946502804756,0.0,0.0029339042957872152,-0.0020900799427181482,0.0,0.015998946502804756,3.771897536353208e-05,0.015998946502804756,0.017137248069047928,0.28867513459481287,0.6376180914006019,0
3001,5,2,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.016778910532593727,0.00047631716006435454,0.023981699720025063,0.02752905711531639,-0.22360679774997894,0.7176856442107861,0,0.003580606309697032,0.003826351836323738,0.007268230430781841,0.7071067811865475,0.18169011381620942,0,1.0,0.003580606309697032,0.003826351836323738,0.007268230430781841,0.7071067811865475,0.18169011381620942,0,1.0,0.006999107142745037,0.00960325681159318,0.27200772355444514,0,0.006999107142745037,0.00960325681159318,0.5084083043095189,1.0168166086190378,2,0.009567883234614364,0.011663160254873182,0.005994465190311704,0.003392307495526399,65,2,3,0.009003489278256893,0.9999999999999999,1.0,1,4,0.016158992732588497,nan,0.0,1.0,-0.22360679774997894,0.023981699720025063,0.016778910532593727,0.7071067811865475,0.003826351836323738,0.003580606309697032,1.0,0.016778910532593727,0.00047631716006435454,0.023981699720025063,0.02752905711531639,-0.22360679774997894,0.7176856442107861,0
3001,6,0,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.026886379346251488,0.00011290660040685907,0.026886379346251488,0.02890992909669876,0.44721359549995787,0.45018485575210104,0,0.01095200702548027,0.01095200702548027,0.011414656415581703,0.0,1.0,1,0.0,0.01095200702548027,0.01095200702548027,0.011414656415581703,0.0,1.0,1,0.0,0.009358908293545576,0.011031486303955798,0.10954113467395785,0,0.009358908293545576,0.011031486303955798,0.1310356045902398,0.2620712091804796,2,0.103230968745741,0.10404302003429763,0.007910089854833682,0.0005219999699592748,65,2,3,0.01824781857430935,-0.9999999999999999,1.0,0,5,nan,nan,1.0,nan,0.44721359549995787,0.026886379346251488,0.026886379346251488,0.0,0.01095200702548027,0.01095200702548027,0.0,0.026886379346251488,0.00011290660040685907,0.026886379346251488,0.02890992909669876,0.44721359549995787,0.45018485575210104,0
3001,6,1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.016115784645080566,1.5137088666961063e-05,0.016115784645080566,0.01657876931130886,0.8660254037844386,0.05766888562243736,0,-0.004056623205542564,0.004056623205542564,0.004657883662730455,0.0,1.0,1,0.0,-0.004056623205542564,0.004056623205542564,0.004657883662730455,0.0,1.0,1,0.0,0.004692790532187068,0.005663913097882783,0.17723820292667014,0,0.004692790532187068,0.005663913097882783,0.6289709020331511,1.2579418040663022,2,0.01601843766223353,0.01713109028230797,0.0020851942527239293,0.0001439999969154597,65,2,3,0.012346830451861024,0.0,1.0,0,5,nan,nan,0.4,nan,0.8660254037844386,0.016115784645080566,0.016115784645080566,0.0,0.004056623205542564,-0.004056623205542564,0.0,0.016115784645080566,1.5137088666961063e-05,0.016115784645080566,0.01657876931130886,0.8660254037844386,0.05766888562243736,0
3001,6,2,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.016333017498254776,0.0005986425676383078,0.026187514886260033,0.02941785380244255,-0.8944271909999157,0.04051932635383408,0,0.0004655818920582533,0.004055981058627367,0.005659844260662794,0.35355339059327373,0.5594043441634877,0,1.0,0.0004655818920582533,0.004055981058627367,0.005659844260662794,0.35355339059327373,0.5594043441634877,0,1.0,0.006005861778208438,0.008476631726535098,0.11129551973380629,0,0.006005861778208438,0.008476631726535098,0.4459907901967112,0.8919815803934223,2,0.007457764299575642,0.009611385864917665,0.004670463552774591,0.0017307691856359069,65,2,3,0.012318120338022709,-0.9999999999999999,1.0,1,4,0.009086023250236535,nan,0.25,1.0,-0.8944271909999157,0.026187514886260033,0.016333017498254776,0.35355339059327373,0.004055981058627367,0.0004655818920582533,1.0,0.016333017498254776,0.0005986425676383078,0.026187514886260033,0.02941785380244255,-0.8944271909999157,0.04051932635383408,0
3001,7,0,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.01920527219772339,0.0001545832201372832,0.01936628855764866,0.022878499701619148,-0.11180339887498947,0.8579446176050994,0,0.0046418351121246815,0.004850090015679598,0.00618994003161788,0.0,1.0,1,0.0,0.0046418351121246815,0.004850090015679598,0.00618994003161788,0.0,1.0,1,0.0,0.0069049383695485335,0.008706656552951747,-0.13168019541744932,0,0.0069049383695485335,0.008706656552951747,-0.18344984642633572,-0.36689969285267143,2,0.008231537695974112,0.010989390453582791,0.004927381441518743,0.0005220000593662288,65,2,3,0.005021941848099232,0.9999999999999999,1.0,0,5,nan,nan,0.6,nan,-0.11180339887498947,0.01936628855764866,0.01920527219772339,0.0,0.004850090015679598,0.0046418351121246815,0.0,0.01920527219772339,0.0001545832201372832,0.01936628855764866,0.022878499701619148,-0.11180339887498947,0.8579446176050994,0
3001,7,1,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.02407456934452057,5.462768967845477e-06,0.02407456934452057,0.024187758564949036,0.8660254037844386,0.05766888562243736,0,-0.006190215237438679,0.006190215237438679,0.007225144654512405,0.0,1.0,1,0.0,-0.006190215237438679,0.006190215237438679,0.007225144654512405,0.0,1.0,1,0.0,0.006338636228710016,0.007915343596467395,0.17336538872390228,0,0.006338636228710016,0.007915343596467395,0.6027637811151031,1.2055275622302062,2,0.016748771974100518,0.01857748357990284,0.00407242317625893,0.00014400000250339525,65,2,3,0.022814849391579628,0.0,1.0,0,5,nan,nan,0.6,nan,0.8660254037844386,0.02407456934452057,0.02407456934452057,0.0,0.006190215237438679,-0.006190215237438679,0.0,0.02407456934452057,5.462768967845477e-06,0.02407456934452057,0.024187758564949036,0.8660254037844386,0.05766888562243736,0
3001,7,2,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.016292914748191833,0.0005541302380152047,0.02563263103365898,0.02862847037613392,-0.7826237921249264,0.11761376087345812,0,-0.000853415229357779,0.0037146371323615313,0.004568344913423061,0.35355339059327373,0.5594043441634877,0,1.0,-0.000853415229357779,0.0037146371323615313,0.004568344913423061,0.35355339059327373,0.5594043441634877,0,1.0,0.00582469539212603,0.008378954135382359,0.10336493426038054,0,0.00582469539212603,0.008378954135382359,0.3677660100013451,0.7355320200026902,2,0.0073281910186499145,0.009540294258389448,0.004563446706184675,0.0017307691856359069,65,2,3,0.01167464442551136,0.9999999999999999,1.0,1,4,0.006430093830093169,nan,0.25,1.0,-0.7826237921249264,0.02563263103365898,0.016292914748191833,0.35355339059327373,0.0037146371323615313,-0.000853415229357779,1.0,0.016292914748191833,0.0005541302380152047,0.02563263103365898,0.02862847037613392,-0.7826237921249264,0.11761376087345812,0
