seed,state_idx,ego_id,neighbor_id,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation
3001,0,0,1,0.009261835366487503,0.0,-0.0017369100823998451,-0.0017369100823998451,0.0,0.009261835366487503,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0025141020370349917,0.002091706958778489,0.009261835366487503,-0.0017369100823998451,0.009261835366487503,0.0017369100823998451,0.004101279191672802,0.00685935840010643,0.004101279191672802,0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.009599070996046066,0.004968153385561891,0.004630917610484175,0.004630917610484175,inf,inf,0,0
3001,0,0,2,0.02045954391360283,0.024000000208616257,-0.0020806705579161644,-0.0020806705579161644,0.0,0.02045954391360283,0.024000000208616257,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.002453788139982444,0.0018134044625206724,0.0035404562950134277,-0.0020806705579161644,0.0035404562950134277,0.0020806705579161644,0.005025388207286596,0.0025902201887220144,0.005025388207286596,0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.010784342885017395,0.005751245975261554,0.005033096909755841,0.005033096909755841,0.41942473883386927,0.8986952326063481,1,0
3001,0,0,3,0.01066829077899456,0.0,-0.003353246720507741,-0.003353246720507741,0.0,0.01066829077899456,0.0,0,1,0.007692308165132999,0.2094469155167731,13,1.661538461366525,0.0031591468810925733,0.002645993563839091,0.01066829077899456,-0.003353246720507741,0.01066829077899456,0.003353246720507741,0.005955683533102274,0.0046720439568161964,0.005955683533102274,0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.00992237776517868,0.004588232521200553,0.005334145243978128,0.005334145243978128,inf,inf,0,0
3001,0,0,4,0.009578773751854897,0.0,-0.0024223809596151114,-0.0024223809596151114,0.0,0.009578773751854897,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0030028159146632326,0.002653178163840623,0.009578773751854897,-0.0024223809596151114,0.009578773751854897,0.0024223809596151114,0.00486303586512804,0.0051847486756742,0.00486303586512804,0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.00947303231805563,0.004683645285695093,0.004789387032360537,0.004789387032360537,inf,inf,0,0
3001,0,0,5,0.02172199636697769,0.029999999329447746,-0.0024338150396943092,-0.0024338150396943092,0.0,0.02172199636697769,0.029999999329447746,1,3,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.0026237159755321047,0.0021977248965327203,0.008278002962470055,-0.0024338150396943092,0.008278002962470055,0.0024338150396943092,0.006345138885080814,0.005990674253553152,0.006345138885080814,0,10,11,10,11,1,1,1,1,1,1,0.014999999664723873,0.014999999664723873,0.014999999664723873,0,0.008243773132562637,0.0038291611708700657,0.004414611961692572,0.004414611961692572,0.2943074706911227,0.5495848877883553,1,0
3001,0,1,0,0.005992494989186525,0.0,-0.0010036301100626588,-0.0010036301100626588,0.0,0.005992494989186525,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.001911301894360782,0.0016312018540906913,0.005992494989186525,-0.0010036301100626588,0.005992494989186525,0.0010036301100626588,0.001997624523937702,0.0035432716831564903,0.001997624523937702,0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.005818523932248354,0.002822276517690625,0.002996247414557729,0.002996247414557729,inf,inf,0,0
3001,0,1,2,0.008651940152049065,0.0,0.003338201902806759,0.003338201902806759,0.0,0.008651940152049065,0.0,0,1,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.002314165538204685,0.0017484760718880295,0.008651940152049065,0.003338201902806759,0.008651940152049065,0.003338201902806759,0.0022910991683602333,0.004941630642861128,0.0022910991683602333,0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0077140722423791885,0.003388102282769978,0.0043259699596092105,0.0043259699596092105,inf,inf,0,0
3001,0,1,3,0.012713221833109856,0.017999999225139618,-0.005458207335323095,-0.005458207335323095,-0.008099999606050554,0.012713221833109856,0.017999999225139618,1,3,0.007692308165132999,0.2094469155167731,13,1.661538461366525,0.0017231230943703475,0.0014159141172800963,0.005286777392029762,0.0026417922707274583,0.005286777392029762,0.0026417922707274583,0.003931106999516487,0.007221188396215439,0.003931106999516487,0,10,11,10,11,1,1,1,1,1,1,0.008999999612569809,0.008999999612569809,0.008999999612569809,0,0.003555119037628174,0.0008650669478811324,0.0026900520897470415,0.0026900520897470415,0.29889468950531867,0.39501324340758115,1,0
3001,0,1,4,0.013324659317731857,0.024000000208616257,-0.0001728141214698553,-0.0001728141214698553,0.0,0.013324659317731857,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.002510767978643627,0.001943072228356314,0.0106753408908844,-0.0001728141214698553,0.0106753408908844,0.0001728141214698553,0.0025703255087137222,0.005988031160086393,0.0025703255087137222,0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.006653405260294676,0.0013157350476831198,0.005337670212611556,0.005337670212611556,0.44480584718455757,0.5544504335384157,1,0
3001,0,1,5,0.007957822643220425,0.0,0.001440539606846869,0.001440539606846869,0.0,0.007957822643220425,0.0,0,1,0.007692307233810425,0.20944694064039504,13,1.661538353333106,0.002089317369503693,0.001626759462717083,0.007957822643220425,0.001440539606846869,0.007957822643220425,0.001440539606846869,0.00232450058683753,0.0040774778462946415,0.00232450058683753,0,0,0,10,12,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0052506159991025925,0.001271704793907702,0.0039789112051948905,0.0039789112051948905,inf,inf,0,0
