seed,state_idx,ego_id,neighbor_id,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation
3003,0,0,1,0.008644220419228077,0.0,0.0013904470251873136,0.0013904470251873136,0.0,0.008644220419228077,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.00198079552048982,0.0014210501024444428,0.008644220419228077,0.0013904470251873136,0.008644220419228077,0.0013904470251873136,0.0024037081748247147,0.004232766106724739,0.0024037081748247147,0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.027508988743647933,-0.023186878650449216,0.004322110093198717,0.004322110093198717,inf,inf,0,0
3003,0,0,2,0.020302293822169304,0.024000000208616257,0.0007734224782325327,0.0007734224782325327,-3.469446951953614e-18,0.020302293822169304,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0012159403610185041,0.0008738564531258225,0.003697706386446953,0.0007734224782325362,0.003697706386446953,0.0007734224782325362,0.0021753855980932713,0.00942856166511774,0.0021753855980932713,0,10,11,10,11,1,1,1,1,1,1,0.012000000104308128,0.012000000104308128,0.012000000104308128,0,0.028278158977627754,-0.02584389061667025,0.0024342683609575033,0.0024342683609575033,0.20285569498316713,2.3565132276520226,1,0
3003,0,0,3,0.019393227994441986,0.02999999839812517,-0.007305431645363569,-0.007305431645363569,-0.013499999558338183,0.019393227994441986,0.02999999839812517,1,3,0.007692308165132999,0.2094469155167731,13,1.661538461366525,0.0023767190696471242,0.001586564426646518,0.010606770403683186,0.006194567912974614,0.010606770403683186,0.006194567912974614,0.003828332992270589,0.008665453642606735,0.003828332992270589,0,10,11,10,11,1,1,1,1,1,1,0.014999998733401299,0.014999999664723873,0.014999998733401299,0,0.03147502522915602,-0.026171640492975712,0.0053033847361803055,0.0053033847361803055,0.35355901226651276,2.09833519246031,1,0
3003,0,0,4,0.019899968057870865,0.038999997079372406,0.001759811188094318,0.001759811188094318,0.002076923145697667,0.019899968057870865,0.038999997079372406,1,4,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.008193956682101062,0.004336408785814366,0.01910002902150154,-0.0003171119576033492,0.01910002902150154,0.0003171119576033492,0.002627862384542823,0.009975260123610497,0.002627862384542823,0,10,1,10,11,1,1,1,1,0,0,0.00899999774992466,0.020999999716877937,0.00899999774992466,0,0.02880647638812661,-0.012810853542760015,0.015995622845366597,0.015995622845366597,1.777291871600801,3.200720398887628,0,0
3003,0,0,5,0.007241331972181797,0.0,0.0005588775966316462,0.0005588775966316462,3.469446951953614e-18,0.007241331972181797,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0018016695268523047,0.001336515743351547,0.007241331972181797,0.0005588775966316427,0.007241331972181797,0.0005588775966316427,0.001804832718335092,0.00395785691216588,0.001804832718335092,0,0,0,10,8,13,13,0,1,1,1,0.0,0.0,0.0,1,0.02735908585600555,-0.023738419986329973,0.0036206658696755767,0.0036206658696755767,inf,inf,0,0
3003,0,1,0,0.005845239851623774,0.0,1.9635228454717435e-05,1.9635228454717435e-05,0.0,0.005845239851623774,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0016063490571540941,0.0013408700378393665,0.005845239851623774,1.9635228454717435e-05,0.005845239851623774,1.9635228454717435e-05,0.0011900421231985092,0.00184253987390548,0.0011900421231985092,0,0,0,10,8,13,13,0,1,1,1,0.0,0.0,0.0,1,0.031892354716546834,0.028969734732527286,0.0029226199840195477,0.0029226199840195477,inf,inf,0,0
3003,0,1,2,0.0074486760422587395,0.0,0.0006292786565609276,0.0006292786565609276,0.0,0.0074486760422587395,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0019084981104556665,0.0014764385725583016,0.0074486760422587395,0.0006292786565609276,0.0074486760422587395,0.0006292786565609276,0.001861324068158865,0.0024956746492534876,0.001861324068158865,0,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.034015418495982885,0.030291080591268837,0.003724337904714048,0.003724337904714048,inf,inf,0,0
3003,0,1,3,0.006642442662268877,0.029999999329447746,-0.002167990431189537,-0.002167990431189537,0.002076923018894517,0.006642442662268877,0.029999999329447746,1,2,0.007692308165132999,0.2094469155167731,13,1.661538461366525,0.00838382433289127,0.004679531983193562,0.02335755666717887,-0.0042449134500840546,0.02335755666717887,0.0042449134500840546,0.003416533349081874,0.0021850646007806063,0.003416533349081874,0,0,4,10,11,12,1,0,1,0,0,0.0,0.029999999329447746,0.0,1,0.028349710046313703,0.011745881929527968,0.016603828116785735,0.016603828116785735,inf,inf,0,0
3003,0,1,4,0.006125292740762234,0.0,0.0002551869547460228,0.0002551869547460228,-3.469446951953614e-18,0.006125292740762234,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0016488219694787587,0.0013657231193818372,0.006125292740762234,0.0002551869547460263,0.006125292740762234,0.0002551869547460263,0.0030164653435349464,0.0016700603300705552,0.0030164653435349464,0,0,0,10,8,13,13,0,1,1,1,0.0,0.0,0.0,1,0.03259506542235613,0.02953241893555969,0.0030626464867964387,0.0030626464867964387,inf,inf,0,0
3003,0,1,5,0.018677931278944016,0.01799999736249447,0.0003094566927757114,0.0003094566927757114,-1.289523557379546e-10,0.018677931278944016,0.01799999736249447,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.0013569559217693071,0.001034731620897886,0.0006779339164495468,0.00030945682172806716,0.0006779339164495468,0.00030945682172806716,0.003827363718301058,0.007922436110675335,0.003827363718301058,0,10,11,10,11,1,1,1,1,1,1,0.008999999612569809,0.00899999774992466,0.00899999774992466,0,0.031167578068561852,0.028607252112124115,0.0025603259564377367,0.0025603259564377367,0.28448073294897985,3.4630650956354696,1,0
