seed,state_idx,ego_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,direction_crossfit_aipw_signed_bias,direction_crossfit_aipw_signed_mae,direction_crossfit_aipw_signed_rmse,direction_crossfit_aipw_signed_spearman,direction_crossfit_aipw_signed_p_value,direction_crossfit_aipw_signed_constant_case,direction_crossfit_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case,oracle_topk_ids,learned_topk_ids,oracle_topk_gap,oracle_topk_unique,capacity_topk_match,lambda_topk_Q,lambda_topk_actual_error,capacity_topk_q_certified,capacity_topk_q_certified_violation,capacity_topk_actual_error_certified,capacity_topk_actual_error_certified_violation,capacity_topk_interval_separation,capacity_topk_interval_certified,capacity_topk_interval_certified_violation,oracle_full_rank_min_gap,oracle_full_rank_unique,lambda_full_rank_Q,strict_relation_pair_count,strict_relation_pair_order_accuracy,q_certified_relation_pair_count,q_certified_relation_pair_violation_count,actual_error_certified_relation_pair_count,actual_error_certified_relation_pair_violation_count,capacity_q_error_bound_violation_count
5004,0,0,0,45eb94af27a696d53ed82a39bb1d2b105bad90b2c081c68ebc8c31205ad4d91a,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.0038086180575191975,4.968839493812993e-05,0.0069214655086398125,0.00801211316138506,0.5797509043642028,0.3055749188472384,0,-0.0003058479051105678,0.0009527602232992649,0.001091643120162189,0.0,1.0,1,0.0,-0.0003058479051105678,0.0009527602232992649,0.001091643120162189,0.0,1.0,1,0.0,-9.46916188695468e-05,0.0010503081139177084,0.0012103697517886758,0.0,1.0,1,0.0,0.0024026425279464747,0.003021240332408654,0.627564715354356,0,0.0024026425279464747,0.003021240332408654,0.6289709020331511,3.1448545101657555,5,0.004101833163524414,0.004756876875635498,0.0005933130545012291,0.0013679999567270291,65,5,0,0.006921466067433357,0.5797509043642028,nan,0,5,nan,nan,0.0,nan,0.5797509043642028,0.0069214655086398125,0.0038086180575191975,0.0,0.0009527602232992649,-0.0003058479051105678,0.0,0.0038086180575191975,4.968839493812993e-05,0.0069214655086398125,0.00801211316138506,0.5797509043642028,0.3055749188472384,0,2,5,0.011999998241662979,1,0,1.5755289912998938,1.0021959037322759,0,0,0,0,-0.021761967800557613,0,0,0.0,0,inf,8,0.75,2,0,5,0,0
5004,0,1,0,45eb94af27a696d53ed82a39bb1d2b105bad90b2c081c68ebc8c31205ad4d91a,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.003276421455666423,5.871725079487078e-05,0.00672505795955658,0.008333797566592693,0.10259783520851541,0.8695979205185651,0,-0.002028981689363718,0.002252252772450447,0.0025564837269484997,0.0,1.0,1,0.0,-0.002028981689363718,0.002252252772450447,0.0025564837269484997,0.0,1.0,1,0.0,0.004207312129437923,0.004207312129437923,0.005609382409602404,0.0,1.0,1,0.0,0.002132818031747489,0.0028126412526591612,0.3955874725830735,0,0.002132818031747489,0.0028126412526591612,0.6289709020331511,3.1448545101657555,5,0.024114250384557705,0.024291047294334237,0.0005142118030504062,0.0017459999521225737,65,5,0,0.006725058145821095,0.10259783520851541,nan,0,5,nan,nan,0.0,nan,0.10259783520851541,0.00672505795955658,0.003276421455666423,0.0,0.002252252772450447,-0.002028981689363718,0.0,0.003276421455666423,5.871725079487078e-05,0.00672505795955658,0.008333797566592693,0.10259783520851541,0.8695979205185651,0,2,5,0.006000001914799213,1,0,2.5796811400874793,1.4369317090865854,0,0,0,0,-0.023230825550854206,0,0,0.0,0,inf,9,0.5555555555555556,1,0,3,0,0
5004,0,2,0,45eb94af27a696d53ed82a39bb1d2b105bad90b2c081c68ebc8c31205ad4d91a,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.002577052218839526,3.271481182309799e-05,0.004703035112470388,0.006273436825722456,0.9486832980505138,0.013846832988859059,0,0.0013190396130084991,0.0014667150098830462,0.0018665926763787866,0.0,1.0,1,0.0,0.0013190396130084991,0.0014667150098830462,0.0018665926763787866,0.0,1.0,1,0.0,0.006890915334224701,0.006890915334224701,0.0070449234917759895,0.0,1.0,1,0.0,0.002484276509968104,0.0029557273911426677,0.45541221077082905,0,0.002484276509968104,0.0029557273911426677,0.6289709020331511,3.1448545101657555,5,0.03010034402972311,0.03025400542511968,0.0005678610866988177,0.0011699999197572518,65,5,0,0.004703035391867161,0.9486832980505138,nan,0,5,nan,nan,0.0,nan,0.9486832980505138,0.004703035112470388,0.002577052218839526,0.0,0.0014667150098830462,0.0013190396130084991,0.0,0.002577052218839526,3.271481182309799e-05,0.004703035112470388,0.006273436825722456,0.9486832980505138,0.013846832988859059,0,0,0,0.005999998189508915,1,1,2.83511778672986,0.928407349441183,0,0,1,0,-0.021152751287445426,0,0,0.0,0,inf,8,1.0,0,0,8,0,0
5004,1,0,1,ab6b94ffa8296ffa5ef0fd4690b2f4434a9c726e31b5f7b9992c4e76edc04cb2,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.0011675481218844652,7.828239176888019e-05,0.007198975421488285,0.008924436755478382,0.6324555320336759,0.25221549635550466,0,0.0018164943903684616,0.0027382872067391872,0.002974690403789282,0.3,0.623837664781073,0,1.0,0.0018164943903684616,0.0027382872067391872,0.002974690403789282,0.3,0.623837664781073,0,1.0,0.004888634197413921,0.004888634197413921,0.005569422617554665,0.09999999999999999,0.8728885715695384,0,0.0,0.002617883258850518,0.003186449684173143,0.4008524706879607,0,0.002617883258850518,0.003186449684173143,0.6289709020331511,3.1448545101657555,5,0.0036568625190948998,0.004597562778783754,0.000659975003334863,0.0013679999455511588,65,5,0,0.0071989746764302255,0.6324555320336759,nan,1,4,0.0023044828627258535,nan,0.0,1.0,0.6324555320336759,0.007198975421488285,0.0011675481218844652,0.3,0.0027382872067391872,0.0018164943903684616,1.0,0.0011675481218844652,7.828239176888019e-05,0.007198975421488285,0.008924436755478382,0.6324555320336759,0.25221549635550466,0,2,5,0.012000000104308128,1,0,1.8980739240391584,1.1868883442031612,0,0,0,0,-0.02248840546235442,0,0,0.0,0,inf,8,0.75,0,0,6,0,0
5004,1,1,1,ab6b94ffa8296ffa5ef0fd4690b2f4434a9c726e31b5f7b9992c4e76edc04cb2,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.008086293004453182,0.00010420996841276065,0.011477841064333916,0.013022983446717262,0.19999999999999998,0.7470600781046621,0,0.007588705513626337,0.008287454023957253,0.01305351871997118,0.6,0.28475697986529386,0,0.5,0.007588705513626337,0.008287454023957253,0.01305351871997118,0.6,0.28475697986529386,0,0.5,0.04797263443470001,0.04797263443470001,0.04874406382441521,0.8999999999999998,0.03738607346849874,0,0.0,0.0034198309539205233,0.005400340222625098,0.3371923952192786,0,0.0034198309539205233,0.005400340222625098,0.5521426267190936,2.7607131335954684,5,0.024419322372495327,0.026768276956840937,0.0018956388438066624,0.002576769037003714,65,5,0,0.011477840505540371,0.19999999999999998,nan,2,3,0.015065460847948596,-0.9999999999999999,0.0,0.5,0.19999999999999998,0.011477841064333916,-0.008086293004453182,0.6,0.008287454023957253,0.007588705513626337,0.5,-0.008086293004453182,0.00010420996841276065,0.011477841064333916,0.013022983446717262,0.19999999999999998,0.7470600781046621,0,5,0,0.006000000052154064,1,0,9.210381964876412,6.103311767524502,0,0,0,0,-0.050983576104044914,0,0,0.0059999991208314896,1,9.210381964876412,10,0.6,0,0,3,0,0
5004,1,2,1,ab6b94ffa8296ffa5ef0fd4690b2f4434a9c726e31b5f7b9992c4e76edc04cb2,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.004034037701785564,6.436469266191125e-05,0.007474267389625311,0.008979874663054943,-0.051298917604257706,0.934712848108234,0,0.004509238060563803,0.004509238060563803,0.004715092945843935,0.5270462766947299,0.3614548502018726,0,1.0,0.004509238060563803,0.004509238060563803,0.004715092945843935,0.5270462766947299,0.3614548502018726,0,1.0,0.04717440903186798,0.04717440903186798,0.04755237698554993,0.0,1.0,0,0.0,0.004634914211184888,0.0067237127872676146,0.36176573828103503,0,0.004634914211184888,0.0067237127872676146,0.6167334255643289,3.083667127821644,5,0.025953062252105714,0.02679677118122467,0.0029385403869682924,0.0036623075509415407,65,5,0,0.007474267110228539,-0.051298917604257706,nan,1,4,0.007031872319114903,nan,0.0,1.0,-0.051298917604257706,0.007474267389625311,-0.004034037701785564,0.5270462766947299,0.004509238060563803,0.004509238060563803,1.0,-0.004034037701785564,6.436469266191125e-05,0.007474267389625311,0.008979874663054943,-0.051298917604257706,0.934712848108234,0,3,0,0.0059999991208314896,1,0,8.404255252272039,3.886777235368532,0,0,0,0,-0.04726443090476096,0,0,0.0,0,inf,9,0.5555555555555556,0,0,3,0,0
5004,2,0,2,4ae1b425716a5bec9a10f0e7e24d1d640bf64727f30132e1979636b09649e78a,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0024188109673559666,7.541674131061882e-05,0.007082092575728893,0.009014842100441456,0.5270462766947299,0.3614548502018726,0,0.00038722314639016986,0.0015707925194874406,0.0016516390023753047,0.7071067811865475,0.18169011381620942,0,1.0,0.00038722314639016986,0.0015707925194874406,0.0016516390023753047,0.7071067811865475,0.18169011381620942,0,1.0,-0.026983628049492836,0.026983628049492836,0.02701837755739689,0.7071067811865475,0.18169011381620942,0,1.0,0.002411247274761528,0.003122874274994272,0.6271470118442194,0,0.002411247274761528,0.003122874274994272,0.6289709020331511,3.1448545101657555,5,0.0028203170350672314,0.0035284538377464455,0.000633902342932365,0.0013679999567270291,65,5,0,0.007082092761993408,0.5270462766947299,nan,1,4,0.0017112196724861856,nan,0.0,1.0,0.5270462766947299,0.007082092575728893,0.0024188109673559666,0.7071067811865475,0.0015707925194874406,0.00038722314639016986,1.0,0.0024188109673559666,7.541674131061882e-05,0.007082092575728893,0.009014842100441456,0.5270462766947299,0.3614548502018726,0,2,2,0.011999998241662979,1,1,1.7577797266567843,0.9984280049959251,0,0,1,0,-0.029087291099131107,0,0,0.0,0,inf,8,0.75,0,0,6,0,0
5004,2,1,2,4ae1b425716a5bec9a10f0e7e24d1d640bf64727f30132e1979636b09649e78a,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0016795273404568434,0.00012288530706427991,0.009203018620610237,0.011211874894797802,-0.6,0.28475697986529386,0,0.006689645349979401,0.007046273909509182,0.011743691749870777,0.49999999999999994,0.3910022189557703,0,0.5,0.006689645349979401,0.007046273909509182,0.011743691749870777,0.49999999999999994,0.3910022189557703,0,0.5,0.01463049091398716,0.01463049091398716,0.017030712217092514,0.6,0.28475697986529386,0,0.0,0.0037635373954589546,0.005572200505659987,0.37191261855555546,0,0.0037635373954589546,0.005572200505659987,0.5706410456635231,2.8532052283176155,5,0.020750799300507283,0.0224798385058072,0.0020182122008930324,0.0025767691457535265,65,5,0,0.009203019179403782,-0.6,nan,2,3,0.013329339950388428,-0.9999999999999999,0.0,0.5,-0.6,0.009203018620610237,-0.0016795273404568434,0.49999999999999994,0.007046273909509182,0.006689645349979401,0.5,-0.0016795273404568434,0.00012288530706427991,0.009203018620610237,0.011211874894797802,-0.6,0.28475697986529386,0,5,3,0.0059999991208314896,1,0,8.876396130354136,4.086848015894574,0,0,0,0,-0.0579114502761513,0,0,0.005999998189508915,1,8.876396130354136,10,0.3,0,0,2,0,0
5004,2,2,2,4ae1b425716a5bec9a10f0e7e24d1d640bf64727f30132e1979636b09649e78a,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.01873239129781723,4.5982898882357404e-05,0.01873239129781723,0.019921982660889626,-0.46169025843831935,0.43376615616902764,0,-0.0017337144818156958,0.002791572129353881,0.003122695256024599,0.10540925533894596,0.8660377229253148,0,0.3333333333333333,-0.0017337144818156958,0.002791572129353881,0.003122695256024599,0.10540925533894596,0.8660377229253148,0,0.3333333333333333,0.03252410516142845,0.03252410516142845,0.032559461891651154,0.7378647873726218,0.15461852312844926,0,0.6666666666666666,0.004015159668318566,0.00680080335198589,0.4290908533819796,0,0.004015159668318566,0.00680080335198589,0.5570063317129419,2.7850316585647095,5,0.0038259239264544494,0.00712135849990291,0.0030063102051048644,0.003662307573293266,65,5,0,0.01873239204287529,-0.46169025843831935,nan,0,5,nan,nan,0.2,nan,-0.46169025843831935,0.01873239129781723,-0.01873239129781723,0.10540925533894596,0.002791572129353881,-0.0017337144818156958,0.3333333333333333,-0.01873239129781723,4.5982898882357404e-05,0.01873239129781723,0.019921982660889626,-0.46169025843831935,0.43376615616902764,0,5,0,0.006000000052154064,1,0,11.70945230850417,8.43293352172954,0,0,0,0,-0.04673613412887789,0,0,0.0,0,inf,9,0.3333333333333333,0,0,0,0,0
5004,3,0,3,c56677a5f2abba0490a3dee0f5898b3911c7f582e7906e2f98e4fffa1c47fc69,afd94c3747e3a7dd25ee9d9a99d53bacf8b577e958c7136779bbd05c62a748f8,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.00030169746605679393,4.252712460584007e-05,0.005580261815339327,0.006528257392346859,0.9486832980505138,0.013846832988859059,0,-0.0013229770120233297,0.0014363424852490425,0.0017224185867235065,0.3,0.623837664781073,0,1.0,-0.0013229770120233297,0.0014363424852490425,0.0017224185867235065,0.3,0.623837664781073,0,1.0,-0.0010002419585362077,0.001957654021680355,0.0019954610615968704,0.7,0.1881204043741873,0,1.0,0.0017573886617092338,0.0022330941706387806,0.3888533584877634,0,0.0017573886617092338,0.0022330941706387806,0.6289709020331511,3.1448545101657555,5,0.0030040758966396633,0.0035768150497436815,0.00032413612237115877,0.0013679999455511588,65,5,0,0.005580261535942555,0.9486832980505138,nan,1,4,0.00030150090567767577,nan,0.0,1.0,0.9486832980505138,0.005580261815339327,-0.00030169746605679393,0.3,0.0014363424852490425,-0.0013229770120233297,1.0,-0.00030169746605679393,4.252712460584007e-05,0.005580261815339327,0.006528257392346859,0.9486832980505138,0.013846832988859059,0,2,2,0.012000000104308128,1,1,1.4497923228286873,1.0727128541606292,0,0,0,0,-0.014873530017212033,0,0,0.0,0,inf,8,1.0,2,0,6,0,0
