seed,state_idx,ego_id,neighbor_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,learned_q_range,oracle_q_range_from_surface,capacity_head_q_range_consistency_abs,capacity_q_error_bound,capacity_q_error_bound_violation,direction_head_q_consistency_abs,oracle_direction_q_consistency_abs,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation,learned_direction_from_q,oracle_direction_from_q,direction_weight_l1,direction_q_error_bound,direction_sign_margin,lambda_D,direction_sign_match_from_q,direction_sign_certified,direction_sign_violation,oracle_capacity_rank,learned_capacity_rank,oracle_capacity_topk_member,learned_capacity_topk_member,oracle_capacity_margin_to_topk_boundary
5011,0,0,1,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.01995227113366127,0.0,-0.0009830755880102515,-0.0009830755880102515,6.938893903907228e-18,0.01995227113366127,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005345820649585875,0.003985759168422433,0.01995227113366127,-0.0009830755880102585,0.01995227113366127,0.0009830755880102585,0.005170575343072414,0.0063726711086928844,0.005170575343072414,0,0.019952272064983845,0.0,9.313225746154785e-10,0.019952272064983845,0,5.348571099905719e-10,6.938893903907228e-18,0,0,8,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.055199120193719864,0.04522298416122794,0.009976136032491922,0.009976136032491922,inf,inf,0,0,-0.0009830750531531415,0.0,1.6615384505345263,0.016575733605748287,0.0,inf,0,0,0,4,2,0,0,0.04800000041723251
5011,0,0,2,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.01831471361219883,0.030000001192092896,-0.004230137448757887,-0.004230137448757887,0.0,0.01831471361219883,0.030000001192092896,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.006721560090218062,0.005161827884079922,0.011685287579894066,-0.004230137448757887,0.011685287579894066,0.004230137448757887,0.007197395898401737,0.008027959614992142,0.007197395898401737,0,0.018314713146537542,0.030000001192092896,4.656612873077393e-10,0.025413850089535117,0,8.724126360562523e-10,0.0,10,11,10,7,1,1,1,1,0,0,0.015000000596046448,0.015000000596046448,0.015000000596046448,0,0.06008776440285146,0.047380839358083904,0.012706925044767559,0.012706925044767559,0.8471283026559828,4.0058508010118885,0,0,-0.004230138321170523,0.0,1.6615384505345263,0.021113044549941454,0.0,inf,0,0,0,2,3,0,0,0.017999999225139618
5011,0,0,3,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.01744420826435089,0.04800000041723251,-0.0013873359421268106,-0.0013873359421268106,-0.024507692835107446,0.01744420826435089,0.04800000041723251,1,4,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.016425358916664058,0.01388305616592602,0.030555792152881622,0.023120356892980636,0.030555792152881622,0.023120356892980636,0.007913812063634396,0.012093893252313137,0.007913812063634396,0,0.01744420826435089,0.04800000041723251,0.0,0.04965459485538304,0,3.071783279129381e-13,6.938893903907228e-18,1,11,8,7,4,1,0,0,0,0,0.0,0.018000001087784767,0.0,1,0.04422542895190418,0.01939813152421266,0.02482729742769152,0.02482729742769152,inf,inf,0,0,-0.0013873359424339889,-0.02450769283510744,1.6615384522538923,0.04125150934165361,0.02450769283510744,1.6832065596383081,1,0,0,1,5,1,0,0.017999999225139618
5011,0,0,4,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.02341732755303383,0.0,-0.0021757592912763357,-0.0021757592912763357,0.0,0.02341732755303383,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.006159897719162395,0.004917694911493,0.02341732755303383,-0.0021757592912763357,0.02341732755303383,0.0021757592912763357,0.006395688746124506,0.006164622027426958,0.006395688746124506,0,0.023417328018695116,0.0,4.656612873077393e-10,0.023417328018695116,0,5.802041546862369e-10,3.469446951953614e-18,0,0,8,7,13,13,0,1,1,1,0.0,0.0,0.0,1,0.05374713847413659,0.04203847446478903,0.011708664009347558,0.011708664009347558,inf,inf,0,0,-0.0021757598714804904,3.469446951953614e-18,1.6615384505345263,0.019454395455920717,3.469446951953614e-18,inf,0,0,0,5,1,0,1,0.04800000041723251
5011,0,0,5,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.018174592405557632,0.024000000208616257,-0.0033266886603087187,-0.0033266886603087187,-2.579047045370153e-10,0.018174592405557632,0.024000000208616257,1,3,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005113516754379363,0.003583776797636375,0.005825407803058624,-0.003326688402404014,0.005825407803058624,0.003326688402404014,0.008325697854161263,0.007710450328886509,0.008325697854161263,0,0.018174593336880207,0.024000000208616257,9.313225746154785e-10,0.01951857446692884,0,1.9396826549458734e-10,3.469446951953614e-18,10,11,10,7,1,1,1,1,0,0,0.012000001966953278,0.011999998241662979,0.011999998241662979,0,0.05625581624917686,0.04649652901571244,0.00975928723346442,0.00975928723346442,0.8132740552895249,4.687985374352925,0,0,-0.003326688466340453,-2.5790470800646226e-10,1.6615384505345263,0.016215430988211856,2.5790470800646226e-10,62873730.043755345,1,0,0,3,4,0,0,0.024000000208616257
5011,0,1,0,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.01570916548371315,0.0,0.00030234953737817705,0.00030234953737817705,0.0,0.01570916548371315,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004855184709404025,0.004044634273507186,0.01570916548371315,0.00030234953737817705,0.01570916548371315,0.00030234953737817705,0.00620172219350934,0.00767583167180419,0.00620172219350934,0,0.01570916548371315,0.0,0.0,0.01570916548371315,0,2.6217948602066943e-09,0.0,0,0,10,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.023874633014202118,-0.016020050272345543,0.007854582741856575,0.007854582741856575,inf,inf,0,0,0.00030234691558331684,0.0,1.6615384505345263,0.013050691238499605,0.0,inf,0,0,0,2,4,0,0,0.04800000041723251
5011,0,1,2,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.01747938245534897,0.0,-0.0017167148180305958,-0.0017167148180305958,0.0,0.01747938245534897,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.004873366824383287,0.003902321885279297,0.01747938245534897,-0.0017167148180305958,0.01747938245534897,0.0017167148180305958,0.008595837280154228,0.00518068578094244,0.008595837280154228,0,0.017479382921010256,0.0,4.656612873077393e-10,0.017479382921010256,0,1.4894927825859217e-09,0.0,0,0,2,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.024244559928774834,-0.015504868468269706,0.008739691460505128,0.008739691460505128,inf,inf,0,0,-0.0017167163075233784,0.0,1.6615384505345263,0.014521333407437522,0.0,inf,0,0,0,3,3,0,0,0.04800000041723251
5011,0,1,3,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.013555804267525673,0.0,-0.0037020284216850996,-0.0037020284216850996,0.0,0.013555804267525673,0.0,0,1,0.9076923131942749,0.2094469155167731,13,1.661538461366525,0.003991128170783793,0.0032295974842190037,0.013555804267525673,-0.0037020284216850996,0.013555804267525673,0.0037020284216850996,0.005370610393583775,0.007203377317637205,0.005370610393583775,0,0.01355580473318696,0.0,4.656612873077393e-10,0.01355580473318696,0,7.673554751688738e-10,0.0,0,0,10,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.020096546038985252,-0.013318643672391772,0.00677790236659348,0.00677790236659348,inf,inf,0,0,-0.0037020291890405748,0.0,1.6615384522538923,0.011261745407717724,0.0,inf,0,0,0,4,5,0,0,0.04800000041723251
5011,0,1,4,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.02511409856379032,0.04800000041723251,0.005594836547970772,0.005594836547970772,0.02076923029640545,0.02511409856379032,0.04800000041723251,1,4,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.013279964286646006,0.010670981777710677,0.022885901853442192,-0.015174393748434677,0.022885901853442192,0.015174393748434677,0.007328852079808712,0.010621583089232445,0.007328852079808712,0,0.02511409902945161,0.04800000041723251,4.656612873077393e-10,0.049384867772459984,0,1.0364338987739474e-09,0.0,1,11,10,5,3,1,0,0,0,0,0.0,0.018000001087784767,0.0,1,0.03129519708454609,0.006602763198316097,0.024692433886229992,0.024692433886229992,inf,inf,0,0,0.005594835511536873,0.02076923029640545,1.6615384505345263,0.04102742833925281,0.02076923029640545,1.9753947427870482,1,0,0,1,1,1,1,0.04800000041723251
5011,0,1,5,0,6f5da716e41a44fdb42ca7ca912fd950fbebcf410ca737582537138b3ddf824a,a535ba1b8d7e99504ccb325b7821a57fea9edfbe5f0a6ebe332b4f8e534117ba,0.019906094297766685,0.0,-0.0007267204928211868,-0.0007267204928211868,0.0,0.019906094297766685,0.0,0,1,0.9076921939849854,0.20944694064039504,13,1.661538353333106,0.005139683168238795,0.004267648347383421,0.019906094297766685,-0.0007267204928211868,0.019906094297766685,0.0007267204928211868,0.006874267477542162,0.0077494243159890175,0.006874267477542162,0,0.019906093832105398,0.0,4.656612873077393e-10,0.019906093832105398,0,1.7584314828886227e-09,0.0,0,0,10,5,13,13,0,1,1,1,0.0,0.0,0.0,1,0.02488029934465885,-0.014927252428606153,0.009953046916052699,0.009953046916052699,inf,inf,0,0,-0.0007267222512526697,0.0,1.6615384505345263,0.016537370150995646,0.0,inf,0,0,0,5,2,0,0,0.04800000041723251
