checkpoint,experiment_seed,q_normalized_rmse,q_within_state_spearman,capacity_active_spearman,direction_active_spearman,direction_sign_agreement,q_gauge_sup_error_median,lambda_C_median_unique,local_certified_fraction_unique,local_extrema_swap_rate_unique,capacity_mae,capacity_q_error_bound_violation_count,topk_match_rate,topk_q_certified_rate,topk_q_certified_violation_count,topk_interval_certified_rate,lambda_topk_Q_median,oracle_topk_gap_median,strict_relation_pair_order_accuracy,direction_sign_certified_fraction,direction_sign_certified_violation_count,lambda_D_median,local_theorem_violation_count
320,3001,1.0494039211125616,0.5404125553545214,0.29758871900236045,0.0,0.75,0.0036416267976164002,0.4437763034610207,0.5642857142857143,0.37142857142857144,0.0094447183138173,0,0.5555555555555556,0.16666666666666666,0,0.0,2.5431990690809703,0.0120000012684613,0.8802395209580839,0.0,0,13.363485950800417,0
320,3002,0.9416100528270785,0.622616518729759,0.4839824869647822,0.5838766467169273,0.9130434782608695,0.00382767539122135,0.4139544738414733,0.6126760563380281,0.28169014084507044,0.009851720387814518,0,0.8333333333333334,0.1388888888888889,0,0.0,1.6816917591820892,0.0120000001043081,0.9761904761904762,0.058333333333333334,0,13.948380979486878,0
320,3003,0.7299041203133028,0.6111912796464898,0.44088345560692715,0.4197929282161348,0.9565217391304348,0.00557329072762505,0.4153962072436047,0.6753731343283582,0.22761194029850745,0.011859722582933758,0,0.4722222222222222,0.0,0,0.0,6.641506566778569,0.007499999366700601,0.8895265423242468,0.12777777777777777,0,4.445238353740086,0
320,3004,0.8780690757694242,0.5660405005098237,0.08108237094492418,-0.0761007262565934,0.9,0.0034089758992194496,0.5536450540620383,0.4041095890410959,0.4315068493150685,0.011087535615984507,0,0.7222222222222222,0.3333333333333333,0,0.1388888888888889,2.9652450440345914,0.0150000005960464,0.914,0.06666666666666667,0,15.426434655160586,0
320,3005,0.8331953802678566,0.5787116643590408,0.47787296157595316,0.9999999999999999,1.0,0.004155009984970049,0.31913117598042035,0.8028169014084507,0.16901408450704225,0.00925518669925315,0,0.7916666666666666,0.0,0,0.0,2.354017858736639,0.0060000019147992,0.9347826086956522,0.0,0,13.710988526291892,0
