seed,state_idx,ego_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,direction_crossfit_aipw_signed_bias,direction_crossfit_aipw_signed_mae,direction_crossfit_aipw_signed_rmse,direction_crossfit_aipw_signed_spearman,direction_crossfit_aipw_signed_p_value,direction_crossfit_aipw_signed_constant_case,direction_crossfit_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case,oracle_topk_ids,learned_topk_ids,oracle_topk_gap,oracle_topk_unique,capacity_topk_match,lambda_topk_Q,lambda_topk_actual_error,capacity_topk_q_certified,capacity_topk_q_certified_violation,capacity_topk_actual_error_certified,capacity_topk_actual_error_certified_violation,capacity_topk_interval_separation,capacity_topk_interval_certified,capacity_topk_interval_certified_violation,oracle_full_rank_min_gap,oracle_full_rank_unique,lambda_full_rank_Q,strict_relation_pair_count,strict_relation_pair_order_accuracy,q_certified_relation_pair_count,q_certified_relation_pair_violation_count,actual_error_certified_relation_pair_count,actual_error_certified_relation_pair_violation_count,capacity_q_error_bound_violation_count,checkpoint,experiment_seed
3001,14,2,14,800384d4868841e8b621220b4ccd436871b504428f74b8f2b0bcd61b82358b25,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0021470659412443,0.0001159944367827,0.0093600181862711,0.0109820002689957,0.7826237921249264,0.1176137608734581,0,-0.0001761434541549,0.0007106258417479,0.0009658681228756,0.6668859288553501,0.2188939813132315,0,1.0,-0.0001761434541549,0.0007106258417479,0.0009658681228756,0.6668859288553501,0.2188939813132315,0,1.0,0.0032775760628283,0.0032775760628283,0.0038964615669101,0.8720815992723809,0.0538542177275421,0,1.0,0.0022943548637734,0.0038499650896224,0.253213240349506,0,0.0022943548637734,0.0038499650896224,0.6321647273173392,1.2643294546346784,2,0.0075227540846054,0.0086337811430792,0.0009634450274352,0.0011907692669446,65,2,3,0.0143838562071323,-1.0,0.0,0,5,,,0.0,,0.7826237921249264,0.0093600181862711,-0.0021470659412443,0.6668859288553501,0.0007106258417479,-0.0001761434541549,1.0,-0.0021470659412443,0.0001159944367827,0.0093600181862711,0.0109820002689957,0.7826237921249264,0.1176137608734581,0,0,1,0.0119999982416629,1,0,3.197137734867946,2.3973097191285926,0,0,0,0,-0.0376564525067806,0,0,0.0,0,inf,7,0.8571428571428571,3,0,6,0,0,320,3001
3001,15,0,15,736c574aedbcdf834d93676305179bd251ec0062507e701642d071a619931598,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0027585602365434,0.0001938626810442,0.0118921380490064,0.0141940955072641,0.7826237921249264,0.1176137608734581,0,-0.000678245560266,0.0010619896929711,0.0014124151784926,0.1118033988749894,0.8579446176050994,0,0.0,-0.000678245560266,0.0010619896929711,0.0014124151784926,0.1118033988749894,0.8579446176050994,0,0.0,0.0017935711657628,0.0024763396941125,0.0031898294109851,0.3354101966249684,0.5810906728217107,0,1.0,0.0019300058974537,0.0040623266690819,0.2918004057878663,0,0.0019300058974537,0.0040623266690819,0.6433222944649328,1.2866445889298657,2,0.0022378453877396,0.0041759817348812,0.0010726623678117,0.0014012307078374,65,2,3,0.0183133726241067,-1.0,0.0,0,5,,,0.0,,0.7826237921249264,0.0118921380490064,-0.0027585602365434,0.1118033988749894,0.0010619896929711,-0.000678245560266,0.0,-0.0027585602365434,0.0001938626810442,0.0118921380490064,0.0141940955072641,0.7826237921249264,0.1176137608734581,0,2,1,0.0179999994579702,1,0,2.5465706638631787,2.0348192417303306,0,0,0,0,-0.0458157251123338,0,0,0.0,0,inf,7,0.8571428571428571,3,0,6,0,0,320,3001
3001,15,1,15,736c574aedbcdf834d93676305179bd251ec0062507e701642d071a619931598,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0016963050002232,2.0011228116345592e-05,0.0045277909375727,0.004784211050719,0.8944271909999157,0.040519326353834,0,-0.0001400857290718,0.0006895562401041,0.0007931826403364,-0.4472135954999578,0.450184855752101,0,1.0,-0.0001400857290718,0.0006895562401041,0.0007931826403364,-0.4472135954999578,0.450184855752101,0,1.0,0.0002855573839042,0.0014938304666429,0.0021140580065548,0.4472135954999578,0.450184855752101,0,1.0,0.0009249346239833,0.0012510762377273,0.3040948841832689,0,0.0009249346239833,0.0012510762377273,0.6637468775928537,1.3274937551857071,2,0.0010245016937215,0.0013899415924646,0.0001017374639193,0.0003636923144448,65,2,3,0.0048784203827381,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.0045277909375727,0.0016963050002232,-0.4472135954999578,0.0006895562401041,-0.0001400857290718,1.0,0.0016963050002232,2.0011228116345592e-05,0.0045277909375727,0.004784211050719,0.8944271909999157,0.040519326353834,0,2,2,0.0120000001043081,1,1,0.9577072452704724,0.8130700567222009,1,0,1,0,-0.0092493277043104,0,0,0.0,0,inf,7,1.0,7,0,7,0,0,320,3001
3001,15,2,15,736c574aedbcdf834d93676305179bd251ec0062507e701642d071a619931598,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0033544960897415,0.0001392352569382,0.0102115152403712,0.0122673502191901,0.7826237921249264,0.1176137608734581,0,6.785313416912686e-06,0.0009747283766046,0.0011400169460102,0.4103913408340616,0.4925357817027975,0,1.0,6.785313416912686e-06,0.0009747283766046,0.0011400169460102,0.4103913408340616,0.4925357817027975,0,1.0,0.003184049623087,0.003184049623087,0.0043840138241648,-0.5642880936468347,0.3217233358243003,0,1.0,0.0022380320520619,0.0038465545067678,0.2771574615094543,0,0.0022380320520619,0.0038465545067678,0.6563157834103797,1.312631566820759,2,0.0080070972872468,0.0089306728215475,0.0009617388022798,0.0011907691706602,65,2,3,0.016957513988018,-1.0,0.0,0,5,,,0.0,,0.7826237921249264,0.0102115152403712,-0.0033544960897415,0.4103913408340616,0.0009747283766046,6.785313416912686e-06,1.0,-0.0033544960897415,0.0001392352569382,0.0102115152403712,0.0122673502191901,0.7826237921249264,0.1176137608734581,0,0,1,0.0120000019669532,1,0,3.416651455067108,2.826251868077558,0,0,0,0,-0.040405074134469,0,0,0.0,0,inf,7,0.8571428571428571,4,0,6,0,0,320,3001
3001,16,0,16,8bb0155ed1cef1cc0be7a7f3dbecfd94d0e60ec17ea0875e6ae6cbf9eb208bc6,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0001982852845685,5.049226456321776e-05,0.006909891963005,0.0071085570380091,0.8660254037844386,0.0576688856224373,0,-0.0002999760617967,0.0009775767102837,0.0011770649580284,-0.3535533905932737,0.5594043441634877,0,1.0,-0.0002999760617967,0.0009775767102837,0.0011770649580284,-0.3535533905932737,0.5594043441634877,0,1.0,0.0028383643366396,0.0036478776019066,0.0041694776155054,-0.3535533905932737,0.5594043441634877,0,0.0,0.0013334132912816,0.0018362432253334,0.2746893425402297,0,0.0013334132912816,0.0018362432253334,0.6228758595892465,1.245751719178493,2,0.0029037241275476,0.0033111041953475,0.0002191662968679,0.0005796923181999,65,2,3,0.008885221555829,0.0,0.0,0,5,,,0.0,,0.8660254037844386,0.006909891963005,-0.0001982852845685,-0.3535533905932737,0.0009775767102837,-0.0002999760617967,1.0,-0.0001982852845685,5.049226456321776e-05,0.006909891963005,0.0071085570380091,0.8660254037844386,0.0576688856224373,0,1,2,0.0,0,0,inf,inf,0,0,0,0,-0.0170580968260765,0,0,0.0,0,inf,6,1.0,6,0,6,0,0,320,3001
3001,16,1,16,8bb0155ed1cef1cc0be7a7f3dbecfd94d0e60ec17ea0875e6ae6cbf9eb208bc6,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0018540095770731,1.8626105884322897e-05,0.0044679204002022,0.0046971756964921,0.8944271909999157,0.040519326353834,0,9.6264855528716e-05,0.000817559484858,0.0010254774242639,-0.3535533905932737,0.5594043441634877,0,1.0,9.6264855528716e-05,0.000817559484858,0.0010254774242639,-0.3535533905932737,0.5594043441634877,0,1.0,0.0019012640696018,0.0019012640696018,0.002801306778565,0.7071067811865475,0.1816901138162094,0,1.0,0.0008423023238074,0.0011666713934557,0.2477788165517513,0,0.0008423023238074,0.0011666713934557,0.602440350587443,1.204880701174886,2,0.0009613235201798,0.0013079998586698,8.847293912002101e-05,0.0003636923144448,65,2,3,0.0047269971109926,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.0044679204002022,0.0018540095770731,-0.3535533905932737,0.000817559484858,9.6264855528716e-05,1.0,0.0018540095770731,1.8626105884322897e-05,0.0044679204002022,0.0046971756964921,0.8944271909999157,0.040519326353834,0,2,2,0.0120000001043081,1,1,0.831718985910797,0.7878328449839975,1,0,1,0,-0.0074346220353618,0,0,0.0,0,inf,7,1.0,7,0,7,0,0,320,3001
3001,16,2,16,8bb0155ed1cef1cc0be7a7f3dbecfd94d0e60ec17ea0875e6ae6cbf9eb208bc6,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0029909487348049,0.0001332313695456,0.0099909054115414,0.0119238048791885,0.7826237921249264,0.1176137608734581,0,3.954295607400127e-05,0.0010517430491745,0.0012158629251644,0.4103913408340616,0.4925357817027975,0,1.0,3.954295607400127e-05,0.0010517430491745,0.0012158629251644,0.4103913408340616,0.4925357817027975,0,1.0,0.0037570961285382,0.0038101044483482,0.0049461117014288,-0.5642880936468347,0.3217233358243003,0,1.0,0.0023043722421283,0.0038599633431377,0.2698625381716047,0,0.0023043722421283,0.0038599633431377,0.6563157834103797,1.312631566820759,2,0.009874561185447,0.0106437766582835,0.0009684556056738,0.0011907691706602,65,2,3,0.0162273179739713,-1.0,0.0,0,5,,,0.0,,0.7826237921249264,0.0099909054115414,-0.0029909487348049,0.4103913408340616,0.0010517430491745,3.954295607400127e-05,1.0,-0.0029909487348049,0.0001332313695456,0.0099909054115414,0.0119238048791885,0.7826237921249264,0.1176137608734581,0,0,1,0.0120000019669532,1,0,3.3528246698617235,2.7045525523511857,0,0,0,0,-0.0394339300692081,0,0,0.0,0,inf,7,0.8571428571428571,4,0,6,0,0,320,3001
3001,17,0,17,79f89a0fdca0f2a47dc50d1cef88dbcaf394474eff02d33028afeb3a0ca93691,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0012889880454167,7.014886796241626e-05,0.0079267537221312,0.0084740985184907,0.7826237921249264,0.1176137608734581,0,-0.0003696730418596,0.0008572174119763,0.0011078180978074,-0.2236067977499789,0.7176856442107861,0,0.0,-0.0003696730418596,0.0008572174119763,0.0011078180978074,-0.2236067977499789,0.7176856442107861,0,0.0,0.0038043514359742,0.0038043514359742,0.0043650059960782,0.4472135954999578,0.450184855752101,0,1.0,0.0014184384524116,0.0020209867264412,0.0759019404438156,0,0.0014184384524116,0.0020209867264412,0.5411338235820327,1.082267647164065,2,0.0041620998428418,0.0046539688891218,0.0002654851776493,0.0005796923567423,65,2,3,0.0115196779370307,0.0,0.0,0,5,,,0.0,,0.7826237921249264,0.0079267537221312,-0.0012889880454167,-0.2236067977499789,0.0008572174119763,-0.0003696730418596,0.0,-0.0012889880454167,7.014886796241626e-05,0.0079267537221312,0.0084740985184907,0.7826237921249264,0.1176137608734581,0,1,2,1.862645149230957e-09,1,0,12369160.0,12369160.0,0,0,0,0,-0.0211213026195764,0,0,0.0,0,inf,7,0.8571428571428571,6,0,6,0,0,320,3001
3001,17,1,17,79f89a0fdca0f2a47dc50d1cef88dbcaf394474eff02d33028afeb3a0ca93691,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0058144736103713,1.9350256479810923e-05,0.0068567423149943,0.0072909779846668,0.8944271909999157,0.040519326353834,0,-0.0016082419315353,0.0016413824632763,0.0021499884314835,0.2236067977499789,0.7176856442107861,0,0.0,-0.0016082419315353,0.0016413824632763,0.0021499884314835,0.2236067977499789,0.7176856442107861,0,0.0,-0.0020647256169468,0.0032139234244823,0.0044506709091365,-0.4472135954999578,0.450184855752101,0,0.0,0.0011206823328135,0.0016440754772869,0.1200932957659587,0,0.0011206823328135,0.0016440754772869,0.5206983145802291,1.0413966291604582,2,0.003718261261831,0.0042246194258565,0.000175693971376,0.0003636923143015,65,2,3,0.0050572743639349,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.0068567423149943,0.0058144736103713,0.2236067977499789,0.0016413824632763,-0.0016082419315353,0.0,0.0058144736103713,1.9350256479810923e-05,0.0068567423149943,0.0072909779846668,0.8944271909999157,0.040519326353834,0,2,2,0.0120000001043081,1,1,0.9574530330149194,0.8428790533292376,1,0,1,0,-0.009603985119611,0,0,0.0,0,inf,7,1.0,4,0,4,0,0,320,3001
3001,17,2,17,79f89a0fdca0f2a47dc50d1cef88dbcaf394474eff02d33028afeb3a0ca93691,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0009884368628263,3.5520311939762905e-05,0.0051092663779854,0.0060413009487092,0.8944271909999157,0.040519326353834,0,0.0004159707168582,0.0011362691875547,0.0011884733103215,0.0,1.0,1,0.0,0.0004159707168582,0.0011362691875547,0.0011884733103215,0.0,1.0,1,0.0,0.0027120991144329,0.0027120991144329,0.0035606254823505,0.0,1.0,1,0.0,0.0018210580142644,0.0020686479273099,0.2088925797372734,0,0.0018210580142644,0.0020686479273099,0.6289709020331511,1.2579418040663022,2,0.0057797670077819,0.006189526737525,0.0002781547760656,0.0003600000733137,65,2,3,0.005223517306149,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.0051092663779854,0.0009884368628263,0.0,0.0011362691875547,0.0004159707168582,0.0,0.0009884368628263,3.5520311939762905e-05,0.0051092663779854,0.0060413009487092,0.8944271909999157,0.040519326353834,0,1,1,0.0120000001043081,1,1,1.351813773981362,0.8705862101240661,0,0,1,0,-0.0146687999367713,0,0,0.0,0,inf,7,1.0,6,0,7,0,0,320,3001
3001,18,0,18,b097406aef69219452b9ca5b4f8d8b8ef20e73440890b0cf49b4e90687822c7d,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.0057628112845122,0.0001415107690263,0.0092902462929487,0.0132181979715824,0.8944271909999157,0.040519326353834,0,-0.0002096833486575,0.0011900735553354,0.0013738246634602,-0.7071067811865475,0.1816901138162094,0,0.0,-0.0002096833486575,0.0011900735553354,0.0013738246634602,-0.7071067811865475,0.1816901138162094,0,0.0,0.0039295614697039,0.0039295614697039,0.0047823917120695,0.3535533905932737,0.5594043441634877,0,1.0,0.0017533648618601,0.0041469773578006,0.1498915742534844,0,0.0017533648618601,0.0041469773578006,0.5023922187013512,1.0047844374027024,2,0.0040130587455888,0.0052171866954119,0.0011178323783972,0.0014012307316935,65,2,3,0.0188163220882415,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.0092902462929487,-0.0057628112845122,-0.7071067811865475,0.0011900735553354,-0.0002096833486575,0.0,-0.0057628112845122,0.0001415107690263,0.0092902462929487,0.0132181979715824,0.8944271909999157,0.040519326353834,0,2,2,0.0179999992251396,1,1,2.6536284626574815,2.090702544249207,0,0,0,0,-0.046466221450828,0,0,0.0,0,inf,7,1.0,6,0,6,0,0,320,3001
3001,18,1,18,b097406aef69219452b9ca5b4f8d8b8ef20e73440890b0cf49b4e90687822c7d,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0018612870480865,2.533557744754944e-05,0.0050831190310418,0.0053665600717067,0.8944271909999157,0.040519326353834,0,0.0006600829074159,0.0006600829074159,0.000786543067079,0.8944271909999157,0.040519326353834,0,1.0,0.0006600829074159,0.0006600829074159,0.000786543067079,0.8944271909999157,0.040519326353834,0,1.0,0.0048429393209517,0.0048429393209517,0.0053852153941988,0.8944271909999157,0.040519326353834,0,0.0,0.0012037055980215,0.0015413465884277,0.2521711084440989,0,0.0012037055980215,0.0015413465884277,0.6637468775928537,1.3274937551857071,2,0.0032137637537044,0.0035204121886357,0.0001544237048677,0.0003636923039853,65,2,3,0.0054181572049856,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.0050831190310418,0.0018612870480865,0.8944271909999157,0.0006600829074159,0.0006600829074159,1.0,0.0018612870480865,2.533557744754944e-05,0.0050831190310418,0.0053665600717067,0.8944271909999157,0.040519326353834,0,2,2,0.0120000010356307,1,1,1.0551267925726722,0.9030261228974716,0,0,1,0,-0.0114978359779343,0,0,0.0,0,inf,7,1.0,6,0,7,0,0,320,3001
3001,18,2,18,b097406aef69219452b9ca5b4f8d8b8ef20e73440890b0cf49b4e90687822c7d,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0019653069321066,3.7785306631121784e-05,0.0057226945646107,0.0064535057172179,0.8944271909999157,0.040519326353834,0,0.000187257741345,0.0012467314954847,0.0014570472994819,0.0,1.0,1,0.0,0.000187257741345,0.0012467314954847,0.0014570472994819,0.0,1.0,1,0.0,0.0052025122568011,0.0052025122568011,0.0059035657905042,0.0,1.0,1,0.0,0.00160903219332,0.0019672854433919,0.1921989878089208,0,0.00160903219332,0.0019672854433919,0.6289709020331511,1.2579418040663022,2,0.005174776725471,0.0055730612393794,0.0002515637810258,0.0003599999727308,65,2,3,0.0048456951044499,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.0057226945646107,0.0019653069321066,0.0,0.0012467314954847,0.000187257741345,0.0,0.0019653069321066,3.7785306631121784e-05,0.0057226945646107,0.0064535057172179,0.8944271909999157,0.040519326353834,0,1,1,0.0119999973103404,1,1,1.2703248973856915,0.8076160317593487,0,0,1,0,-0.0129352882504463,0,0,0.0,0,inf,7,1.0,4,0,7,0,0,320,3001
3001,19,0,19,c2cc4f3f4f86378ade0b41744c297781ec80659cb60f776e1372780cbc81d581,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.0129364849999547,0.0003708112344611,0.0204742811620235,0.0231983605772256,-0.8944271909999157,0.040519326353834,0,0.0007694868836551,0.0026471731252968,0.0037164404056966,0.6708203932499368,0.2151699425695502,0,1.0,0.0007694868836551,0.0026471731252968,0.0037164404056966,0.6708203932499368,0.2151699425695502,0,1.0,0.0001731564698275,0.001644299714826,0.0022075062151998,0.2236067977499789,0.7176856442107861,0,1.0,0.0058311561596464,0.0078804375025263,0.1452621769888747,0,0.0058311561596464,0.0078804375025263,0.1235159827548067,0.2470319655096135,2,0.1399891581672888,0.1402940339530093,0.0040365841900295,0.0014196925346851,65,2,3,0.0094222463667392,-1.0,1.0,0,5,,,0.2,,-0.8944271909999157,0.0204742811620235,0.0129364849999547,0.6708203932499368,0.0026471731252968,0.0007694868836551,1.0,0.0129364849999547,0.0003708112344611,0.0204742811620235,0.0231983605772256,-0.8944271909999157,0.040519326353834,0,2,5,0.0179999992251396,1,0,4.186996335555952,1.1710969826037827,0,0,0,0,-0.0659901723265647,0,0,0.0,0,inf,7,0.0,0,0,0,0,0,320,3001
3001,19,1,19,c2cc4f3f4f86378ade0b41744c297781ec80659cb60f776e1372780cbc81d581,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0009270870941691,2.387111271673348e-05,0.0044066114351153,0.0049729878082871,0.8944271909999157,0.040519326353834,0,-0.0003807110479101,0.0007675917004235,0.0010651452466845,-0.8999999999999998,0.0373860734684987,0,0.0,-0.0003807110479101,0.0007675917004235,0.0010651452466845,-0.8999999999999998,0.0373860734684987,0,0.0,0.0006185889360494,0.0017504692077636,0.0022517729084938,-0.6,0.2847569798652938,0,1.0,0.0008665200207139,0.001256660100239,0.0892015285699631,0,0.0008665200207139,0.001256660100239,0.5002628055784255,1.000525611156851,2,0.0017565513602816,0.0020395848510298,0.0001026476494896,0.0003636923341458,65,2,3,0.0053307238267734,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.0044066114351153,0.0009270870941691,-0.8999999999999998,0.0007675917004235,-0.0003807110479101,0.0,0.0009270870941691,2.387111271673348e-05,0.0044066114351153,0.0049729878082871,0.8944271909999157,0.040519326353834,0,2,2,0.0120000012684613,1,1,1.0909462979475613,0.888453877214794,0,0,1,0,-0.0117528033442795,0,0,0.0,0,inf,7,1.0,6,0,7,0,0,320,3001
3001,19,2,19,c2cc4f3f4f86378ade0b41744c297781ec80659cb60f776e1372780cbc81d581,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.002044991357252,0.0001143829576903,0.0092391911894083,0.0108887515962123,0.7826237921249264,0.1176137608734581,0,-0.0001625266741029,0.0006583808572031,0.0009495013509877,0.6668859288553501,0.2188939813132315,0,1.0,-0.0001625266741029,0.0006583808572031,0.0009495013509877,0.6668859288553501,0.2188939813132315,0,1.0,0.0020310659892857,0.0020310659892857,0.0030724487733095,0.8720815992723809,0.0538542177275421,0,1.0,0.0023290899730998,0.0038534357957033,0.2560666967571682,0,0.0023290899730998,0.0038534357957033,0.6563157834103797,1.312631566820759,2,0.0076741583358782,0.0087490997607023,0.0009651828830545,0.0011907692669446,65,2,3,0.0141052287071943,-1.0,0.0,0,5,,,0.0,,0.7826237921249264,0.0092391911894083,-0.002044991357252,0.6668859288553501,0.0006583808572031,-0.0001625266741029,1.0,-0.002044991357252,0.0001143829576903,0.0092391911894083,0.0108887515962123,0.7826237921249264,0.1176137608734581,0,0,1,0.0119999982416629,1,0,3.1395642961916663,2.350871795667797,0,0,0,0,-0.0364940203726291,0,0,0.0,0,inf,7,0.8571428571428571,4,0,6,0,0,320,3001
3001,20,0,20,0ec224684538f5c3d8bb340a256f7971d668cb6fb7d01b50c7598cc07af2ee02,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0022713071666657,0.0001518799253972,0.0098149450495839,0.0125315114855766,0.7826237921249264,0.1176137608734581,0,-0.0022370310034602,0.0022370310034602,0.0026703851763159,0.1538967528127731,0.8048288166080632,0,0.0,-0.0022370310034602,0.0022370310034602,0.0026703851763159,0.1538967528127731,0.8048288166080632,0,0.0,-0.0040012868121266,0.0040761595591902,0.0045553385280072,0.4103913408340616,0.4925357817027975,0,0.0,0.0023664456103327,0.0042901015855408,0.2459515674941356,0,0.0023664456103327,0.0042901015855408,0.4487045707914152,0.8974091415828305,2,0.0068092752534609,0.0074901016322862,0.0011963231549269,0.0014196921426699,65,2,3,0.0151078151538968,-1.0,0.0,0,5,,,0.0,,0.7826237921249264,0.0098149450495839,-0.0022713071666657,0.1538967528127731,0.0022370310034602,-0.0022370310034602,0.0,-0.0022713071666657,0.0001518799253972,0.0098149450495839,0.0125315114855766,0.7826237921249264,0.1176137608734581,0,2,1,0.0179999973624944,1,0,2.470757139494033,1.6786463741795952,0,0,0,0,-0.0420113205909729,0,0,0.0,0,inf,7,0.8571428571428571,4,0,6,0,0,320,3001
3001,20,1,20,0ec224684538f5c3d8bb340a256f7971d668cb6fb7d01b50c7598cc07af2ee02,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0009310630848631,2.4306587874889377e-05,0.004462213255465,0.0050173164345324,0.8944271909999157,0.040519326353834,0,-0.0003964414354413,0.0007870671106502,0.0010620056418702,-0.7999999999999999,0.1040880386618278,0,0.0,-0.0003964414354413,0.0007870671106502,0.0010620056418702,-0.7999999999999999,0.1040880386618278,0,0.0,0.0002283829235238,0.0016246888553723,0.0021006048191338,-0.7999999999999999,0.1040880386618278,0,0.0,0.0008363207964744,0.0012477382966606,0.0994987843019616,0,0.0008363207964744,0.0012477382966606,0.5002628055784255,1.000525611156851,2,0.001540476997168,0.0018490064814162,0.0001011953057019,0.0003636923341458,65,2,3,0.005599872325547,1.0,0.0,0,5,,,0.0,,0.8944271909999157,0.004462213255465,0.0009310630848631,-0.7999999999999999,0.0007870671106502,-0.0003964414354413,0.0,0.0009310630848631,2.4306587874889377e-05,0.004462213255465,0.0050173164345324,0.8944271909999157,0.040519326353834,0,2,2,0.0120000012684613,1,1,1.0888375122257905,0.9333119556019948,0,0,1,0,-0.0122657949104905,0,0,0.0,0,inf,7,1.0,6,0,7,0,0,320,3001
