seed,state_idx,ego_id,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,direction_crossfit_aipw_signed_bias,direction_crossfit_aipw_signed_mae,direction_crossfit_aipw_signed_rmse,direction_crossfit_aipw_signed_spearman,direction_crossfit_aipw_signed_p_value,direction_crossfit_aipw_signed_constant_case,direction_crossfit_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case
3001,0,0,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.0007827583467587829,0.00015474273823201656,0.009142206981778145,0.01246416661888361,0.9486832980505138,0.013846832988859059,0,0.0011449563317000866,0.0011449563317000866,0.00123079854529351,0.10540925533894596,0.8660377229253148,0,1.0,0.0011449563317000866,0.0011449563317000866,0.00123079854529351,0.10540925533894596,0.8660377229253148,0,1.0,0.0013984416145831347,0.0031230878084897995,0.0039440421387553215,-0.9486832980505138,0.013846832988859059,0,0.0,0.0028020292696868173,0.004523730869798546,0.2886716645121275,0,0.0028020292696868173,0.004523730869798546,0.5317544747504378,1.5952634242513133,3,0.004029390416466273,0.00545101638410509,0.00133016916385394,0.0012627690842243438,65,3,2,0.009385097151001295,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.009142206981778145,-0.0007827583467587829,0.10540925533894596,0.0011449563317000866,0.0011449563317000866,1.0,-0.0007827583467587829,0.00015474273823201656,0.009142206981778145,0.01246416661888361,0.9486832980505138,0.013846832988859059,0
3001,0,1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0013522658264264464,8.539120608475059e-05,0.00799192301928997,0.00933915562927723,0.9486832980505138,0.013846832988859059,0,0.0002569979114923626,0.0006988422246649861,0.0007170476019382477,0.0,1.0,1,0.0,0.0002569979114923626,0.0006988422246649861,0.0007170476019382477,0.0,1.0,1,0.0,-0.0016962767113000154,0.0025989036075770855,0.0029605228919535875,0.0,1.0,1,0.0,0.0011123110339067567,0.001962542897597991,0.5021370414454688,0,0.0011123110339067567,0.001962542897597991,0.6289709020331511,1.8869127060994533,3,0.003482248682009343,0.003855927090415072,0.00025035235061930065,0.0007919999467134488,65,3,2,0.007844618832071623,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.00799192301928997,0.0013522658264264464,0.0,0.0006988422246649861,0.0002569979114923626,0.0,0.0013522658264264464,8.539120608475059e-05,0.00799192301928997,0.00933915562927723,0.9486832980505138,0.013846832988859059,0
3001,0,2,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0017188374185934663,5.293895446811803e-05,0.0068410360254347324,0.007476186379790306,0.7071067811865475,0.18169011381620942,0,-0.0002917598176281899,0.0005488606402650476,0.000622362073045224,0.0,1.0,1,0.0,-0.0002917598176281899,0.0005488606402650476,0.000622362073045224,0.0,1.0,1,0.0,0.0030129109509289265,0.0030129109509289265,0.0036307761911302805,0.0,1.0,1,0.0,0.0013140939585774992,0.0018118987476317915,0.29918303680270625,0,0.0013140939585774992,0.0018118987476317915,0.6289709020331511,0.6289709020331511,1,0.001728606236709031,0.002277649347735402,0.00021339350965852755,0.0004499999798834326,65,1,4,0.012805495411157608,nan,0.0,0,5,nan,nan,0.0,nan,0.7071067811865475,0.0068410360254347324,0.0017188374185934663,0.0,0.0005488606402650476,-0.0002917598176281899,0.0,0.0017188374185934663,5.293895446811803e-05,0.0068410360254347324,0.007476186379790306,0.7071067811865475,0.18169011381620942,0
3001,1,0,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.003707698779180646,0.0001565925485920161,0.007933513261377811,0.013051421381533146,0.9486832980505138,0.013846832988859059,0,-0.0005624611512757838,0.0008614774560555816,0.0011767162941396236,0.0,1.0,0,1.0,-0.0005624611512757838,0.0008614774560555816,0.0011767162941396236,0.0,1.0,0,1.0,0.0032887100242078304,0.003630227642133832,0.00467689661309123,-0.35355339059327373,0.5594043441634877,0,1.0,0.0017850325124258366,0.004143653562191835,0.25368834200985824,0,0.0017850325124258366,0.004143653562191835,0.5022944863930604,1.506883459179181,3,0.005645022124987848,0.006437512594308332,0.0011160412148252304,0.001262769201141138,65,3,2,0.009728698991239071,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.007933513261377811,-0.003707698779180646,0.0,0.0008614774560555816,-0.0005624611512757838,1.0,-0.003707698779180646,0.0001565925485920161,0.007933513261377811,0.013051421381533146,0.9486832980505138,0.013846832988859059,0
3001,1,1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.001186684938147664,0.00021592990378849208,0.010978078469634056,0.014742392115294933,0.9486832980505138,0.013846832988859059,0,-2.3473519377148477e-06,0.0009482899913564324,0.0009814829099923372,0.0,1.0,0,1.0,-2.3473519377148477e-06,0.0009482899913564324,0.0009814829099923372,0.0,1.0,0,1.0,0.003468577517196536,0.0036443001590669155,0.004464241676032543,0.7071067811865475,0.18169011381620942,0,1.0,0.002152099031495198,0.004514176281461864,0.24339333159626644,0,0.002152099031495198,0.004514176281461864,0.5183951904550874,1.5551855713652623,3,0.0034198174160757423,0.005125978575228691,0.001324556187507336,0.0016227691403444015,65,3,2,0.0130653145412604,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.010978078469634056,-0.001186684938147664,0.0,0.0009482899913564324,-2.3473519377148477e-06,1.0,-0.001186684938147664,0.00021592990378849208,0.010978078469634056,0.014742392115294933,0.9486832980505138,0.013846832988859059,0
3001,1,2,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0019588302820920944,6.047604256309569e-05,0.0073682875372469425,0.008019542321562767,0.7071067811865475,0.18169011381620942,0,-0.00045120372669771314,0.0018492595991119742,0.002123467391356826,0.0,1.0,1,0.0,-0.00045120372669771314,0.0018492595991119742,0.002123467391356826,0.0,1.0,1,0.0,0.004570512101054192,0.004570512101054192,0.005126050673425198,0.0,1.0,1,0.0,0.0013724956573290233,0.0019209501334382063,0.12083888754916061,0,0.0013724956573290233,0.0019209501334382063,0.6289709020331511,0.6289709020331511,1,0.008696512233179349,0.008944128512984695,0.00023985321198515704,0.00045000000782311,65,1,4,0.013523642905056477,nan,0.0,0,5,nan,nan,0.0,nan,0.7071067811865475,0.0073682875372469425,0.0019588302820920944,0.0,0.0018492595991119742,-0.00045120372669771314,0.0,0.0019588302820920944,6.047604256309569e-05,0.0073682875372469425,0.008019542321562767,0.7071067811865475,0.18169011381620942,0
3001,2,0,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.003093655686825514,0.00011895566422026604,0.008895786479115486,0.011336947791278362,0.8720815992723809,0.05385421772754213,0,-0.003798108082264662,0.004518080037087202,0.00930999219417572,-0.7071067811865475,0.18169011381620942,0,0.0,-0.003798108082264662,0.004518080037087202,0.00930999219417572,-0.7071067811865475,0.18169011381620942,0,0.0,-0.003724578768014908,0.008215643465518951,0.011744368821382523,-0.7071067811865475,0.18169011381620942,0,0.0,0.003031980359517644,0.0058753628265949594,0.12961957383063802,0,0.003031980359517644,0.0058753628265949594,0.4508636007751785,1.3525908023255355,3,0.026315195382742854,0.026872947240112,0.002243792742368704,0.002508922946884086,65,3,2,0.010298637362817923,0.5,0.0,1,4,0.020790469016965976,nan,0.0,0.0,0.8720815992723809,0.008895786479115486,-0.003093655686825514,-0.7071067811865475,0.004518080037087202,-0.003798108082264662,0.0,-0.003093655686825514,0.00011895566422026604,0.008895786479115486,0.011336947791278362,0.8720815992723809,0.05385421772754213,0
3001,2,1,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0006288698059506714,8.834303298499435e-05,0.007597479969263077,0.009420112706720829,0.9486832980505138,0.013846832988859059,0,0.0002480203111190349,0.0006251810700632632,0.0006585400551557541,0.0,1.0,1,0.0,0.0002480203111190349,0.0006251810700632632,0.0006585400551557541,0.0,1.0,1,0.0,0.0007421436021104455,0.003716497216373682,0.004131020978093147,0.0,1.0,1,0.0,0.0017155957655545834,0.0024293550109696013,0.3080048581469259,0,0.0017155957655545834,0.0024293550109696013,0.6289709020331511,1.8869127060994533,3,0.008565785928826349,0.00892901169742169,0.00038361477500600225,0.0007919999243617083,65,3,2,0.0072860245903333025,0.8660254037844387,0.0,0,5,nan,nan,0.0,nan,0.9486832980505138,0.007597479969263077,0.0006288698059506714,0.0,0.0006251810700632632,0.0002480203111190349,0.0,0.0006288698059506714,8.834303298499435e-05,0.007597479969263077,0.009420112706720829,0.9486832980505138,0.013846832988859059,0
3001,2,2,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0023651625961065292,5.2172079449519515e-05,0.007178765721619129,0.007600399199873209,0.7071067811865475,0.18169011381620942,0,-0.00036084611201658845,0.0016854049172252417,0.0019999337382614613,0.0,1.0,1,0.0,-0.00036084611201658845,0.0016854049172252417,0.0019999337382614613,0.0,1.0,1,0.0,0.0027572056278586388,0.002884763991460204,0.0035114800557494164,0.0,1.0,1,0.0,0.0014369448283191263,0.0018744157698254837,0.11093663739880014,0,0.0014369448283191263,0.0018744157698254837,0.6289709020331511,0.6289709020331511,1,0.011444198612410288,0.01164755704727986,0.00022837324108107996,0.00045000000782311,65,1,4,0.012034007348120213,nan,0.0,0,5,nan,nan,0.0,nan,0.7071067811865475,0.007178765721619129,0.0023651625961065292,0.0,0.0016854049172252417,-0.00036084611201658845,0.0,0.0023651625961065292,5.2172079449519515e-05,0.007178765721619129,0.007600399199873209,0.7071067811865475,0.18169011381620942,0
3001,3,0,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.0028221127577126026,0.000129284497234039,0.009676803834736347,0.01171532366424799,0.5642880936468347,0.3217233358243003,0,-0.0006808845791965723,0.0012011835351586342,0.0015767967561259866,0.09999999999999999,0.8728885715695384,0,1.0,-0.0006808845791965723,0.0012011835351586342,0.0015767967561259866,0.09999999999999999,0.8728885715695384,0,1.0,-0.003889132756739855,0.003889132756739855,0.005317310802638531,0.09999999999999999,0.8728885715695384,0,0.5,0.0017463876088783588,0.0037843191036751427,0.3481815684940064,0,0.0017463876088783588,0.0037843191036751427,0.6633015270133304,1.9899045810399913,3,0.003896856730660567,0.005045181955027908,0.0009308696200986412,0.001262769127208456,65,3,2,0.011775083839893341,-1.0,0.0,1,4,0.002973101225122809,nan,0.0,1.0,0.5642880936468347,0.009676803834736347,-0.0028221127577126026,0.09999999999999999,0.0012011835351586342,-0.0006808845791965723,1.0,-0.0028221127577126026,0.000129284497234039,0.009676803834736347,0.01171532366424799,0.5642880936468347,0.3217233358243003,0
