seed,state_idx,ego_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,top_k,oracle_core_f1,oracle_core_f1_random_baseline,oracle_core_f1_adjusted,dr_applied,dr_applied_rows,dr_clipped_rows,dr_raw_inverse_max,dr_correction_mean,replay_consistency_abs_error,bias,variance,mae,rmse,rank_correlation,p_value,constant_case,signed_bias,signed_mae,signed_rmse,signed_spearman,signed_p_value,signed_constant_case,sign_agreement,direction_row_aipw_signed_bias,direction_row_aipw_signed_mae,direction_row_aipw_signed_rmse,direction_row_aipw_signed_spearman,direction_row_aipw_signed_p_value,direction_row_aipw_signed_constant_case,direction_row_aipw_sign_agreement,direction_crossfit_aipw_signed_bias,direction_crossfit_aipw_signed_mae,direction_crossfit_aipw_signed_rmse,direction_crossfit_aipw_signed_spearman,direction_crossfit_aipw_signed_p_value,direction_crossfit_aipw_signed_constant_case,direction_crossfit_aipw_sign_agreement,q_mae,q_rmse,q_spearman,q_constant_case,q_centered_mae,q_centered_rmse,q_within_state_action_spearman,q_within_state_action_spearman_sum,q_nonconstant_surface_count,q_raw_mae,q_raw_rmse,q_centered_sq_error_sum,q_centered_oracle_sq_sum,q_centered_value_count,capacity_active_count,capacity_null_count,capacity_active_mae,capacity_active_spearman,capacity_null_fpr,direction_active_count,direction_null_count,direction_active_mae,direction_active_spearman,direction_null_fpr,direction_active_sign_agreement,capacity_rank_correlation,capacity_mae,capacity_bias,direction_spearman,direction_mae,direction_bias,direction_sign_agreement,range_bias,range_variance,range_mae,range_rmse,range_rank_correlation,range_p_value,range_constant_case,oracle_topk_ids,learned_topk_ids,oracle_topk_gap,oracle_topk_unique,capacity_topk_match,lambda_topk_Q,lambda_topk_actual_error,capacity_topk_q_certified,capacity_topk_q_certified_violation,capacity_topk_actual_error_certified,capacity_topk_actual_error_certified_violation,capacity_topk_interval_separation,capacity_topk_interval_certified,capacity_topk_interval_certified_violation,oracle_full_rank_min_gap,oracle_full_rank_unique,lambda_full_rank_Q,strict_relation_pair_count,strict_relation_pair_order_accuracy,q_certified_relation_pair_count,q_certified_relation_pair_violation_count,actual_error_certified_relation_pair_count,actual_error_certified_relation_pair_violation_count,capacity_q_error_bound_violation_count
3002,0,0,0,454323584c7802ac9fea4e835dde34456fcdf7e642be0f857290186cd4ba5b9d,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,-0.003168027149513364,0.00019544984388630837,0.012835925444960594,0.014334792271256447,0.7826237921249264,0.11761376087345812,0,-0.0012288290308788419,0.0012288290308788419,0.0012594826985150576,0.7071067811865475,0.18169011381620942,0,1.0,-0.0012288290308788419,0.0012288290308788419,0.0012594826985150576,0.7071067811865475,0.18169011381620942,0,1.0,-0.003577105700969696,0.003577105700969696,0.004707744345068932,-0.7071067811865475,0.18169011381620942,0,0.0,0.0020386332111853693,0.004331078559894549,0.11848354102432702,0,0.0020386332111853693,0.004331078559894549,0.43895627857301506,0.8779125571460301,2,0.012380295977429621,0.013138207578065393,0.0012192856969785856,0.0017667691428477966,65,2,3,0.0200049402192235,-0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.7826237921249264,0.012835925444960594,-0.003168027149513364,0.7071067811865475,0.0012288290308788419,-0.0012288290308788419,1.0,-0.003168027149513364,0.00019544984388630837,0.012835925444960594,0.014334792271256447,0.7826237921249264,0.11761376087345812,0,5,2,0.006000000983476639,1,0,8.159888890130652,6.66831231338627,0,0,0,0,-0.04709714138880372,0,0,0.0,0,inf,7,0.8571428571428571,6,0,6,0,0
3002,0,1,0,454323584c7802ac9fea4e835dde34456fcdf7e642be0f857290186cd4ba5b9d,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.0009168587857857347,5.219504237174988e-05,0.006461574230343103,0.007282559294253588,0.8944271909999157,0.04051932635383408,0,0.0006332701887004077,0.001097664120607078,0.0012735786149278283,0.0,1.0,1,0.0,0.0006332701887004077,0.001097664120607078,0.0012735786149278283,0.0,1.0,1,0.0,0.00018852755601983517,0.0017264224588871002,0.002196619752794504,0.0,1.0,1,0.0,0.001364414279277508,0.0018585991375531504,0.276005825640053,0,0.001364414279277508,0.0018585991375531504,0.6289709020331511,1.2579418040663022,2,0.003438823426572176,0.003912129877386767,0.00022453539901736544,0.0006119999938756234,65,2,3,0.009223040658980608,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.006461574230343103,-0.0009168587857857347,0.0,0.001097664120607078,0.0006332701887004077,0.0,-0.0009168587857857347,5.219504237174988e-05,0.006461574230343103,0.007282559294253588,0.8944271909999157,0.04051932635383408,0,3,3,0.012000001035630703,1,1,1.6602511481848174,1.537173310501445,0,0,0,0,-0.015766830183565617,0,0,0.0,0,inf,7,1.0,6,0,6,0,0
3002,0,2,0,454323584c7802ac9fea4e835dde34456fcdf7e642be0f857290186cd4ba5b9d,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.004207549151033163,3.9071055653039366e-05,0.007268472574651241,0.00753488764166832,0.8944271909999157,0.04051932635383408,0,-0.000763066578656435,0.000763066578656435,0.0008916884544305503,0.0,1.0,1,0.0,-0.000763066578656435,0.000763066578656435,0.0008916884544305503,0.0,1.0,1,0.0,0.001315152388997376,0.0019313611555844545,0.002080619800835848,0.0,1.0,1,0.0,0.0010898821583546741,0.0018892676894562098,0.4165501002448397,0,0.0010898821583546741,0.0018892676894562098,0.6289709020331511,1.2579418040663022,2,0.0029948154885250217,0.003559497006104306,0.00023200660615750834,0.00036000000625848773,65,2,3,0.005641407333314419,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.007268472574651241,0.004207549151033163,0.0,0.000763066578656435,-0.000763066578656435,0.0,0.004207549151033163,3.9071055653039366e-05,0.007268472574651241,0.00753488764166832,0.8944271909999157,0.04051932635383408,0,5,5,0.012000000104308128,1,1,1.1254721514373955,0.940234547379561,0,0,1,0,-0.012788480496965349,0,0,0.0,0,inf,7,1.0,3,0,6,0,0
3002,1,0,1,311f58b987cecd488c314f4e3ca4cb33e2cf4927fd590398c718efe02ac9808d,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.0006458487478084862,0.00010012976417783648,0.009248624555766582,0.010027306154370308,0.8944271909999157,0.04051932635383408,0,-0.0004686775500886142,0.0006097896257415414,0.000671088055241853,0.0,1.0,1,0.0,-0.0004686775500886142,0.0006097896257415414,0.000671088055241853,0.0,1.0,1,0.0,-0.004109685774892569,0.004109685774892569,0.00456218933686614,0.0,1.0,1,0.0,0.001314570753044344,0.0021801970744932116,0.4165501002448397,0,0.001314570753044344,0.0021801970744932116,0.6289709020331511,1.2579418040663022,2,0.0017803733293896165,0.002463554246098693,0.00030896185343586935,0.0009359999492168439,65,2,3,0.012368091382086277,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.009248624555766582,-0.0006458487478084862,0.0,0.0006097896257415414,-0.0004686775500886142,0.0,-0.0006458487478084862,0.00010012976417783648,0.009248624555766582,0.010027306154370308,0.8944271909999157,0.04051932635383408,0,2,2,0.011999998241662979,1,1,2.061348826921435,2.061348865726548,0,0,0,0,-0.02195973275229335,0,0,0.0,0,inf,7,1.0,6,0,6,0,0
3002,1,1,1,311f58b987cecd488c314f4e3ca4cb33e2cf4927fd590398c718efe02ac9808d,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.00035921382368542254,4.422707570483908e-05,0.005685962270945311,0.006660038139671087,0.8944271909999157,0.04051932635383408,0,9.90364933386445e-05,0.0005969716585241258,0.0007729495991952717,0.0,1.0,1,0.0,9.90364933386445e-05,0.0005969716585241258,0.0007729495991952717,0.0,1.0,1,0.0,-0.0026911706663668156,0.002746961545199156,0.0043040309101343155,0.0,1.0,1,0.0,0.0009118978793804461,0.0014868692048727989,0.4165501002448397,0,0.0009118978793804461,0.0014868692048727989,0.6289709020331511,1.2579418040663022,2,0.0028710646913028682,0.0031721612805672606,0.0001437007021059395,0.000611999965935946,65,2,3,0.006658435799181461,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.005685962270945311,0.00035921382368542254,0.0,0.0005969716585241258,9.90364933386445e-05,0.0,0.00035921382368542254,4.422707570483908e-05,0.005685962270945311,0.006660038139671087,0.8944271909999157,0.04051932635383408,0,3,3,0.012000000104308128,1,1,1.1734230497057718,1.1097392902173413,0,0,0,0,-0.012274746783077717,0,0,0.0,0,inf,7,1.0,6,0,6,0,0
3002,1,2,1,311f58b987cecd488c314f4e3ca4cb33e2cf4927fd590398c718efe02ac9808d,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0030110147781670094,3.906639904016629e-05,0.006615832448005676,0.0069377669133245945,0.8944271909999157,0.04051932635383408,0,-0.00018527636711951345,0.00026213322416879237,0.00036566334892995656,0.0,1.0,1,0.0,-0.00018527636711951345,0.00026213322416879237,0.00036566334892995656,0.0,1.0,1,0.0,-0.0017089832108467817,0.0017795332241803408,0.002483893185853958,0.0,1.0,1,0.0,0.0009032420723066326,0.0016194652405974797,0.41644517578633977,0,0.0009032420723066326,0.0016194652405974797,0.6289709020331511,1.2579418040663022,2,0.0010216850354691604,0.0018029699119185422,0.00017047339825772444,0.00036000000625848773,65,2,3,0.005945651791989803,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.006615832448005676,0.0030110147781670094,0.0,0.00026213322416879237,-0.00018527636711951345,0.0,0.0030110147781670094,3.906639904016629e-05,0.006615832448005676,0.0069377669133245945,0.8944271909999157,0.04051932635383408,0,5,5,0.012000000104308128,1,1,1.0755822268525985,0.9909419567180254,0,0,1,0,-0.01279829031409463,0,0,0.0,0,inf,7,1.0,6,0,7,0,0
3002,2,0,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,0.0002426138089504093,0.00017190435028169304,0.011496065184473991,0.0131134744733572,0.8944271909999157,0.04051932635383408,0,-0.0007367718499153852,0.0008723897044546902,0.0013051668647676706,-0.35355339059327373,0.5594043441634877,0,0.0,-0.0007367718499153852,0.0008723897044546902,0.0013051668647676706,-0.35355339059327373,0.5594043441634877,0,0.0,-0.0012951313983649015,0.0027501718141138554,0.0034037402365356684,-0.7071067811865475,0.18169011381620942,0,0.0,0.0022485949055666447,0.004224317895474651,0.22868006576743383,0,0.0022485949055666447,0.004224317895474651,0.5355605029451771,1.0711210058903542,2,0.0029322630787366787,0.00460538660652142,0.0011599160093317801,0.0017667691428477966,65,2,3,0.014066813513636589,0.9999999999999999,0.6666666666666666,0,5,nan,nan,0.0,nan,0.8944271909999157,0.011496065184473991,0.0002426138089504093,-0.35355339059327373,0.0008723897044546902,-0.0007367718499153852,0.0,0.0002426138089504093,0.00017190435028169304,0.011496065184473991,0.0131134744733572,0.8944271909999157,0.04051932635383408,0,2,2,0.023999998345971107,1,1,1.6434910811499444,1.172234540257624,0,0,0,0,-0.03408975317142904,0,0,0.0,0,inf,7,1.0,6,0,6,0,0
3002,2,1,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.0002796519547700882,5.4356303735403344e-05,0.0067498208954930305,0.007377974223345518,0.8944271909999157,0.04051932635383408,0,-0.00017748153186403215,0.0004876125603914261,0.0005844001425430179,0.0,1.0,1,0.0,-0.00017748153186403215,0.0004876125603914261,0.0005844001425430179,0.0,1.0,1,0.0,-0.0017057079821825027,0.0018745195120573044,0.0027592310216277838,0.0,1.0,1,0.0,0.0010396295883065949,0.0016932635724141109,0.4165501002448397,0,0.0010396295883065949,0.0016932635724141109,0.6289709020331511,1.2579418040663022,2,0.00205741537222191,0.002357029287608426,0.00018636419916819879,0.000611999965935946,65,2,3,0.008786840364336967,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.0067498208954930305,-0.0002796519547700882,0.0,0.0004876125603914261,-0.00017748153186403215,0.0,-0.0002796519547700882,5.4356303735403344e-05,0.0067498208954930305,0.007377974223345518,0.8944271909999157,0.04051932635383408,0,3,3,0.012000000104308128,1,1,1.5168768648764266,1.4644733813264548,0,0,0,0,-0.013929974054917693,0,0,0.0,0,inf,7,1.0,6,0,6,0,0
3002,2,2,2,574a855f9a967349fe9e01d25659b3b77e2bf9b10b59c2d5c7e127b9ac117de8,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,0.0,0.2,-0.25,0,0,0,0.0,0.0,0.0,0.0008348658448085189,4.337318387115374e-05,0.005656604655086994,0.006638538558036089,0.7826237921249264,0.11761376087345812,0,-0.000319008860969916,0.000434147339547053,0.0005047727026976645,0.0,1.0,1,0.0,-0.000319008860969916,0.000434147339547053,0.0005047727026976645,0.0,1.0,1,0.0,-0.0024398290552198887,0.0024398290552198887,0.0029990312177687883,0.0,1.0,1,0.0,0.000995148856703608,0.0015460669862344288,0.4163402513278398,0,0.000995148856703608,0.0015460669862344288,0.6289709020331511,1.2579418040663022,2,0.002013359193481917,0.0023191762353768257,0.0001553710031850606,0.00036000000625848773,65,2,3,0.0068249329924583435,-0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.7826237921249264,0.005656604655086994,0.0008348658448085189,0.0,0.000434147339547053,-0.000319008860969916,0.0,0.0008348658448085189,4.337318387115374e-05,0.005656604655086994,0.006638538558036089,0.7826237921249264,0.11761376087345812,0,5,0,0.012000000104308128,1,0,1.3461508865181901,1.1374888221889463,0,0,0,0,-0.014503944898024201,0,0,0.0,0,inf,7,0.8571428571428571,6,0,6,0,0
3002,3,0,3,c78c588a960cfbb402c767c0686bc2ed82d6a9740445fc7df695e4afef8c0a3e,0bc601d8605a9532d518cc9ec06d7054f26c5dc8b8d4b9e7a46288d2e669208a,1,1.0,0.2,1.0,0,0,0,0.0,0.0,0.0,-0.0032962069381028414,0.0002046581357717514,0.011819930747151375,0.014680705964565277,0.8944271909999157,0.04051932635383408,0,-0.0007907302933745086,0.0010003172792494297,0.0011275160359218717,0.35355339059327373,0.5594043441634877,0,1.0,-0.0007907302933745086,0.0010003172792494297,0.0011275160359218717,0.35355339059327373,0.5594043441634877,0,1.0,-0.0019175322959199548,0.002296468708664179,0.0029256718698889017,-0.35355339059327373,0.5594043441634877,0,0.0,0.0020433877980523913,0.004032908073142842,0.3296687946425183,0,0.0020433877980523913,0.004032908073142842,0.6804668395034201,1.3609336790068403,2,0.003713698764421189,0.004994938178441908,0.0010571825892173457,0.0017667691428477966,65,2,3,0.018895170651376247,0.9999999999999999,0.0,0,5,nan,nan,0.0,nan,0.8944271909999157,0.011819930747151375,-0.0032962069381028414,0.35355339059327373,0.0010003172792494297,-0.0007907302933745086,1.0,-0.0032962069381028414,0.0002046581357717514,0.011819930747151375,0.014680705964565277,0.8944271909999157,0.04051932635383408,0,2,2,0.023999998345971107,1,1,1.8111985202680254,1.5745976627992717,0,0,0,0,-0.040063484804704785,0,0,0.0,0,inf,7,1.0,6,0,6,0,0
